Wavelength,Flux,BestFit,SkyFlux
4614.237,5.681,5.349,8.018
4615.301,4.496,5.430,8.104
4616.363,4.518,5.538,8.734
4617.428,3.892,5.562,8.741
4618.490,5.668,5.537,8.428
4619.552,5.389,5.492,8.327
4620.618,4.122,5.296,8.133
4621.681,5.637,4.964,8.313
4622.747,4.516,4.718,8.225
4623.810,4.601,4.590,8.498
4624.876,3.218,4.627,8.889
4625.940,3.777,4.817,8.454
4627.004,5.460,4.985,8.124
4628.071,6.563,5.150,8.114
4629.136,7.090,5.210,8.095
4630.203,9.661,5.302,8.116
4631.269,4.913,5.405,8.112
4632.336,6.261,5.441,8.531
4633.402,5.960,5.487,8.572
4634.468,4.093,5.543,8.400
4635.537,6.131,5.591,8.438
4636.603,4.975,5.720,8.242
4637.672,5.237,5.821,8.115
4638.739,7.071,5.798,8.161
4639.809,4.805,5.786,8.042
4640.876,4.789,5.647,8.038
4641.944,7.409,5.567,8.025
4643.014,5.006,5.527,8.421
4644.083,4.078,5.433,8.581
4645.153,4.885,5.268,8.078
4646.222,2.852,5.166,7.792
4647.293,7.725,5.279,7.597
4648.362,6.188,5.373,7.311
4649.432,4.321,5.467,7.639
4650.504,5.115,5.628,7.888
4651.574,6.221,5.832,7.880
4652.646,7.468,5.964,8.058
4653.717,7.725,5.992,8.326
4654.790,5.130,5.923,8.253
4655.861,5.962,5.844,8.570
4656.935,4.493,5.787,8.622
4658.006,4.318,5.763,8.712
4659.077,5.740,5.834,9.197
4660.152,6.018,5.988,9.730
4661.224,6.730,6.093,10.217
4662.298,6.088,6.124,10.183
4663.371,6.057,6.086,9.794
4664.446,6.839,6.004,10.098
4665.520,4.432,5.953,10.144
4666.593,7.103,5.994,10.208
4667.669,5.190,6.015,9.678
4668.743,7.464,5.988,9.430
4669.819,5.419,5.963,10.114
4670.894,5.600,5.977,10.538
4671.971,6.449,5.987,10.508
4673.045,5.599,5.971,10.666
4674.121,4.300,5.934,10.681
4675.198,5.288,5.887,10.479
4676.274,6.642,5.809,10.406
4677.352,5.590,5.735,10.488
4678.428,5.091,5.806,9.999
4679.507,7.258,5.946,9.450
4680.583,7.643,6.101,8.876
4681.660,5.917,6.200,9.144
4682.740,6.804,6.226,10.024
4683.817,7.143,6.174,10.255
4684.897,4.583,6.050,9.856
4685.975,4.840,6.048,9.724
4687.056,5.500,6.126,9.474
4688.134,5.899,6.251,9.173
4689.212,7.673,6.339,9.027
4690.293,6.695,6.378,9.477
4691.373,7.287,6.477,9.333
4692.455,6.452,6.461,8.866
4693.534,7.642,6.409,8.211
4694.616,6.414,6.360,8.100
4695.696,6.987,6.258,8.988
4696.776,6.000,6.070,9.341
4697.859,5.544,5.890,9.325
4698.940,4.133,5.794,8.884
4700.024,4.971,5.716,8.263
4701.105,6.406,5.698,8.165
4702.189,4.899,5.676,8.393
4703.271,5.778,5.603,8.526
4704.353,6.624,5.608,7.936
4705.438,3.626,5.652,7.923
4706.520,4.518,5.790,8.588
4707.605,6.307,5.905,8.701
4708.688,5.152,5.976,8.576
4709.774,6.788,6.044,8.222
4710.858,8.290,6.079,8.307
4711.941,5.012,6.052,8.820
4713.028,5.419,6.060,8.932
4714.112,5.495,6.148,8.606
4715.199,7.037,6.301,8.298
4716.284,4.793,6.456,8.440
4717.372,5.972,6.549,8.326
4718.457,6.739,6.588,8.043
4719.542,6.651,6.667,8.463
4720.631,5.876,6.743,9.082
4721.717,6.632,6.760,8.769
4722.806,6.519,6.695,8.403
4723.892,4.351,6.563,8.592
4724.981,5.037,6.447,9.067
4726.068,6.656,6.284,8.865
4727.155,5.755,6.256,7.969
4728.246,7.675,6.389,7.973
4729.333,7.973,6.557,8.372
4730.424,7.636,6.678,9.045
4731.512,7.772,6.739,8.776
4732.603,6.665,6.701,8.189
4733.692,5.051,6.579,8.221
4734.781,6.298,6.477,8.920
4735.873,5.984,6.455,8.907
4736.962,7.261,6.421,8.409
4738.055,6.007,6.452,8.566
4739.145,5.611,6.449,9.025
4740.237,6.284,6.383,9.259
4741.328,4.747,6.332,9.181
4742.421,6.696,6.393,9.355
4743.512,6.551,6.549,9.458
4744.604,6.291,6.617,9.681
4745.697,7.228,6.708,9.690
4746.789,7.371,6.766,9.000
4747.884,6.472,6.812,8.041
4748.976,7.178,6.936,8.070
4750.071,7.727,7.134,8.510
4751.164,6.184,7.217,8.692
4752.257,7.083,7.203,8.839
4753.353,6.047,7.149,9.163
4754.446,8.045,7.113,9.118
4755.542,8.986,7.093,8.451
4756.637,7.770,7.025,8.071
4757.733,7.032,7.039,7.969
4758.828,9.038,7.002,7.971
4759.923,7.186,6.918,7.884
4761.021,8.009,6.836,8.109
4762.116,6.084,6.784,7.958
4763.214,6.881,6.762,7.550
4764.310,6.294,6.777,7.663
4765.408,7.201,6.785,7.899
4766.504,6.174,6.795,7.891
4767.601,6.784,6.843,7.970
4768.700,5.015,6.893,8.055
4769.797,6.857,6.815,7.938
4770.897,6.847,6.668,7.906
4771.995,6.092,6.546,8.122
4773.095,7.002,6.374,7.891
4774.193,5.450,6.176,7.612
4775.292,5.604,6.042,8.033
4776.393,5.849,5.988,8.179
4777.492,6.768,5.994,7.423
4778.593,7.520,6.030,7.857
4779.692,5.077,6.075,8.755
4780.795,5.986,6.100,8.512
4781.895,4.759,6.102,8.755
4782.995,6.252,6.146,8.389
4784.098,6.031,6.312,7.868
4785.198,6.392,6.500,8.122
4786.302,7.232,6.661,8.346
4787.403,7.061,6.738,8.019
4788.507,6.250,6.721,8.043
4789.608,7.837,6.722,8.194
4790.710,6.627,6.770,8.176
4791.815,7.166,6.732,8.144
4792.917,7.023,6.661,8.031
4794.022,7.031,6.623,8.032
4795.125,6.880,6.611,8.041
4796.231,7.459,6.560,8.384
4797.334,7.161,6.485,8.672
4798.438,6.709,6.469,8.397
4799.544,6.421,6.481,8.060
4800.649,5.982,6.500,8.350
4801.756,6.627,6.522,8.418
4802.860,7.043,6.535,8.208
4803.968,7.294,6.593,8.607
4805.073,7.032,6.729,8.480
4806.178,7.082,6.850,8.306
4807.287,7.939,6.965,7.634
4808.393,7.051,7.077,7.680
4809.501,8.204,7.065,8.268
4810.608,7.130,7.106,8.350
4811.717,8.754,7.066,8.225
4812.824,5.919,6.974,8.438
4813.931,7.657,6.907,8.361
4815.042,8.342,6.899,8.293
4816.149,8.663,6.950,8.589
4817.260,6.745,7.066,9.112
4818.368,6.976,7.073,9.589
4819.479,8.107,7.081,9.441
4820.588,6.229,7.062,9.823
4821.697,6.218,6.984,9.838
4822.809,6.717,7.035,9.755
4823.918,6.084,7.075,9.653
4825.030,7.797,7.077,9.118
4826.140,8.891,7.086,8.914
4827.253,7.572,7.059,9.022
4828.364,7.469,6.957,9.273
4829.477,7.007,6.859,9.135
4830.588,5.320,6.749,9.240
4831.699,6.593,6.709,8.902
4832.813,7.897,6.681,8.553
4833.925,7.352,6.662,9.410
4835.040,6.525,6.695,9.540
4836.152,7.312,6.756,9.578
4837.268,7.584,6.769,9.240
4838.380,7.514,6.896,8.691
4839.494,6.581,6.999,9.363
4840.609,8.065,7.006,9.751
4841.723,6.662,6.953,9.244
4842.839,8.121,6.862,9.072
4843.954,7.400,6.824,8.977
4845.071,4.600,6.796,9.175
4846.185,6.429,6.742,8.641
4847.300,6.885,6.716,8.841
4848.418,7.257,6.766,9.459
4849.533,6.221,6.823,8.832
4850.651,7.122,6.837,8.265
4851.768,7.192,6.817,8.151
4852.886,6.679,6.818,8.365
4854.002,6.697,6.882,9.016
4855.119,7.053,6.960,8.726
4856.239,6.962,6.946,7.537
4857.356,6.694,7.009,7.080
4858.476,6.809,7.115,7.408
4859.594,6.882,7.206,7.452
4860.714,7.348,7.291,7.102
4861.833,7.936,7.375,7.262
4862.951,7.608,7.385,7.948
4864.072,8.056,7.361,7.545
4865.191,7.789,7.322,7.072
4866.313,6.657,7.286,7.482
4867.433,7.821,7.302,7.306
4868.555,6.303,7.360,7.654
4869.675,7.318,7.346,7.788
4870.795,7.275,7.307,7.705
4871.919,7.398,7.313,7.635
4873.040,6.471,7.328,7.386
4874.163,7.352,7.344,7.126
4875.285,8.701,7.375,7.310
4876.409,8.309,7.395,7.806
4877.531,6.961,7.341,7.854
4878.653,7.984,7.358,8.047
4879.778,6.751,7.340,8.505
4880.900,8.034,7.301,9.207
4882.026,7.236,7.299,9.443
4883.149,8.849,7.240,8.930
4884.275,7.229,7.288,8.552
4885.398,6.725,7.269,8.242
4886.522,8.494,7.198,7.937
4887.649,6.445,7.119,8.135
4888.773,6.684,7.057,8.336
4889.901,8.973,7.046,7.950
4891.026,6.067,6.997,7.883
4892.154,5.644,6.938,8.069
4893.279,7.178,6.897,8.116
4894.405,6.141,6.892,8.246
4895.534,7.152,6.919,8.703
4896.660,7.398,6.925,8.660
4897.789,7.524,6.881,8.198
4898.916,7.407,6.740,8.403
4900.045,5.920,6.647,8.262
4901.172,5.405,6.624,8.009
4902.300,5.623,6.624,8.197
4903.431,8.867,6.697,8.430
4904.559,5.646,6.778,8.437
4905.689,4.165,6.891,8.738
4906.818,6.976,6.980,8.753
4907.950,6.328,6.978,8.351
4909.079,8.019,6.926,8.170
4910.208,7.229,6.978,7.850
4911.340,7.712,7.044,8.047
4912.470,7.491,7.165,7.925
4913.603,8.525,7.286,7.647
4914.733,6.890,7.332,8.066
4915.867,7.071,7.282,8.619
4916.998,6.514,7.180,8.557
4918.131,6.914,7.057,8.353
4919.263,6.757,6.891,8.091
4920.395,8.000,6.744,7.260
4921.529,8.270,6.607,6.907
4922.661,7.213,6.472,7.435
4923.796,5.561,6.452,8.011
4924.929,5.054,6.571,8.216
4926.065,6.120,6.742,8.087
4927.198,6.735,6.854,7.964
4928.332,7.626,6.924,8.222
4929.468,7.197,6.992,8.435
4930.602,6.770,6.985,8.038
4931.739,6.966,7.034,7.731
4932.874,6.757,7.027,7.963
4934.011,6.799,7.011,8.287
4935.146,6.677,6.988,8.314
4936.281,7.470,6.927,8.376
4937.419,7.575,6.889,8.126
4938.556,6.197,6.943,8.237
4939.694,6.266,7.010,8.265
4940.831,7.976,7.073,7.806
4941.970,8.032,7.112,8.165
4943.107,6.604,7.107,8.563
4944.244,6.737,7.090,7.959
4945.384,6.294,7.082,7.587
4946.522,7.152,7.063,7.773
4947.663,7.350,7.032,7.681
4948.801,8.126,7.009,7.786
4949.942,6.378,7.026,8.627
4951.081,8.388,7.083,8.581
4952.220,8.407,7.067,8.365
4953.362,7.340,7.077,8.818
4954.501,6.456,7.037,8.837
4955.644,6.694,6.918,8.936
4956.784,6.464,6.814,8.645
4957.927,7.481,6.820,7.774
4959.067,4.646,6.790,7.525
4960.208,7.908,6.769,8.134
4961.352,7.124,6.755,8.667
4962.493,7.768,6.766,8.487
4963.638,7.483,6.806,8.649
4964.779,7.112,6.809,9.001
4965.924,7.203,6.822,8.842
4967.067,5.751,6.862,9.208
4968.209,6.615,6.926,9.650
4969.355,7.344,6.989,9.413
4970.498,6.673,7.025,9.301
4971.645,7.783,7.026,9.639
4972.788,8.508,7.045,10.314
4973.935,7.932,7.158,10.457
4975.079,7.302,7.274,10.693
4976.224,6.915,7.354,11.122
4977.371,6.878,7.433,11.247
4978.516,7.046,7.507,11.666
4979.664,7.668,7.523,12.558
4980.810,7.821,7.532,13.366
4981.958,7.573,7.507,13.927
4983.104,7.187,7.446,13.902
4984.251,6.903,7.365,14.112
4985.400,7.805,7.229,13.537
4986.547,6.395,7.026,13.011
4987.697,7.543,6.919,13.085
4988.844,7.152,6.900,12.754
4989.995,7.650,6.939,12.078
4991.143,6.612,7.023,11.692
4992.291,7.131,7.108,11.064
4993.442,6.351,7.160,11.244
4994.591,6.503,7.190,10.381
4995.743,5.611,7.213,9.674
4996.892,7.773,7.250,9.696
4998.044,7.583,7.302,9.479
4999.194,6.091,7.336,9.576
5000.344,6.750,7.347,9.276
5001.497,7.713,7.372,8.895
5002.647,6.249,7.403,8.796
5003.801,8.164,7.430,8.524
5004.952,7.039,7.481,8.243
5006.106,7.253,7.593,8.360
5007.258,8.167,7.586,8.850
5008.413,7.007,7.543,8.228
5009.565,8.431,7.566,8.131
5010.717,6.632,7.572,8.473
5011.873,7.855,7.475,8.250
5013.026,8.819,7.415,8.167
5014.182,8.265,7.333,8.255
5015.335,9.131,7.277,7.734
5016.492,6.980,7.315,7.608
5017.646,7.881,7.344,8.066
5018.800,7.857,7.305,8.141
5019.958,7.232,7.376,7.930
5021.112,6.658,7.286,7.830
5022.270,5.671,7.193,8.081
5023.426,6.522,7.078,8.040
5024.584,6.184,6.985,7.820
5025.740,7.286,6.985,7.669
5026.896,6.993,6.999,7.757
5028.055,7.794,7.008,7.544
5029.212,7.826,7.092,7.508
5030.372,5.565,7.202,8.150
5031.529,6.723,7.295,8.159
5032.689,7.993,7.362,8.105
5033.847,8.230,7.389,8.517
5035.005,8.113,7.446,8.154
5036.166,8.351,7.524,7.557
5037.325,8.634,7.549,7.589
5038.486,8.060,7.538,7.642
5039.646,7.345,7.542,7.506
5040.808,6.682,7.517,7.488
5041.967,7.408,7.485,7.160
5043.127,7.822,7.367,6.887
5044.290,7.549,7.302,7.473
5045.450,5.862,7.296,8.010
5046.614,7.089,7.263,8.084
5047.775,8.142,7.247,7.976
5048.939,7.647,7.238,7.622
5050.100,7.584,7.245,7.220
5051.262,6.885,7.299,7.488
5052.427,7.083,7.351,7.366
5053.589,5.415,7.391,7.314
5054.754,6.840,7.552,7.462
5055.917,7.994,7.662,7.635
5057.083,8.668,7.707,7.804
5058.247,8.427,7.752,8.119
5059.410,7.039,7.718,7.864
5060.577,7.890,7.571,7.740
5061.741,5.630,7.559,7.931
5062.908,8.015,7.531,7.719
5064.073,8.230,7.523,7.617
5065.241,7.694,7.589,7.802
5066.406,7.813,7.624,7.932
5067.572,7.749,7.541,7.492
5068.740,8.362,7.501,7.581
5069.906,8.426,7.427,8.304
5071.075,6.322,7.387,8.294
5072.242,6.508,7.418,8.351
5073.412,5.979,7.459,8.134
5074.579,6.809,7.468,7.588
5075.746,6.988,7.526,7.581
5076.917,8.487,7.561,7.956
5078.084,7.614,7.588,7.952
5079.255,8.646,7.634,7.426
5080.424,7.478,7.688,7.214
5081.596,8.804,7.729,7.848
5082.765,6.961,7.759,8.851
5083.934,8.291,7.674,9.486
5085.106,6.455,7.620,9.888
5086.276,6.370,7.553,10.427
5087.449,6.515,7.458,10.721
5088.619,6.266,7.413,10.167
5089.792,6.380,7.455,9.405
5090.963,7.361,7.467,8.684
5092.135,8.027,7.471,7.875
5093.309,5.873,7.419,7.670
5094.480,7.333,7.357,7.722
5095.655,6.400,7.367,8.135
5096.828,7.906,7.398,7.827
5098.003,7.687,7.417,7.816
5099.176,7.445,7.447,8.483
5100.352,7.941,7.438,8.470
5101.525,6.174,7.405,8.843
5102.699,7.785,7.390,8.743
5103.875,7.237,7.346,8.169
5105.049,8.061,7.295,7.886
5106.227,7.789,7.286,7.598
5107.401,7.442,7.275,7.338
5108.579,7.676,7.267,7.416
5109.754,7.375,7.297,7.458
5110.930,6.684,7.333,7.382
5112.108,7.404,7.344,7.525
5113.284,6.380,7.304,7.902
5114.463,7.069,7.243,7.731
5115.640,7.637,7.213,7.352
5116.820,7.190,7.210,7.655
5117.997,7.784,7.128,7.671
5119.174,7.822,6.955,7.608
5120.354,7.207,6.812,7.697
5121.533,5.987,6.676,7.585
5122.713,6.253,6.553,7.531
5123.892,6.455,6.640,7.192
5125.074,6.220,7.309,7.240
5126.252,7.601,8.540,7.183
5127.432,7.514,9.085,7.151
5128.614,7.058,8.451,7.488
5129.794,4.907,7.289,7.374
5130.977,5.786,6.620,7.481
5132.157,7.299,6.620,7.653
5133.341,6.498,6.614,8.053
5134.522,6.789,6.646,8.131
5135.703,6.388,6.682,7.820
5136.887,6.190,6.673,7.866
5138.069,6.106,6.660,8.040
5139.254,6.060,6.731,8.088
5140.436,5.979,6.798,8.383
5141.622,7.291,6.928,7.984
5142.804,7.145,7.041,7.889
5143.987,6.275,7.129,8.176
5145.174,7.730,7.240,8.041
5146.357,7.655,7.319,8.150
5147.544,7.416,7.309,8.270
5148.728,7.450,7.255,8.402
5149.916,5.938,7.232,8.903
5151.100,6.379,7.203,9.239
5152.285,7.695,7.106,9.318
5153.473,6.905,7.029,9.802
5154.659,6.124,7.014,10.627
5155.848,6.718,7.013,10.468
5157.034,6.110,6.989,9.588
5158.223,5.626,6.986,8.719
5159.410,7.155,7.087,8.362
5160.596,7.166,7.297,8.026
5161.786,7.386,7.518,8.349
5162.974,8.427,7.714,7.861
5164.165,7.493,7.843,7.417
5165.353,6.538,7.887,7.475
5166.543,7.744,7.845,7.123
5167.732,8.418,7.736,6.818
5168.921,7.956,7.674,6.470
5170.113,8.315,7.686,6.707
5171.302,7.654,7.670,7.010
5172.495,7.191,7.668,6.728
5173.685,7.608,7.751,6.749
5174.878,7.618,7.771,7.017
5176.068,9.106,7.706,7.000
5177.259,8.206,7.580,7.268
5178.453,7.132,7.490,7.679
5179.644,7.008,7.455,7.648
5180.838,8.138,7.471,7.474
5182.030,8.090,7.592,7.316
5183.225,7.887,7.572,6.785
5184.417,9.311,7.587,6.050
5185.610,7.886,7.526,6.243
5186.806,7.413,7.314,7.172
5188.000,6.310,7.043,8.104
5189.196,5.902,6.874,8.893
5190.390,6.806,6.924,8.717
5191.586,6.517,7.020,8.268
5192.781,7.547,7.118,7.604
5193.978,7.154,7.258,7.075
5195.173,7.160,7.446,7.442
5196.368,7.541,7.600,7.164
5197.566,7.446,7.750,7.624
5198.762,8.627,7.875,9.196
5199.961,8.884,7.900,10.142
5201.157,8.084,7.836,10.099
5202.356,7.273,7.732,9.445
5203.553,6.896,7.585,9.425
5204.750,7.471,7.518,9.019
5205.951,7.527,7.483,8.092
5207.148,7.488,7.393,7.120
5208.349,6.879,7.315,7.142
5209.547,5.888,7.359,8.027
5210.749,7.260,7.465,8.128
5211.947,7.994,7.656,8.012
5213.146,6.482,7.799,8.100
5214.348,7.769,7.875,7.822
5215.548,8.495,7.928,7.421
5216.750,7.830,7.996,7.110
5217.951,8.115,8.052,7.399
5219.154,7.268,8.040,8.274
5220.354,8.979,8.064,8.528
5221.556,9.219,8.090,8.313
5222.760,7.738,8.037,8.394
5223.961,8.278,7.927,8.802
5225.166,8.032,7.893,9.541
5226.368,7.960,7.679,9.149
5227.573,8.294,7.697,7.775
5228.775,8.652,7.968,7.627
5229.979,9.652,8.286,7.622
5231.185,9.375,8.389,7.643
5232.388,8.073,8.119,8.079
5233.594,7.387,7.855,8.120
5234.798,6.835,7.727,7.922
5236.005,6.555,7.668,7.801
5237.210,7.924,7.568,7.486
5238.415,7.932,7.439,8.531
5239.623,6.878,7.472,9.695
5240.828,7.310,7.507,9.534
5242.037,7.162,7.587,8.611
5243.243,7.727,7.668,7.402
5244.452,7.146,7.740,7.349
5245.658,6.776,7.804,7.414
5246.865,8.096,7.783,7.398
5248.075,7.844,7.732,7.784
5249.282,6.544,7.656,8.064
5250.493,6.434,7.554,8.117
5251.701,7.739,7.397,8.051
5252.912,7.196,7.204,7.359
5254.120,7.224,7.098,7.067
5255.329,4.083,7.031,8.618
5256.541,5.532,7.008,9.752
5257.750,7.411,7.125,10.203
5258.962,5.767,7.311,9.631
5260.172,7.827,7.413,8.323
5261.385,8.152,7.459,7.747
5262.596,6.099,7.525,7.694
5263.806,6.042,7.498,6.980
5265.020,6.406,7.516,6.927
5266.231,5.993,7.566,7.112
5267.446,9.022,7.534,7.031
5268.657,5.375,7.527,7.198
5269.872,7.833,7.567,7.215
5271.084,7.893,7.552,6.882
5272.297,8.067,7.458,6.922
5273.513,6.008,7.358,7.350
5274.726,7.879,7.319,7.749
5275.942,6.266,7.297,8.378
5277.156,8.458,7.410,9.536
5278.373,8.944,7.995,9.445
5279.587,12.042,8.925,8.339
5280.805,13.243,9.552,7.892
5282.020,11.656,9.248,7.508
5283.235,9.309,8.292,7.091
5284.453,8.616,7.628,7.058
5285.669,7.762,7.286,7.219
5286.888,6.227,7.089,7.545
5288.104,6.379,6.987,7.668
5289.323,6.990,6.990,7.341
5290.540,7.019,6.996,7.217
5291.757,7.204,6.998,7.785
5292.978,7.639,7.007,7.969
5294.195,7.439,7.074,7.845
5295.416,6.960,7.156,7.696
5296.634,8.105,7.182,7.681
5297.855,7.169,7.219,7.643
5299.074,7.183,7.286,7.998
5300.293,7.013,7.347,8.988
5301.516,7.390,7.351,8.589
5302.735,8.212,7.349,7.790
5303.958,8.947,7.428,7.773
5305.178,9.114,7.536,8.037
5306.401,7.777,7.592,8.020
5307.622,7.177,7.651,8.066
5308.843,8.679,7.657,8.089
5310.067,8.079,7.572,8.087
5311.289,6.983,7.430,8.175
5312.514,6.602,7.299,8.127
5313.736,7.678,7.169,8.320
5314.961,7.413,7.017,8.731
5316.184,7.231,6.927,8.284
5317.407,7.119,6.969,7.981
5318.633,6.856,7.132,7.979
5319.857,7.641,7.338,7.996
5321.083,8.942,7.539,8.216
5322.308,7.837,7.631,8.168
5323.535,8.405,7.605,8.119
5324.760,8.152,7.508,8.203
5325.984,6.935,7.416,8.315
5327.213,7.078,7.403,8.613
5328.438,6.835,7.391,7.807
5329.667,7.128,7.500,7.220
5330.893,7.793,7.655,8.038
5332.122,8.704,7.742,8.780
5333.349,9.034,7.769,8.814
5334.576,7.734,7.873,8.356
5335.806,7.849,7.937,7.790
5337.034,7.572,7.972,8.397
5338.264,8.003,7.945,8.128
5339.492,8.620,7.839,8.011
5340.724,7.599,7.686,8.047
5341.952,7.062,7.550,7.700
5343.181,7.836,7.484,8.292
5344.413,9.136,7.455,8.415
5345.643,6.489,7.492,8.246
5346.875,6.793,7.534,8.309
5348.105,7.674,7.508,7.986
5349.339,7.530,7.491,8.232
5350.569,7.720,7.480,8.312
5351.800,7.984,7.509,8.697
5353.034,6.490,7.464,8.647
5354.266,7.667,7.375,7.565
5355.500,7.982,7.331,8.004
5356.732,7.096,7.214,8.883
5357.968,5.829,7.160,8.934
5359.200,7.761,7.099,8.016
5360.433,7.423,7.100,7.409
5361.669,7.931,7.194,7.739
5362.903,8.794,7.319,7.989
5364.139,8.133,7.416,8.051
5365.374,7.382,7.506,7.220
5366.611,8.431,7.591,6.836
5367.845,7.396,7.648,7.420
5369.080,9.653,7.680,7.941
5370.318,7.779,7.710,7.776
5371.554,8.269,7.747,7.579
5372.792,7.857,7.761,7.361
5374.028,7.944,7.665,7.850
5375.268,7.923,7.523,8.145
5376.504,8.258,7.398,8.698
5377.744,8.419,7.314,8.707
5378.981,7.500,7.319,7.977
5380.218,6.632,7.400,7.984
5381.459,7.423,7.398,7.907
5382.697,7.369,7.391,7.809
5383.938,6.012,7.405,7.533
5385.177,7.151,7.384,7.501
5386.419,8.134,7.373,7.957
5387.658,7.782,7.365,8.043
5388.897,6.595,7.363,7.832
5390.140,6.895,7.383,7.874
5391.380,7.575,7.460,7.844
5392.623,8.286,7.585,7.953
5393.864,7.695,7.662,8.111
5395.107,7.940,7.735,7.712
5396.349,8.766,7.765,7.565
5397.590,8.463,7.776,8.000
5398.835,7.843,7.744,7.813
5400.077,9.647,7.629,7.611
5401.322,8.205,7.507,7.725
5402.564,6.846,7.398,7.754
5403.811,6.748,7.303,7.239
5405.054,6.784,7.197,7.235
5406.297,7.987,7.131,7.433
5407.544,6.456,7.153,7.445
5408.788,6.959,7.160,7.472
5410.035,7.594,7.154,7.371
5411.280,7.623,7.275,7.422
5412.527,8.214,7.350,7.155
5413.772,7.454,7.396,7.267
5415.018,5.773,7.517,7.709
5416.267,6.010,7.474,7.943
5417.513,7.664,7.439,7.992
5418.762,8.496,7.397,8.174
5420.008,7.289,7.324,8.023
5421.258,7.907,7.252,7.484
5422.505,7.126,7.230,7.493
5423.753,7.374,7.237,7.313
5425.003,7.801,7.255,7.196
5426.251,7.173,7.245,7.568
5427.503,6.636,7.223,8.099
5428.751,6.714,7.200,8.161
5430.003,7.407,7.187,7.644
5431.252,7.733,7.218,7.644
5432.502,7.357,7.233,8.084
5433.755,6.910,7.198,8.114
5435.005,7.435,7.226,7.974
5436.258,7.197,7.313,7.614
5437.509,7.061,7.383,7.648
5438.763,7.246,7.505,7.572
5440.014,7.196,7.558,7.959
5441.265,8.119,7.589,8.016
5442.520,7.445,7.563,8.349
5443.772,8.608,7.455,8.489
5445.027,9.157,7.284,7.777
5446.280,7.341,7.045,7.978
5447.536,7.374,6.706,8.089
5448.789,6.567,6.378,8.038
5450.042,5.639,6.127,7.864
5451.299,6.542,6.009,8.288
5452.553,5.346,6.013,8.838
5453.811,5.304,5.970,8.657
5455.065,5.591,5.959,8.525
5456.323,5.298,6.094,8.391
5457.579,7.626,6.367,7.844
5458.834,7.036,6.656,9.199
5460.093,9.770,6.833,15.522
5461.349,7.394,6.904,34.625
5462.608,8.494,6.877,46.355
5463.865,8.298,6.773,34.936
5465.125,7.188,6.564,17.428
5466.382,6.370,6.318,11.937
5467.640,6.652,6.227,10.085
5468.900,6.001,6.436,9.727
5470.159,6.675,6.751,9.270
5471.420,7.594,6.968,9.332
5472.679,7.880,7.135,8.964
5473.940,5.992,7.264,8.867
5475.200,7.885,7.269,8.726
5476.462,7.158,7.160,8.553
5477.722,6.614,7.180,8.298
5478.982,7.245,7.287,8.041
5480.246,6.659,7.418,8.123
5481.507,7.319,7.563,8.269
5482.771,7.880,7.703,9.378
5484.032,7.668,7.739,10.098
5485.296,7.193,7.699,9.868
5486.559,6.972,7.572,9.313
5487.821,7.645,7.445,8.803
5489.086,7.712,7.287,8.477
5490.349,6.556,7.053,8.267
5491.615,6.283,6.960,8.297
5492.878,8.656,6.978,8.329
5494.145,5.390,7.057,8.422
5495.409,5.095,7.217,8.497
5496.673,7.438,7.412,8.412
5497.940,7.394,7.560,8.398
5499.206,6.887,7.667,8.462
5500.474,7.598,7.690,8.920
5501.739,6.743,7.705,8.754
5503.007,9.089,7.781,8.840
5504.273,7.436,7.897,8.732
5505.540,7.996,7.958,8.794
5506.810,8.179,7.897,9.151
5508.076,7.630,7.824,8.933
5509.346,8.764,7.709,8.503
5510.614,7.010,7.484,8.645
5511.884,7.233,7.293,8.915
5513.152,6.977,7.329,9.103
5514.421,7.425,7.448,9.143
5515.692,6.635,7.608,9.780
5516.961,7.415,7.711,9.707
5518.233,8.959,7.765,9.189
5519.503,6.397,7.790,9.169
5520.776,7.541,7.804,9.823
5522.046,8.173,7.881,10.109
5523.316,7.819,8.027,9.972
5524.590,8.099,8.096,9.219
5525.861,7.608,8.146,9.233
5527.135,8.928,8.197,9.082
5528.406,8.789,8.195,9.110
5529.681,8.089,8.173,8.579
5530.954,9.607,8.150,8.299
5532.226,7.327,8.073,8.700
5533.501,8.355,7.986,8.764
5534.774,7.441,7.897,8.597
5536.051,8.058,7.806,8.411
5537.324,6.309,7.804,8.765
5538.601,7.026,7.831,9.030
5539.875,7.987,7.877,8.646
5541.150,8.112,7.933,8.636
5542.428,8.510,7.972,9.425
5543.703,7.741,8.002,10.552
5544.981,9.154,8.103,10.907
5546.257,9.652,8.143,11.185
5547.536,7.926,8.060,10.483
5548.812,8.275,7.877,9.070
5550.088,8.368,7.627,9.113
5551.368,6.773,7.360,9.405
5552.645,8.093,7.167,8.858
5553.926,7.104,7.013,8.739
5555.203,6.547,6.987,8.867
5556.484,6.150,7.002,8.591
5557.763,5.890,7.009,8.224
5559.041,7.739,7.086,8.374
5560.323,6.947,7.306,8.803
5561.602,7.886,7.504,8.666
5562.885,8.680,7.656,8.585
5564.165,7.649,7.780,10.059
5565.447,8.518,7.916,11.501
5566.728,8.114,8.063,10.811
5568.008,8.275,8.137,8.942
5569.292,8.351,8.124,8.950
5570.574,7.457,8.065,9.199
5571.858,8.310,8.052,9.408
5573.140,7.623,8.136,9.507
5574.425,9.650,8.288,10.198
