Wavelength,Flux,BestFit,SkyFlux
4611.052,26.440,27.518,6.078
4612.113,27.229,27.789,6.298
4613.176,27.697,27.605,6.001
4614.237,28.906,27.704,5.482
4615.301,27.353,28.403,5.647
4616.363,26.273,27.818,5.967
4617.428,29.035,28.022,5.954
4618.490,25.471,28.064,5.716
4619.552,26.399,27.956,5.499
4620.618,26.550,27.954,5.323
4621.681,27.873,27.694,5.448
4622.747,26.961,26.902,6.037
4623.810,26.856,28.102,5.868
4624.876,27.590,27.987,5.710
4625.940,27.763,27.326,5.723
4627.004,27.207,27.532,5.572
4628.071,26.882,28.098,5.927
4629.136,26.744,27.601,6.171
4630.203,25.602,29.218,5.945
4631.269,27.228,29.211,5.815
4632.336,28.725,28.384,5.949
4633.402,27.546,28.307,5.848
4634.468,27.924,28.626,5.747
4635.537,28.161,27.763,5.718
4636.603,28.748,27.864,5.661
4637.672,27.178,27.644,5.651
4638.739,27.480,28.564,5.592
4639.809,27.783,28.946,5.467
4640.876,28.308,27.831,5.541
4641.944,27.087,28.189,5.923
4643.014,26.391,27.963,6.038
4644.083,27.534,27.309,5.891
4645.153,25.536,27.487,5.524
4646.222,26.111,27.645,5.304
4647.293,25.626,27.223,5.176
4648.362,25.601,27.594,5.190
4649.432,27.168,26.967,5.087
4650.504,26.556,26.535,5.160
4651.574,25.928,26.999,5.675
4652.646,27.499,27.348,5.703
4653.717,27.335,27.038,5.562
4654.790,27.800,27.263,5.800
4655.861,26.322,27.368,5.697
4656.935,23.618,27.956,5.729
4658.006,28.327,27.888,6.290
4659.077,28.258,27.407,6.562
4660.152,28.532,27.494,6.968
4661.224,27.732,27.935,7.592
4662.298,29.138,27.422,7.531
4663.371,29.515,27.855,7.102
4664.446,25.802,28.049,7.030
4665.520,24.646,27.412,6.964
4666.593,29.035,26.801,6.575
4667.669,28.939,27.260,6.365
4668.743,27.036,27.821,6.507
4669.819,29.049,27.987,6.737
4670.894,29.148,27.870,7.040
4671.971,28.109,27.556,7.321
4673.045,26.741,27.514,7.070
4674.121,30.237,28.386,7.518
4675.198,26.975,28.644,7.293
4676.274,28.097,28.159,6.581
4677.352,27.054,27.234,6.932
4678.428,23.020,26.251,6.994
4679.507,25.385,26.039,6.491
4680.583,24.760,27.222,6.339
4681.660,26.317,27.432,6.366
4682.740,25.329,27.454,6.277
4683.817,28.062,27.968,6.312
4684.897,30.181,28.566,6.470
4685.975,28.363,28.871,6.169
4687.056,26.371,29.081,6.236
4688.134,27.740,28.122,6.189
4689.212,28.618,28.020,5.888
4690.293,26.897,27.706,5.842
4691.373,26.997,27.679,6.019
4692.455,27.332,28.560,6.104
4693.534,29.527,29.021,5.592
4694.616,27.272,29.469,5.369
4695.696,29.191,29.473,5.428
4696.776,29.728,29.321,5.627
4697.859,28.196,29.209,6.137
4698.940,28.999,29.064,5.777
4700.024,30.328,28.712,5.169
4701.105,29.466,28.161,5.146
4702.189,29.656,28.999,5.111
4703.271,29.913,28.861,5.298
4704.353,29.790,28.245,5.536
4705.438,27.570,28.449,5.534
4706.520,27.824,28.357,5.514
4707.605,29.266,28.576,5.705
4708.688,27.872,28.719,5.888
4709.774,27.330,28.061,5.678
4710.858,27.443,27.816,5.859
4711.941,26.226,28.684,6.127
4713.028,28.255,28.734,5.935
4714.112,30.205,27.612,5.814
4715.199,26.265,27.943,6.066
4716.284,26.899,28.593,6.213
4717.372,26.740,28.386,6.165
4718.457,26.380,27.949,5.907
4719.542,29.590,28.606,5.944
4720.631,29.436,28.200,6.249
4721.717,30.563,28.813,5.586
4722.806,29.665,28.352,5.765
4723.892,30.355,27.488,5.835
4724.981,29.126,27.747,5.555
4726.068,27.336,27.795,5.541
4727.155,28.486,26.846,5.525
4728.246,28.050,27.439,5.705
4729.333,27.417,27.816,5.838
4730.424,27.962,27.105,5.705
4731.512,24.953,26.443,6.039
4732.603,24.337,27.110,6.078
4733.692,27.899,27.484,5.682
4734.781,28.034,27.879,5.524
4735.873,26.861,28.456,6.013
4736.962,29.996,28.378,6.203
4738.055,30.072,27.785,6.072
4739.145,28.006,28.265,6.451
4740.237,29.233,27.900,6.194
4741.328,30.810,28.396,5.732
4742.421,29.390,28.760,6.162
4743.512,29.072,28.573,6.741
4744.604,28.836,28.114,6.885
4745.697,28.667,27.532,6.494
4746.789,26.791,27.768,5.937
4747.884,26.989,28.303,5.702
4748.976,28.674,27.246,5.458
4750.071,27.822,26.416,5.327
4751.164,27.777,27.586,5.399
4752.257,29.249,28.504,5.608
4753.353,27.634,28.277,6.070
4754.446,28.171,28.126,5.910
4755.542,28.902,28.308,5.974
4756.637,27.680,28.435,6.317
4757.733,29.282,27.973,5.859
4758.828,27.016,27.061,5.729
4759.923,25.215,27.512,5.888
4761.021,25.863,27.096,5.606
4762.116,24.122,26.688,5.378
4763.214,26.204,26.755,5.189
4764.310,25.104,27.034,5.031
4765.408,25.719,27.381,5.059
4766.504,26.351,27.129,4.988
4767.601,27.330,26.965,4.797
4768.700,26.039,27.261,4.800
4769.797,25.828,27.275,5.218
4770.897,26.639,26.818,5.581
4771.995,26.736,27.247,5.348
4773.095,26.913,28.223,4.976
4774.193,26.872,27.574,5.075
4775.292,27.530,28.029,5.500
4776.393,29.560,29.440,5.532
4777.492,30.719,29.714,5.444
4778.593,30.095,29.091,5.811
4779.692,30.140,30.517,6.221
4780.795,31.714,29.868,6.207
4781.895,34.009,30.008,5.723
4782.995,33.412,30.740,5.205
4784.098,32.687,30.134,4.771
4785.198,31.917,29.276,4.858
4786.302,30.099,29.784,5.127
4787.403,30.156,28.677,5.223
4788.507,31.054,28.190,5.243
4789.608,30.620,28.908,5.363
4790.710,29.690,29.223,5.454
4791.815,34.064,28.523,5.493
4792.917,34.155,29.784,5.767
4794.022,33.951,31.215,5.781
4795.125,35.125,32.163,5.718
4796.231,34.955,32.397,5.774
4797.334,35.880,32.151,5.701
4798.438,33.907,32.358,5.565
4799.544,31.960,33.133,5.911
4800.649,34.264,32.659,6.136
4801.756,31.949,32.539,5.565
4802.860,34.107,32.724,5.301
4803.968,35.857,32.784,5.358
4805.073,39.221,33.475,5.383
4806.178,38.913,32.327,5.472
4807.287,37.167,32.145,5.316
4808.393,33.368,32.830,5.346
4809.501,30.911,32.378,5.341
4810.608,32.429,30.679,5.080
4811.717,31.855,30.771,4.842
4812.824,30.557,31.953,4.827
4813.931,33.184,31.477,5.190
4815.042,34.366,31.899,5.165
4816.149,32.586,32.426,5.216
4817.260,31.819,31.643,5.601
4818.368,32.952,31.702,6.000
4819.479,32.272,32.222,6.055
4820.588,31.796,31.810,6.083
4821.697,33.253,31.584,6.193
4822.809,33.636,32.128,6.119
4823.918,35.246,32.698,5.629
4825.030,35.787,32.371,5.517
4826.140,33.540,32.594,5.810
4827.253,33.923,34.015,6.032
4828.364,34.324,33.755,6.274
4829.477,34.505,32.798,6.409
4830.588,35.690,32.780,6.360
4831.699,35.337,32.117,6.281
4832.813,36.604,32.156,5.755
4833.925,34.634,32.159,5.968
4835.040,32.206,31.543,6.394
4836.152,33.204,30.692,6.147
4837.268,33.007,30.592,5.880
4838.380,32.442,31.481,5.898
4839.494,31.517,30.901,5.987
4840.609,32.250,30.455,6.059
4841.723,31.387,30.129,6.293
4842.839,28.302,29.685,6.130
4843.954,29.871,29.249,5.996
4845.071,29.906,29.115,5.871
4846.185,28.251,29.370,5.735
4847.300,30.121,29.264,5.841
4848.418,30.823,29.136,5.884
4849.533,30.352,29.123,5.483
4850.651,29.967,28.532,5.373
4851.768,29.120,27.061,5.529
4852.886,29.330,28.072,5.380
4854.002,25.538,28.625,5.478
4855.119,26.292,28.187,5.343
4856.239,28.438,27.466,4.899
4857.356,26.284,27.529,4.633
4858.476,28.908,28.803,4.648
4859.594,26.923,28.829,4.746
4860.714,28.690,28.810,4.827
4861.833,27.166,28.166,5.246
4862.951,28.571,28.324,5.919
4864.072,29.275,29.523,5.843
4865.191,28.186,28.877,4.939
4866.313,27.899,29.274,4.573
4867.433,29.175,29.265,4.932
4868.555,29.403,28.925,4.753
4869.675,28.510,28.782,4.853
4870.795,29.494,28.969,5.023
4871.919,29.284,29.086,4.794
4873.040,29.955,28.759,4.767
4874.163,29.979,28.515,5.087
4875.285,28.475,28.649,5.239
4876.409,28.401,28.775,4.978
4877.531,27.665,28.537,4.852
4878.653,26.763,28.163,4.906
4879.778,27.145,27.719,5.261
4880.900,27.280,28.258,5.730
4882.026,27.523,28.832,5.687
4883.149,27.992,28.745,5.520
4884.275,30.890,28.673,5.576
4885.398,28.611,29.747,5.552
4886.522,27.646,29.908,5.275
4887.649,31.808,28.896,5.284
4888.773,30.899,28.893,5.379
4889.901,28.862,29.312,5.231
4891.026,29.418,28.944,5.366
4892.154,29.664,28.939,5.066
4893.279,28.840,29.432,5.412
4894.405,29.209,29.292,5.744
4895.534,28.983,29.206,5.354
4896.660,26.901,29.307,5.466
4897.789,28.820,29.234,5.253
4898.916,28.542,29.108,5.215
4900.045,29.214,29.333,5.370
4901.172,28.160,29.247,5.309
4902.300,28.362,28.815,5.489
4903.431,28.876,28.564,5.581
4904.559,27.749,28.661,5.487
4905.689,27.331,28.533,5.707
4906.818,28.657,28.444,5.919
4907.950,29.422,28.498,5.712
4909.079,29.416,28.649,5.332
4910.208,29.569,28.278,5.511
4911.340,26.641,27.955,5.740
4912.470,30.176,29.355,5.264
4913.603,29.352,29.168,4.884
4914.733,29.522,27.994,5.253
4915.867,29.041,28.042,5.535
4916.998,30.053,28.658,6.015
4918.131,29.879,28.334,6.036
4919.263,30.143,27.844,5.421
4920.395,27.090,28.534,5.048
4921.529,29.084,28.306,4.877
4922.661,30.031,28.734,4.998
4923.796,29.861,29.263,5.544
4924.929,29.618,29.021,6.041
4926.065,30.960,29.415,5.803
4927.198,29.104,29.287,5.782
4928.332,28.615,29.698,5.564
4929.468,29.718,29.256,5.520
4930.602,31.524,28.524,5.819
4931.739,27.503,28.610,5.577
4932.874,30.277,28.715,5.234
4934.011,30.088,28.612,4.760
4935.146,26.669,28.859,4.737
4936.281,27.623,28.709,5.198
4937.419,28.688,28.311,5.528
4938.556,29.659,28.243,5.585
4939.694,28.552,28.416,5.527
4940.831,27.529,28.749,5.502
4941.970,28.629,28.862,5.569
4943.107,27.407,28.614,5.572
4944.244,28.185,28.697,5.451
4945.384,28.977,29.277,5.583
4946.522,27.887,29.213,5.697
4947.663,28.711,28.872,5.536
4948.801,30.794,29.478,5.493
4949.942,28.584,30.295,5.974
4951.081,31.481,30.118,5.807
4952.220,31.010,29.440,5.678
4953.362,31.387,30.083,6.222
4954.501,32.862,29.379,5.934
4955.644,31.083,29.831,6.349
4956.784,30.364,30.652,5.901
4957.927,31.883,30.565,5.115
4959.067,29.974,29.631,5.293
4960.208,29.171,29.191,5.529
4961.352,30.792,29.425,5.562
4962.493,30.394,29.444,5.684
4963.638,30.367,29.172,5.691
4964.779,29.092,29.396,5.769
4965.924,30.683,29.936,6.346
4967.067,32.007,29.437,6.040
4968.209,32.232,30.084,5.970
4969.355,30.311,30.438,6.159
4970.498,30.154,30.266,6.259
4971.645,29.412,29.714,6.882
4972.788,30.347,29.215,7.084
4973.935,31.418,29.512,7.073
4975.079,30.755,30.215,7.259
4976.224,30.842,30.069,7.204
4977.371,31.530,30.148,7.316
4978.516,30.131,30.569,7.907
4979.664,29.604,30.708,8.559
4980.810,31.815,30.540,8.927
4981.958,32.574,30.330,9.322
4983.104,32.004,30.494,9.141
4984.251,31.904,30.872,8.956
4985.400,32.994,30.886,9.100
4986.547,32.232,30.820,9.221
4987.697,32.348,31.780,8.983
4988.844,32.966,31.908,8.806
4989.995,34.065,32.164,8.265
4991.143,34.363,31.890,7.824
4992.291,33.205,31.784,7.967
4993.442,33.131,32.186,7.715
4994.591,33.812,31.564,6.679
4995.743,34.300,31.305,6.817
4996.892,29.266,31.687,6.646
4998.044,33.962,31.654,6.391
4999.194,32.262,31.567,6.180
5000.344,31.008,31.944,6.080
5001.497,33.318,32.094,6.095
5002.647,30.530,32.663,5.572
5003.801,33.372,31.914,5.939
5004.952,31.823,31.678,5.679
5006.106,32.650,31.578,5.277
5007.258,33.154,30.978,5.506
5008.413,32.610,31.420,5.308
5009.565,32.856,31.006,5.406
5010.717,29.727,30.301,5.511
5011.873,30.320,30.367,5.117
5013.026,31.769,30.378,5.036
5014.182,29.844,29.757,5.065
5015.335,29.492,29.834,5.125
5016.492,31.312,29.791,5.185
5017.646,31.409,30.119,5.101
5018.800,31.800,30.045,4.864
5019.958,30.549,29.750,5.045
5021.112,30.997,29.905,5.394
5022.270,31.470,30.444,5.426
5023.426,31.685,30.963,5.248
5024.584,33.213,30.586,4.988
5025.740,32.564,30.279,4.886
5026.896,32.319,30.421,4.850
5028.055,32.400,30.764,4.812
5029.212,32.709,31.156,4.910
5030.372,32.348,31.197,4.942
5031.529,30.850,30.789,5.115
5032.689,31.436,30.514,5.315
5033.847,30.710,30.900,5.292
5035.005,31.483,31.335,5.007
5036.166,31.379,30.453,4.794
5037.325,31.406,30.133,4.612
5038.486,30.790,30.840,4.699
5039.646,31.131,30.884,4.988
5040.808,30.331,30.301,4.841
5041.967,32.027,30.265,4.717
5043.127,32.623,30.885,4.760
5044.290,32.707,30.831,4.853
5045.450,31.710,31.107,4.989
5046.614,33.518,31.643,4.961
5047.775,33.559,32.010,5.067
5048.939,34.069,32.110,5.113
5050.100,35.174,32.243,4.863
5051.262,30.678,32.134,4.965
5052.427,32.600,31.050,5.094
5053.589,31.754,31.045,4.953
5054.754,31.313,31.634,5.121
5055.917,32.733,31.537,4.957
5057.083,31.181,31.549,4.909
5058.247,32.707,31.523,5.302
5059.410,33.483,31.327,5.111
5060.577,32.974,31.773,4.944
5061.741,32.196,31.728,5.096
5062.908,33.450,30.904,5.212
5064.073,32.252,31.633,5.448
5065.241,33.635,31.849,5.159
5066.406,33.022,31.428,5.305
5067.572,31.912,31.841,5.342
5068.740,33.585,31.804,5.022
5069.906,31.539,30.767,5.470
5071.075,31.049,31.314,5.473
5072.242,31.408,30.639,5.294
5073.412,31.599,30.287,5.190
5074.579,31.537,30.525,4.973
5075.746,31.889,30.797,4.886
5076.917,32.681,30.777,4.910
5078.084,32.490,30.708,5.157
5079.255,32.113,30.491,4.795
5080.424,32.931,31.101,4.534
5081.596,32.621,30.923,5.148
5082.765,33.303,30.488,5.626
5083.934,32.688,30.630,6.059
5085.106,32.383,30.162,6.317
5086.276,31.416,30.228,6.538
5087.449,28.963,30.373,6.639
5088.619,32.711,30.035,6.437
5089.792,31.143,30.201,5.923
5090.963,30.146,30.774,5.548
5092.135,32.339,29.680,5.276
5093.309,32.813,29.940,4.995
5094.480,30.421,29.968,5.037
5095.655,30.461,30.245,5.170
5096.828,32.570,30.175,4.921
5098.003,32.330,29.330,4.938
5099.176,29.218,29.222,5.329
5100.352,29.878,29.886,5.007
5101.525,33.200,30.357,5.063
5102.699,32.445,30.125,5.261
5103.875,32.190,29.843,5.374
5105.049,32.166,29.983,5.423
5106.227,34.906,29.894,4.938
5107.401,31.879,29.964,4.986
5108.579,32.779,30.478,4.902
5109.754,32.715,30.443,4.797
5110.930,32.402,30.114,5.129
5112.108,33.152,30.285,4.842
5113.284,34.057,30.626,5.139
5114.463,32.825,30.103,5.573
5115.640,31.715,30.424,5.251
5116.820,31.445,30.965,4.959
5117.997,31.854,30.773,5.083
5119.174,31.266,30.202,5.114
5120.354,33.436,30.656,5.069
5121.533,33.281,31.168,5.006
5122.713,35.325,31.379,4.552
5123.892,33.621,30.994,4.680
5125.074,33.238,30.678,4.508
5126.252,33.668,30.963,4.292
5127.432,33.772,31.142,4.608
5128.614,33.302,30.820,4.297
5129.794,33.996,30.486,4.166
5130.977,31.622,30.146,4.665
5132.157,34.799,29.989,4.790
5133.341,34.966,30.080,4.886
5134.522,31.379,30.026,5.017
5135.703,33.249,29.987,4.613
5136.887,32.207,29.848,4.833
5138.069,30.964,30.169,5.210
5139.254,33.397,30.459,4.902
5140.436,32.704,30.286,4.878
5141.622,31.519,30.319,5.246
5142.804,31.256,29.966,5.043
5143.987,32.133,29.950,5.084
5145.174,31.809,29.298,5.233
5146.357,31.008,29.165,5.325
5147.544,30.149,29.957,5.446
5148.728,29.879,29.208,5.593
5149.916,31.149,29.167,5.814
5151.100,31.974,29.435,5.844
5152.285,31.224,29.918,5.852
5153.473,32.053,30.191,5.988
5154.659,32.089,29.828,6.685
5155.848,33.311,29.295,6.996
5157.034,32.286,29.935,6.266
5158.223,31.981,30.676,5.714
5159.410,31.863,30.420,5.379
5160.596,32.157,29.951,5.294
5161.786,33.070,30.179,5.185
5162.974,31.389,30.251,4.982
5164.165,30.563,29.592,5.106
5165.353,31.041,29.043,4.847
5166.543,30.811,28.933,4.543
5167.732,29.764,28.921,4.245
5168.921,28.451,28.756,3.994
5170.113,29.976,28.790,4.334
5171.302,31.267,29.102,4.491
5172.495,30.927,29.685,4.016
5173.685,32.106,30.071,3.649
5174.878,32.129,30.190,4.031
5176.068,29.433,30.114,4.392
5177.259,30.463,29.597,4.713
5178.453,31.879,28.694,5.034
5179.644,30.631,29.252,5.039
5180.838,30.802,30.042,4.779
5182.030,31.869,30.420,4.612
5183.225,31.189,30.596,4.330
5184.417,32.012,30.556,3.993
5185.610,33.385,30.483,3.883
5186.806,34.193,30.977,4.501
5188.000,34.486,30.931,5.374
5189.196,35.307,30.356,5.692
5190.390,34.875,29.870,5.506
5191.586,31.871,29.415,5.057
5192.781,29.755,29.216,4.865
5193.978,28.664,28.704,4.904
5195.173,28.716,28.061,5.019
5196.368,30.386,27.970,4.920
5197.566,31.171,28.617,4.959
5198.762,30.728,28.967,5.347
5199.961,30.563,28.082,5.643
5201.157,29.796,28.584,6.032
5202.356,27.870,28.382,6.078
5203.553,28.519,27.780,6.327
5204.750,27.042,28.069,6.199
5205.951,26.536,28.101,5.273
5207.148,28.832,27.628,4.956
5208.349,29.458,27.344,4.759
5209.547,29.247,27.887,4.761
5210.749,27.748,28.381,5.207
5211.947,29.156,28.073,5.286
5213.146,29.870,27.873,4.956
5214.348,28.377,27.951,5.119
5215.548,28.853,27.936,4.904
5216.750,29.575,27.846,4.785
5217.951,30.187,27.579,5.037
5219.154,29.181,27.502,5.299
5220.354,29.066,28.340,5.396
5221.556,29.515,28.388,5.517
5222.760,27.898,28.316,5.539
5223.961,29.988,28.510,5.726
5225.166,30.155,28.873,6.070
5226.368,30.821,29.035,5.764
5227.573,32.121,28.809,5.019
5228.775,30.810,28.972,4.363
5229.979,31.662,28.410,4.652
5231.185,31.815,28.423,5.160
5232.388,31.048,28.577,5.245
5233.594,29.587,28.054,5.188
5234.798,28.105,27.903,5.243
5236.005,28.419,27.977,5.121
5237.210,27.569,27.447,4.813
5238.415,26.784,27.614,5.371
5239.623,27.209,27.951,6.409
5240.828,28.582,27.597,6.581
5242.037,27.539,27.498,5.744
5243.243,27.364,27.384,4.935
5244.452,28.223,28.175,4.998
5245.658,27.391,28.524,5.288
5246.865,27.899,28.489,5.090
5248.075,29.255,28.577,4.823
5249.282,29.476,28.261,4.992
5250.493,29.841,28.787,5.279
5251.701,29.612,28.145,5.531
5252.912,28.438,28.278,5.327
5254.120,30.159,28.641,5.058
5255.329,29.711,28.081,5.241
5256.541,29.314,28.119,6.132
5257.750,30.621,28.336,6.865
5258.962,28.669,28.067,6.277
5260.172,30.102,27.843,5.490
5261.385,30.101,27.825,5.072
5262.596,28.488,27.718,4.988
5263.806,29.344,27.450,4.959
5265.020,28.903,27.516,4.586
5266.231,27.289,27.229,4.111
5267.446,27.291,26.962,4.251
5268.657,28.953,27.419,4.603
5269.872,29.344,28.098,4.465
5271.084,28.279,27.364,4.379
5272.297,27.815,26.865,4.610
5273.513,27.414,27.337,4.766
5274.726,27.500,27.137,4.880
5275.942,27.165,26.506,5.469
5277.156,27.162,26.573,6.038
5278.373,28.352,27.074,5.965
5279.587,28.742,27.581,5.547
5280.805,27.554,27.814,5.201
5282.020,27.902,27.709,4.957
5283.235,28.819,27.695,4.833
5284.453,28.600,27.855,4.655
5285.669,27.704,27.555,4.571
5286.888,29.720,27.505,5.090
5288.104,27.905,28.080,5.597
5289.323,27.358,28.154,5.148
5290.540,28.914,27.794,4.741
5291.757,27.363,27.659,5.029
5292.978,28.248,27.562,5.196
5294.195,27.462,27.209,5.348
5295.416,28.228,27.157,5.504
5296.634,29.278,26.832,5.254
5297.855,28.518,26.898,4.944
5299.074,28.401,27.778,4.968
5300.293,27.665,28.025,5.710
5301.516,26.871,27.589,5.849
5302.735,29.758,27.612,5.237
5303.958,28.872,27.677,4.968
5305.178,28.019,27.792,5.423
5306.401,30.469,28.139,5.362
5307.622,29.627,28.255,5.137
5308.843,28.328,28.118,5.137
5310.067,31.852,28.153,5.311
5311.289,31.648,27.910,5.247
5312.514,31.474,27.610,5.402
5313.736,29.212,27.764,6.024
5314.961,30.423,28.173,6.102
5316.184,29.206,28.204,5.597
5317.407,29.229,27.686,5.128
5318.633,30.552,27.837,4.988
5319.857,30.977,28.116,5.050
5321.083,29.855,27.850,5.320
5322.308,27.914,28.051,5.542
5323.535,30.911,27.995,5.230
5324.760,27.933,28.261,5.341
5325.984,30.935,28.681,5.509
5327.213,28.749,28.962,5.651
5328.438,32.002,29.164,5.266
5329.667,30.499,29.496,4.749
5330.893,30.897,29.266,5.166
5332.122,32.373,29.633,5.445
5333.349,31.427,29.789,5.724
5334.576,30.180,29.677,5.230
5335.806,33.213,29.863,4.654
5337.034,30.325,30.138,5.029
5338.264,30.590,29.633,5.381
5339.492,30.630,29.929,5.397
5340.724,30.478,29.667,5.354
5341.952,31.104,29.366,5.176
5343.181,29.743,29.964,5.373
5344.413,30.818,30.259,5.572
5345.643,31.621,30.360,5.202
5346.875,32.046,30.473,5.034
5348.105,32.648,30.529,5.128
5349.339,31.598,30.550,5.418
5350.569,32.667,30.696,5.889
5351.800,32.379,31.008,5.927
5353.034,32.645,31.121,5.244
5354.266,34.065,32.130,4.992
5355.500,34.254,31.919,5.314
5356.732,34.472,31.605,5.612
5357.968,36.032,32.755,5.407
5359.200,35.325,33.275,5.394
5360.433,33.388,32.741,5.318
5361.669,34.835,33.460,5.047
5362.903,36.164,33.839,5.111
5364.139,36.408,34.328,5.202
5365.374,36.148,35.339,4.695
5366.611,37.347,34.900,4.572
5367.845,36.317,35.802,4.857
5369.080,38.022,36.281,4.999
5370.318,38.651,36.326,4.896
5371.554,37.852,36.868,4.665
5372.792,37.618,38.262,4.770
5374.028,37.922,39.502,5.007
5375.268,38.714,39.630,5.283
5376.504,37.144,41.047,5.459
5377.744,38.467,43.166,5.262
5378.981,42.889,44.458,5.082
5380.218,50.144,44.974,4.913
5381.459,59.253,46.383,4.946
5382.697,62.336,46.514,4.878
5383.938,57.048,44.035,4.804
5385.177,46.666,42.071,4.784
5386.419,38.913,41.824,4.680
5387.658,37.056,41.675,4.873
5388.897,37.526,39.900,5.285
5390.140,37.804,38.728,4.896
5391.380,36.789,38.349,4.811
5392.623,37.162,37.673,5.195
5393.864,36.346,37.096,5.189
5395.107,35.241,37.055,5.120
5396.349,33.839,36.442,5.107
5397.590,36.710,35.760,4.942
5398.835,36.918,35.624,4.757
5400.077,36.093,35.904,4.885
5401.322,35.493,35.677,4.933
5402.564,36.380,34.802,4.760
5403.811,38.511,34.651,4.925
5405.054,33.120,34.834,4.329
5406.297,34.429,34.882,4.249
5407.544,35.345,34.409,4.543
5408.788,34.531,33.758,4.529
5410.035,33.240,33.268,4.852
5411.280,32.855,32.668,5.058
5412.527,31.629,32.402,5.259
5413.772,31.779,32.438,5.014
5415.018,31.687,32.058,4.639
5416.267,32.256,31.354,4.830
5417.513,32.274,31.179,4.988
5418.762,30.918,31.835,5.088
5420.008,33.916,31.369,4.941
5421.258,33.833,31.735,5.115
5422.505,33.855,31.993,5.332
5423.753,31.879,31.806,5.292
5425.003,31.812,31.578,5.058
5426.251,30.275,31.242,4.785
5427.503,31.564,31.013,4.690
5428.751,32.076,30.573,4.741
5430.003,30.697,30.287,4.950
5431.252,30.800,30.795,4.978
5432.502,31.261,31.444,5.067
5433.755,30.648,30.464,5.204
5435.005,30.263,30.236,4.934
5436.258,31.374,30.140,4.859
5437.509,29.372,29.962,5.052
5438.763,30.586,30.120,5.215
5440.014,31.730,30.591,5.424
5441.265,30.375,30.530,5.302
5442.520,30.837,30.470,5.261
5443.772,29.888,30.596,5.544
5445.027,27.547,30.393,5.717
5446.280,30.202,29.919,5.198
5447.536,29.424,29.637,5.308
5448.789,27.816,29.459,5.273
5450.042,28.301,28.323,5.299
5451.299,29.901,29.098,5.327
5452.553,29.820,29.407,5.275
5453.811,28.620,29.034,5.445
5455.065,28.683,29.324,5.196
5456.323,31.509,29.947,5.137
5457.579,32.072,30.603,5.390
5458.834,32.507,29.961,6.519
5460.093,32.954,29.803,10.195
5461.349,33.194,30.243,20.393
5462.608,30.845,30.102,27.923
5463.865,30.542,29.398,22.928
5465.125,32.274,29.432,12.081
5466.382,30.878,29.031,7.902
5467.640,29.410,29.107,6.785
5468.900,31.065,29.735,6.271
5470.159,29.224,29.956,5.907
5471.420,30.800,29.466,6.085
5472.679,33.442,30.130,6.031
5473.940,31.569,30.690,5.911
5475.200,30.274,30.864,5.795
5476.462,31.441,31.066,5.658
5477.722,31.533,31.550,5.520
5478.982,32.127,32.024,5.402
5480.246,32.298,32.557,5.655
5481.507,34.198,34.316,5.689
5482.771,34.951,35.137,5.969
5484.032,35.734,35.345,6.245
5485.296,35.604,36.775,6.481
5486.559,39.398,39.369,6.627
5487.821,45.130,41.496,6.000
5489.086,52.566,42.887,5.856
5490.349,63.652,42.565,5.904
5491.615,62.586,40.629,5.784
5492.878,49.015,37.919,5.800
5494.145,37.919,35.056,5.887
5495.409,32.430,32.753,5.506
5496.673,30.380,30.739,5.393
5497.940,30.103,29.343,5.479
5499.206,27.486,28.698,5.523
5500.474,31.967,28.549,5.764
5501.739,30.360,28.460,5.764
5503.007,28.420,28.221,5.635
5504.273,29.179,29.015,5.524
5505.540,30.451,28.793,5.753
5506.810,28.713,28.421,5.649
5508.076,29.154,29.346,5.613
5509.346,30.223,29.754,5.563
5510.614,27.978,29.021,5.969
5511.884,27.781,28.672,5.966
5513.152,27.909,28.359,5.679
5514.421,27.141,28.216,6.004
5515.692,27.135,28.422,6.243
5516.961,26.365,28.433,6.349
5518.233,27.594,29.262,6.133
5519.503,29.145,29.676,6.162
5520.776,29.562,29.911,6.066
5522.046,29.500,30.158,6.531
5523.316,30.353,30.512,6.399
5524.590,31.381,31.207,6.056
5525.861,29.552,31.349,5.964
5527.135,30.436,32.079,5.495
5528.406,31.452,32.883,5.802
5529.681,33.199,33.561,5.692
5530.954,33.455,34.607,5.724
5532.226,35.645,36.266,5.672
5533.501,36.692,37.466,5.508
5534.774,39.034,39.814,5.939
5536.051,41.869,42.836,5.931
5537.324,44.441,46.825,5.423
5538.601,49.888,51.992,5.736
5539.875,58.899,57.148,5.869
5541.150,78.456,62.837,5.615
5542.428,108.792,69.383,6.248
5543.703,131.169,69.549,7.324
5544.981,120.390,62.341,7.731
5546.257,80.430,51.765,7.626
5547.536,48.412,41.481,6.952
5548.812,37.901,37.085,6.251
5550.088,32.412,33.630,6.267
5551.368,30.017,30.834,6.391
5552.645,27.336,29.618,6.227
5553.926,29.021,29.782,6.008
5555.203,29.264,29.939,5.849
5556.484,29.404,29.338,5.558
5557.763,29.197,29.336,5.847
5559.041,28.721,29.475,5.548
5560.323,29.156,29.342,5.596
5561.602,30.633,29.384,5.530
5562.885,30.355,30.072,5.904
5564.165,27.892,29.582,7.078
5565.447,31.175,29.662,7.609
5566.728,30.748,29.631,7.530
5568.008,28.628,29.398,6.263
5569.292,30.082,29.645,5.923
5570.574,29.346,30.228,6.223
