Wavelength,Flux,BestFit,SkyFlux
4595.154,13.447,14.263,17.478
4596.211,11.811,14.024,17.348
4597.269,15.676,14.008,17.191
4598.329,13.430,13.574,17.289
4599.387,12.665,13.793,17.255
4600.447,14.946,14.254,17.264
4601.506,14.146,14.270,17.009
4602.567,13.464,13.960,16.950
4603.625,13.677,14.046,17.236
4604.685,13.712,14.037,17.108
4605.747,16.009,14.097,16.871
4606.806,15.216,14.192,17.269
4607.869,15.439,14.096,17.279
4608.929,14.120,13.988,17.827
4609.991,14.215,14.221,18.938
4611.052,10.287,13.857,18.554
4612.113,14.391,13.759,17.635
4613.176,13.681,13.671,17.254
4614.237,12.454,13.683,17.312
4615.301,10.665,13.732,17.358
4616.363,13.473,13.421,17.436
4617.428,15.176,13.463,17.504
4618.490,13.060,13.691,17.161
4619.552,13.404,13.671,16.849
4620.618,15.000,13.828,16.928
4621.681,13.725,14.259,17.135
4622.747,13.545,14.191,17.326
4623.810,14.427,13.796,17.490
4624.876,13.318,13.621,17.620
4625.940,13.116,13.647,17.777
4627.004,14.091,13.603,17.573
4628.071,15.032,13.542,17.723
4629.136,12.430,13.748,17.677
4630.203,15.530,13.696,17.294
4631.269,12.669,13.756,17.388
4632.336,14.883,13.774,17.682
4633.402,14.975,13.709,17.861
4634.468,13.811,13.656,17.586
4635.537,13.052,13.709,17.222
4636.603,13.794,13.963,17.217
4637.672,14.345,13.947,17.026
4638.739,12.851,13.861,16.748
4639.809,13.064,13.973,16.754
4640.876,14.547,14.168,16.971
4641.944,13.283,14.152,17.035
4643.014,15.494,14.345,17.032
4644.083,14.794,14.438,17.239
4645.153,13.502,14.335,17.187
4646.222,16.671,14.212,16.719
4647.293,11.270,14.121,16.236
4648.362,13.770,13.981,16.168
4649.432,14.093,14.205,16.411
4650.504,13.807,14.057,16.966
4651.574,11.568,13.953,17.519
4652.646,12.900,13.964,17.795
4653.717,15.427,13.912,17.413
4654.790,14.934,13.871,17.063
4655.861,14.727,14.118,16.750
4656.935,14.199,14.412,16.975
4658.006,12.512,14.324,17.762
4659.077,14.141,14.148,18.674
4660.152,14.805,14.125,19.241
4661.224,11.038,13.987,19.286
4662.298,14.756,13.896,18.904
4663.371,16.399,13.859,18.487
4664.446,14.426,14.144,18.145
4665.520,14.242,14.197,17.473
4666.593,15.304,13.920,17.315
4667.669,14.685,14.008,16.568
4668.743,12.527,13.642,15.912
4669.819,14.564,13.865,16.799
4670.894,13.903,13.844,17.846
4671.971,14.145,13.708,18.323
4673.045,12.672,13.709,18.762
4674.121,12.790,13.541,18.957
4675.198,13.960,13.998,18.800
4676.274,12.195,13.892,18.716
4677.352,12.965,13.846,18.831
4678.428,13.202,13.763,18.838
4679.507,13.387,13.473,17.851
4680.583,12.371,13.365,17.163
4681.660,11.351,13.043,17.175
4682.740,15.136,13.352,17.344
4683.817,15.991,13.599,17.789
4684.897,12.570,13.617,17.964
4685.975,14.523,13.656,18.107
4687.056,12.343,13.743,17.516
4688.134,12.274,13.664,17.340
4689.212,12.861,13.499,17.636
4690.293,14.162,13.657,17.436
4691.373,14.605,14.055,17.266
4692.455,12.921,14.268,17.225
4693.534,13.806,14.166,16.920
4694.616,17.246,14.484,16.900
4695.696,15.836,14.063,17.479
4696.776,13.208,13.768,17.407
4697.859,14.857,13.643,16.914
4698.940,12.167,13.453,17.064
4700.024,15.185,13.434,16.616
4701.105,14.015,13.176,16.225
4702.189,12.082,13.104,15.993
4703.271,14.649,13.156,15.745
4704.353,11.958,13.414,15.727
4705.438,14.412,13.702,16.095
4706.520,14.641,13.545,16.727
4707.605,13.246,13.453,16.804
4708.688,13.027,13.759,16.404
4709.774,12.613,13.886,16.353
4710.858,12.412,13.713,16.789
4711.941,14.489,13.670,17.296
4713.028,13.683,14.000,17.398
4714.112,12.789,13.746,17.000
4715.199,14.463,13.595,16.569
4716.284,14.107,13.624,16.543
4717.372,14.160,13.667,16.960
4718.457,14.798,13.756,17.483
4719.542,14.828,14.030,17.293
4720.631,14.616,13.982,17.727
4721.717,13.137,13.737,17.772
4722.806,14.589,13.743,17.492
4723.892,15.752,13.759,17.403
4724.981,14.817,13.617,17.651
4726.068,14.980,13.641,17.768
4727.155,13.987,13.552,17.300
4728.246,14.206,13.902,16.493
4729.333,13.257,13.949,16.597
4730.424,13.644,13.936,16.612
4731.512,15.751,14.027,16.206
4732.603,14.127,13.625,16.260
4733.692,12.702,13.493,16.812
4734.781,13.545,13.627,17.189
4735.873,14.121,13.586,17.330
4736.962,12.412,13.480,16.674
4738.055,10.025,13.472,16.787
4739.145,12.865,13.371,17.767
4740.237,15.186,13.309,17.834
4741.328,12.611,13.384,17.256
4742.421,13.601,13.404,17.733
4743.512,13.297,13.293,17.751
4744.604,11.237,13.279,18.174
4745.697,12.843,13.579,17.738
4746.789,13.736,13.579,17.187
4747.884,13.349,13.666,17.421
4748.976,11.870,13.515,17.134
4750.071,12.146,13.508,16.907
4751.164,11.073,13.840,16.927
4752.257,11.295,13.850,17.382
4753.353,13.108,13.567,17.425
4754.446,12.483,13.759,16.969
4755.542,12.651,13.993,16.683
4756.637,14.094,14.003,16.336
4757.733,13.762,13.944,16.074
4758.828,13.746,14.012,16.200
4759.923,14.905,13.902,16.539
4761.021,14.954,13.500,16.747
4762.116,13.528,13.360,16.554
4763.214,12.811,13.324,15.816
4764.310,12.515,13.232,15.947
4765.408,14.384,13.437,16.006
4766.504,12.897,13.610,15.896
4767.601,12.064,13.576,15.558
4768.700,13.307,13.559,15.557
4769.797,13.232,13.633,16.036
4770.897,12.826,13.645,16.154
4771.995,12.491,13.474,16.083
4773.095,13.426,13.505,15.847
4774.193,13.923,13.738,16.197
4775.292,13.815,13.718,16.839
4776.393,14.461,13.483,17.057
4777.492,14.158,13.397,16.786
4778.593,13.860,13.634,16.862
4779.692,14.354,13.792,17.279
4780.795,14.051,13.742,17.279
4781.895,12.943,13.876,16.823
4782.995,13.349,14.047,16.711
4784.098,14.313,13.993,16.112
4785.198,13.482,13.858,15.887
4786.302,15.494,13.834,16.104
4787.403,12.842,13.944,15.849
4788.507,13.801,13.825,16.168
4789.608,11.944,13.625,17.005
4790.710,11.930,13.600,16.587
4791.815,14.514,13.650,16.492
4792.917,14.432,13.702,16.420
4794.022,16.191,13.645,16.631
4795.125,12.284,13.541,16.628
4796.231,14.746,13.579,16.861
4797.334,13.512,13.572,17.126
4798.438,12.758,13.130,16.623
4799.544,13.228,13.138,16.232
4800.649,12.363,13.396,16.076
4801.756,13.319,13.247,16.098
4802.860,13.757,13.127,16.462
4803.968,13.672,13.481,16.751
4805.073,14.298,13.771,16.574
4806.178,13.367,13.648,16.480
4807.287,14.904,13.539,16.530
4808.393,17.104,13.564,16.318
4809.501,12.943,13.776,16.192
4810.608,13.546,13.981,16.311
4811.717,14.146,13.852,16.235
4812.824,13.979,13.848,16.101
4813.931,13.109,13.575,16.606
4815.042,14.228,13.545,16.715
4816.149,13.540,13.536,16.989
4817.260,12.713,13.357,17.505
4818.368,11.307,13.493,17.578
4819.479,12.961,13.652,17.636
4820.588,11.997,13.403,17.765
4821.697,13.053,13.397,17.977
4822.809,13.010,13.306,17.353
4823.918,12.683,13.028,16.829
4825.030,12.632,13.392,16.788
4826.140,12.763,13.550,16.853
4827.253,13.215,13.521,17.059
4828.364,14.028,13.698,17.265
4829.477,15.438,13.885,17.323
4830.588,14.789,13.917,17.017
4831.699,12.940,14.011,16.760
4832.813,13.346,13.687,16.691
4833.925,14.040,13.463,17.177
4835.040,13.841,13.376,17.511
4836.152,12.592,13.397,17.321
4837.268,14.784,13.564,17.009
4838.380,13.750,13.781,17.154
4839.494,14.388,13.539,17.000
4840.609,11.595,13.392,17.149
4841.723,12.269,13.564,16.847
4842.839,14.176,13.670,16.655
4843.954,13.065,13.478,16.304
4845.071,14.256,13.383,15.826
4846.185,13.800,13.593,16.357
4847.300,11.636,13.664,17.054
4848.418,14.455,13.530,16.823
4849.533,12.521,13.467,16.295
4850.651,12.970,13.624,16.066
4851.768,13.215,13.746,16.057
4852.886,14.792,13.588,16.228
4854.002,13.657,13.699,16.236
4855.119,13.581,13.762,15.617
4856.239,12.902,13.589,14.880
4857.356,13.660,13.314,14.504
4858.476,14.445,13.204,14.353
4859.594,12.453,13.408,13.896
4860.714,13.721,13.350,12.927
4861.833,12.371,13.409,11.861
4862.951,13.714,13.338,11.677
4864.072,13.437,12.973,12.805
4865.191,12.690,12.905,14.009
4866.313,14.013,13.054,14.367
4867.433,14.012,12.905,14.568
4868.555,13.435,13.049,15.212
4869.675,13.521,13.436,15.338
4870.795,13.432,13.431,14.830
4871.919,12.521,12.883,14.146
4873.040,11.896,13.155,13.676
4874.163,12.068,13.137,14.437
4875.285,11.511,12.875,15.285
4876.409,12.229,12.796,15.139
4877.531,12.441,12.846,14.957
4878.653,11.891,12.620,15.255
4879.778,11.072,12.827,15.988
4880.900,12.184,12.830,16.296
4882.026,12.444,12.755,16.205
4883.149,12.178,12.575,16.119
4884.275,11.612,12.276,16.099
4885.398,11.769,12.221,15.883
4886.522,11.968,12.569,15.322
4887.649,12.627,12.449,15.112
4888.773,13.293,12.065,15.299
4889.901,11.710,11.818,15.262
4891.026,10.820,11.722,14.795
4892.154,10.586,11.425,14.442
4893.279,11.693,11.368,14.732
4894.405,13.424,15.378,15.545
4895.534,24.218,25.970,16.280
4896.660,41.392,34.911,16.672
4897.789,39.966,32.663,16.202
4898.916,17.352,20.835,16.546
4900.045,9.318,12.804,16.112
4901.172,10.656,11.311,15.634
4902.300,10.661,11.562,16.234
4903.431,10.967,11.687,15.867
4904.559,9.121,11.872,15.225
4905.689,8.743,11.658,15.675
4906.818,11.716,11.884,16.213
4907.950,11.819,11.851,16.225
4909.079,11.632,11.954,16.305
4910.208,11.729,12.271,15.551
4911.340,13.047,12.477,15.155
4912.470,13.497,12.417,15.124
4913.603,14.181,12.523,15.481
4914.733,12.763,12.748,16.383
4915.867,13.077,12.884,16.355
4916.998,13.989,12.832,16.056
4918.131,13.769,12.672,15.941
4919.263,13.648,12.594,14.762
4920.395,13.193,12.599,13.627
4921.529,12.883,12.713,13.329
4922.661,13.820,12.667,13.872
4923.796,13.512,12.619,14.923
4924.929,10.261,12.670,15.318
4926.065,12.176,12.532,14.742
4927.198,13.583,12.500,14.818
4928.332,14.494,12.684,15.868
4929.468,11.421,13.083,15.921
4930.602,14.992,13.406,16.111
4931.739,12.460,13.572,15.982
4932.874,15.769,13.789,15.744
4934.011,12.189,13.401,15.657
4935.146,12.801,13.023,15.078
4936.281,13.917,12.999,15.112
4937.419,13.822,13.052,15.373
4938.556,14.705,12.965,14.819
4939.694,13.163,13.032,13.945
4940.831,12.862,13.283,14.371
4941.970,11.641,13.504,15.348
4943.107,15.219,13.463,15.785
4944.244,10.466,13.202,15.564
4945.384,12.275,12.976,15.639
4946.522,12.563,12.960,15.541
4947.663,12.830,12.851,15.246
4948.801,13.263,13.137,15.608
4949.942,13.289,13.214,15.907
4951.081,12.356,13.243,15.806
4952.220,14.182,13.379,15.807
4953.362,15.165,13.007,15.826
4954.501,12.789,12.476,15.960
4955.644,11.074,12.071,16.145
4956.784,10.756,12.196,15.301
4957.927,12.394,12.600,13.853
4959.067,13.775,12.761,13.877
4960.208,12.161,12.619,15.133
4961.352,12.719,12.816,16.141
4962.493,13.948,13.016,16.273
4963.638,12.794,13.190,16.523
4964.779,12.012,13.375,16.306
4965.924,15.076,13.462,15.879
4967.067,14.929,13.317,15.940
4968.209,12.188,13.257,16.043
4969.355,14.643,12.903,15.734
4970.498,12.983,12.835,16.067
4971.645,11.477,12.912,16.185
4972.788,12.126,12.764,16.305
4973.935,10.573,12.653,16.878
4975.079,11.608,12.841,17.162
4976.224,10.025,12.831,17.510
4977.371,14.471,13.079,17.851
4978.516,13.100,13.345,17.808
4979.664,13.485,13.289,18.051
4980.810,12.641,13.272,18.150
4981.958,12.718,13.291,18.394
4983.104,11.053,13.418,17.866
4984.251,14.226,13.464,16.936
4985.400,14.138,13.459,17.442
4986.547,13.902,13.534,17.635
4987.697,13.761,13.581,17.578
4988.844,13.725,13.242,17.778
4989.995,13.063,13.585,17.567
4991.143,12.702,13.413,17.203
4992.291,13.119,14.142,17.099
4993.442,16.704,17.725,16.760
4994.591,24.461,22.645,16.279
4995.743,25.513,23.814,16.183
4996.892,18.921,19.706,16.396
4998.044,14.091,15.374,16.331
4999.194,12.976,13.475,15.907
5000.344,13.467,13.331,15.357
5001.497,12.732,13.273,15.116
5002.647,11.411,12.823,15.130
5003.801,12.146,12.792,15.276
5004.952,12.069,12.888,15.260
5006.106,12.536,12.898,14.897
5007.258,14.223,12.959,14.617
5008.413,13.304,13.195,14.837
5009.565,11.585,13.253,15.154
5010.717,15.647,13.354,15.066
5011.873,13.732,13.298,14.856
5013.026,12.149,13.194,14.332
5014.182,12.298,13.158,13.567
5015.335,13.021,12.973,13.659
5016.492,12.499,12.778,14.356
5017.646,11.921,12.670,14.289
5018.800,13.240,12.610,14.011
5019.958,10.912,12.571,13.961
5021.112,13.986,12.715,14.423
5022.270,13.607,13.166,14.572
5023.426,12.170,13.156,14.251
5024.584,13.521,12.994,14.800
5025.740,13.060,12.862,15.151
5026.896,12.512,12.752,14.316
5028.055,10.850,12.792,13.699
5029.212,12.354,13.090,14.303
5030.372,11.985,12.736,14.625
5031.529,12.384,12.902,14.632
5032.689,12.904,13.006,14.745
5033.847,13.976,12.876,14.895
5035.005,13.339,12.771,14.566
5036.166,13.235,12.683,13.998
5037.325,11.757,12.692,13.846
5038.486,12.794,12.816,13.971
5039.646,12.636,12.923,14.441
5040.808,13.660,16.890,13.927
5041.967,28.432,26.941,12.859
5043.127,49.543,36.978,12.755
5044.290,48.216,36.720,13.652
5045.450,25.828,25.816,14.865
5046.614,13.398,16.581,15.121
5047.775,12.312,13.269,14.893
5048.939,11.542,12.765,14.336
5050.100,11.625,12.388,13.660
5051.262,12.271,12.797,13.702
5052.427,13.732,12.999,13.907
5053.589,12.004,12.752,14.338
5054.754,11.701,12.398,14.504
5055.917,13.742,12.350,14.630
5057.083,12.774,12.601,14.890
5058.247,12.917,12.541,14.867
5059.410,13.581,12.509,14.928
5060.577,12.073,12.745,14.903
5061.741,12.168,12.968,14.612
5062.908,14.613,12.874,14.627
5064.073,12.170,12.620,14.911
5065.241,12.443,12.473,14.811
5066.406,13.185,12.744,14.388
5067.572,14.346,12.936,14.056
5068.740,14.166,13.063,14.089
5069.906,13.955,13.238,14.654
5071.075,13.851,13.102,14.630
5072.242,13.229,12.800,14.687
5073.412,11.178,12.522,14.459
5074.579,14.275,12.521,14.124
5075.746,13.114,12.520,14.229
5076.917,11.697,12.229,13.846
5078.084,14.192,11.974,13.921
5079.255,10.936,12.221,14.117
5080.424,12.193,12.634,13.483
5081.596,12.421,12.961,13.638
5082.765,12.546,13.204,14.809
5083.934,13.051,13.293,15.472
5085.106,12.855,12.970,16.016
5086.276,11.399,12.518,16.398
5087.449,13.300,12.398,16.608
5088.619,12.061,12.543,16.003
5089.792,12.010,12.704,15.448
5090.963,10.443,12.858,15.054
5092.135,11.367,13.145,14.776
5093.309,13.077,12.997,14.861
5094.480,13.659,13.199,14.861
5095.655,12.751,13.256,14.933
5096.828,12.825,13.194,14.705
5098.003,13.639,13.285,14.482
5099.176,13.317,13.218,14.128
5100.352,13.131,12.749,14.055
5101.525,10.941,12.487,14.368
5102.699,11.577,12.509,14.524
5103.875,13.023,12.587,14.722
5105.049,10.139,12.688,14.472
5106.227,12.292,12.965,14.214
5107.401,12.886,12.780,13.811
5108.579,11.236,12.705,13.718
5109.754,11.767,12.732,13.872
5110.930,12.516,12.722,13.548
5112.108,10.668,12.681,13.913
5113.284,10.351,12.683,14.609
5114.463,13.528,12.508,14.515
5115.640,11.741,12.343,13.988
5116.820,12.068,12.315,13.893
5117.997,13.024,12.354,14.305
5119.174,12.336,12.369,14.672
5120.354,11.819,12.402,14.583
5121.533,13.207,12.496,14.155
5122.713,12.872,12.725,13.638
5123.892,11.960,12.665,13.376
5125.074,13.974,12.524,13.286
5126.252,13.635,12.667,13.281
5127.432,12.225,12.843,13.381
5128.614,12.012,12.743,13.491
5129.794,12.654,12.800,13.705
5130.977,13.588,13.037,13.673
5132.157,12.801,13.082,13.894
5133.341,12.198,12.828,14.318
5134.522,12.712,12.688,14.026
5135.703,11.468,12.383,14.240
5136.887,11.929,12.314,14.508
5138.069,13.461,12.700,14.174
5139.254,14.339,12.865,13.611
5140.436,12.016,12.609,13.297
5141.622,12.920,12.848,13.584
5142.804,12.682,12.586,13.715
5143.987,13.026,12.486,13.781
5145.174,11.390,12.617,14.196
5146.357,12.031,12.562,14.448
5147.544,14.138,12.315,14.058
5148.728,11.423,12.534,14.014
5149.916,12.072,12.734,14.325
5151.100,12.320,12.894,14.682
5152.285,12.279,12.915,15.078
5153.473,11.704,12.887,14.746
5154.659,12.283,12.958,15.277
5155.848,12.189,13.036,15.812
5157.034,11.570,12.776,15.133
5158.223,10.872,12.660,14.813
5159.410,12.802,12.572,14.958
5160.596,11.957,12.378,14.578
5161.786,11.117,12.242,14.073
5162.974,11.542,12.401,13.894
5164.165,11.775,12.304,13.415
5165.353,12.752,12.180,12.972
5166.543,11.260,12.069,12.784
5167.732,10.765,12.211,11.929
5168.921,13.760,12.422,10.898
5170.113,11.305,12.100,11.267
5171.302,12.950,12.627,12.131
5172.495,11.313,12.587,11.449
5173.685,11.986,12.385,10.245
5174.878,11.824,12.347,10.988
5176.068,11.457,12.322,12.709
5177.259,11.306,12.202,13.679
5178.453,12.192,12.078,13.904
5179.644,11.552,12.184,14.082
5180.838,12.795,12.429,13.839
5182.030,11.764,12.429,13.061
5183.225,11.150,12.169,11.790
5184.417,12.151,12.211,10.350
5185.610,11.188,12.155,10.067
5186.806,12.090,12.304,12.098
5188.000,11.844,12.354,13.742
5189.196,11.768,12.274,13.797
5190.390,11.561,12.240,13.786
5191.586,11.206,12.263,13.670
5192.781,12.892,12.392,12.859
5193.978,12.412,12.441,12.404
5195.173,13.935,12.573,12.757
5196.368,12.453,12.703,13.334
5197.566,12.672,12.667,14.575
5198.762,13.997,12.573,18.207
5199.961,12.718,12.484,19.459
5201.157,14.339,12.401,18.028
5202.356,10.987,12.039,16.329
5203.553,12.224,11.463,14.875
5204.750,9.786,10.980,13.727
5205.951,10.071,10.840,13.348
5207.148,10.362,11.194,12.629
5208.349,11.869,11.167,12.742
5209.547,11.450,10.986,12.621
5210.749,9.930,11.041,12.829
5211.947,11.874,11.427,13.589
5213.146,12.520,11.932,14.065
5214.348,12.625,12.267,13.978
5215.548,11.616,12.142,13.602
5216.750,11.810,12.229,13.175
5217.951,13.577,12.259,12.814
5219.154,10.242,11.795,13.219
5220.354,10.640,11.349,14.404
5221.556,8.637,10.887,14.385
5222.760,9.910,11.255,14.352
5223.961,12.511,11.783,14.336
5225.166,12.568,12.100,13.939
5226.368,12.074,12.273,13.341
5227.573,10.983,12.297,12.315
5228.775,12.269,12.344,11.891
5229.979,12.968,11.989,12.837
5231.185,10.753,11.665,13.849
5232.388,12.187,11.827,13.684
5233.594,10.496,12.293,13.321
5234.798,12.287,12.420,12.641
5236.005,12.165,12.780,13.318
5237.210,12.066,12.805,13.827
5238.415,11.729,12.747,14.214
5239.623,11.947,12.613,15.115
5240.828,13.352,12.378,14.976
5242.037,10.475,12.282,14.180
5243.243,11.765,11.643,13.634
5244.452,10.752,11.588,13.482
5245.658,13.749,11.755,13.391
5246.865,10.502,11.854,13.566
5248.075,12.270,11.983,13.516
5249.282,13.056,12.188,13.295
5250.493,13.595,12.354,13.402
5251.701,13.084,12.778,13.225
5252.912,11.088,12.491,12.966
5254.120,11.210,12.096,13.231
5255.329,11.472,12.380,13.214
5256.541,11.900,12.476,13.967
5257.750,13.748,12.681,14.786
5258.962,11.985,12.745,14.506
5260.172,13.051,12.650,14.082
5261.385,12.785,12.480,13.681
5262.596,12.224,12.189,13.213
5263.806,10.386,11.698,12.432
5265.020,10.675,11.609,12.067
5266.231,12.070,11.867,11.719
5267.446,11.972,12.313,11.524
5268.657,12.429,12.527,11.851
5269.872,12.337,12.405,11.924
5271.084,13.209,12.462,11.540
5272.297,13.238,12.357,11.600
5273.513,12.238,12.266,12.742
5274.726,13.678,12.433,12.958
5275.942,11.919,12.657,13.089
5277.156,14.396,12.713,13.257
5278.373,11.753,12.794,13.296
5279.587,12.327,12.870,13.675
5280.805,11.759,12.762,13.642
5282.020,13.967,12.708,12.864
5283.235,12.863,12.700,12.519
5284.453,12.663,12.617,12.841
5285.669,11.149,12.512,13.201
5286.888,13.846,12.212,13.570
5288.104,12.836,12.147,14.153
5289.323,14.251,12.252,13.854
5290.540,13.853,12.316,13.745
5291.757,11.466,12.305,13.878
5292.978,13.168,12.362,13.692
5294.195,13.193,12.313,13.696
5295.416,12.411,12.523,13.734
5296.634,12.159,12.768,13.564
5297.855,11.520,12.794,13.244
5299.074,10.988,12.636,12.950
5300.293,11.636,12.472,13.223
5301.516,12.764,11.937,13.603
5302.735,10.735,11.475,13.567
5303.958,10.441,11.439,13.588
5305.178,11.867,11.579,13.958
5306.401,12.761,11.590,14.201
5307.622,12.160,11.611,13.878
5308.843,11.755,11.428,13.662
5310.067,14.113,11.827,13.729
5311.289,12.540,12.114,14.010
5312.514,11.302,12.027,14.159
5313.736,12.012,11.939,14.297
5314.961,12.202,12.118,14.157
5316.184,12.037,12.402,13.692
5317.407,13.607,12.699,13.302
5318.633,12.528,12.643,13.329
5319.857,10.307,12.378,13.655
5321.083,10.989,12.288,13.910
5322.308,11.579,12.410,13.984
5323.535,11.556,12.640,13.884
5324.760,13.080,12.739,13.390
5325.984,13.373,12.756,12.953
5327.213,12.595,12.804,13.105
5328.438,13.100,12.914,12.691
5329.667,12.509,13.000,12.201
5330.893,11.767,12.990,12.980
5332.122,11.850,12.740,13.953
5333.349,12.088,12.613,13.825
5334.576,13.798,12.438,13.334
5335.806,13.191,12.048,13.580
5337.034,11.194,12.032,13.725
5338.264,12.486,12.493,13.543
5339.492,11.948,12.627,13.698
5340.724,11.710,12.679,13.226
5341.952,11.583,12.784,12.693
5343.181,12.250,12.801,13.049
5344.413,11.771,12.747,13.630
5345.643,12.147,12.909,13.514
5346.875,12.410,12.898,12.925
5348.105,13.796,12.875,13.158
5349.339,12.468,12.868,13.417
5350.569,13.838,12.789,13.920
5351.800,15.447,12.752,14.049
5353.034,13.860,12.769,13.555
5354.266,11.444,12.611,13.376
5355.500,11.816,12.565,13.842
5356.732,9.385,12.580,14.363
5357.968,11.397,12.554,14.706
5359.200,12.455,12.751,14.140
5360.433,13.127,12.764,13.630
5361.669,12.026,12.635,13.505
5362.903,12.069,12.401,13.173
5364.139,11.085,12.206,13.166
5365.374,11.485,12.129,12.788
5366.611,11.392,11.988,12.529
5367.845,12.212,11.786,12.961
5369.080,10.708,11.903,12.905
5370.318,12.510,12.196,12.659
5371.554,12.982,12.437,12.489
5372.792,13.053,12.642,12.271
5374.028,12.616,12.921,12.708
5375.268,12.569,12.618,13.138
5376.504,14.629,12.626,13.333
5377.744,12.276,12.634,13.762
5378.981,10.079,12.377,13.571
5380.218,11.067,12.093,13.270
5381.459,12.152,12.172,13.004
5382.697,11.721,12.406,13.018
5383.938,11.818,12.472,12.769
5385.177,10.466,12.612,12.693
5386.419,11.706,12.629,12.791
5387.658,11.250,12.337,13.086
5388.897,11.448,12.269,13.360
5390.140,12.727,12.591,12.856
5391.380,12.992,12.786,12.682
5392.623,11.736,12.834,13.144
5393.864,12.818,12.883,13.006
5395.107,13.506,12.976,12.521
5396.349,13.177,13.002,12.413
5397.590,11.258,12.943,12.407
5398.835,11.488,12.831,12.058
5400.077,13.237,12.753,12.016
5401.322,12.588,12.597,12.194
5402.564,11.828,12.374,12.382
5403.811,12.791,12.413,12.285
5405.054,12.085,12.438,11.898
5406.297,13.093,12.511,11.525
5407.544,11.950,12.467,11.803
5408.788,11.757,12.194,12.360
5410.035,11.203,11.975,12.184
5411.280,10.792,12.291,11.846
5412.527,12.218,12.431,12.174
5413.772,11.930,12.869,12.856
5415.018,12.329,12.810,12.732
5416.267,12.486,12.585,12.313
5417.513,13.220,12.813,12.615
5418.762,13.148,12.754,12.988
5420.008,12.062,12.395,12.843
5421.258,12.066,12.420,12.678
5422.505,12.046,12.437,12.796
5423.753,12.151,12.360,12.809
5425.003,13.461,12.430,12.315
5426.251,12.964,12.586,12.082
5427.503,11.948,12.654,12.493
5428.751,11.860,12.525,12.920
5430.003,13.029,12.312,12.172
5431.252,11.846,12.290,11.859
5432.502,11.322,12.462,12.457
5433.755,11.754,12.342,13.042
5435.005,11.890,12.025,12.743
5436.258,12.549,11.878,12.188
5437.509,10.989,12.017,12.607
5438.763,11.921,12.239,12.877
5440.014,11.809,12.291,13.234
5441.265,10.741,12.196,13.125
5442.520,11.532,12.200,13.048
5443.772,12.062,12.078,12.942
5445.027,11.288,11.822,12.809
5446.280,11.354,11.725,12.683
5447.536,11.810,11.907,12.439
5448.789,12.922,12.005,12.373
5450.042,11.852,12.085,12.540
5451.299,12.063,12.392,13.136
5452.553,12.183,12.532,13.248
5453.811,12.178,12.465,12.873
5455.065,11.293,12.387,12.600
5456.323,12.853,12.339,12.408
5457.579,14.358,12.787,12.486
5458.834,13.374,12.591,13.828
5460.093,12.444,12.336,19.747
5461.349,13.312,12.350,31.179
5462.608,12.912,12.390,35.535
5463.865,11.761,12.360,25.928
5465.125,10.410,12.414,16.935
5466.382,12.926,12.380,14.504
5467.640,13.251,12.370,13.844
5468.900,11.738,12.230,13.573
5470.159,11.777,12.002,13.366
5471.420,8.926,12.266,13.559
5472.679,12.787,12.344,12.942
5473.940,9.731,12.208,12.825
5475.200,10.927,12.082,13.192
5476.462,12.794,12.078,12.907
5477.722,11.488,12.296,12.203
5478.982,10.371,12.785,12.262
5480.246,11.908,12.774,12.598
5481.507,13.431,12.737,12.554
5482.771,12.721,12.567,13.107
5484.032,13.011,12.264,13.696
5485.296,12.148,12.113,13.926
5486.559,11.497,12.281,13.858
5487.821,12.261,12.278,13.118
5489.086,11.992,12.361,12.580
5490.349,11.732,12.459,12.510
5491.615,12.019,12.551,12.798
5492.878,12.126,12.521,12.905
5494.145,12.376,12.078,12.704
5495.409,11.204,11.972,12.703
5496.673,12.087,12.046,12.944
5497.940,12.674,12.263,12.779
5499.206,13.667,12.382,12.825
5500.474,13.258,12.220,13.384
5501.739,10.097,12.047,13.368
5503.007,12.697,11.887,13.022
5504.273,12.069,12.225,12.966
5505.540,12.534,12.362,13.001
5506.810,12.593,12.379,12.876
5508.076,11.195,12.576,12.966
5509.346,12.644,12.374,12.972
5510.614,13.038,12.360,13.168
5511.884,13.084,12.446,13.185
5513.152,11.468,12.145,12.704
5514.421,11.583,11.889,13.156
5515.692,11.087,12.033,13.547
5516.961,11.897,11.778,13.326
5518.233,11.960,11.882,12.971
5519.503,12.334,11.997,13.227
5520.776,11.375,12.014,13.645
5522.046,11.936,12.069,13.819
5523.316,12.231,12.264,13.295
5524.590,12.884,12.436,12.668
5525.861,12.205,12.333,13.014
5527.135,11.182,12.140,13.203
5528.406,11.601,12.096,12.915
5529.681,11.541,12.244,12.611
5530.954,14.261,12.418,12.448
5532.226,13.142,12.422,12.667
5533.501,11.916,12.390,12.769
5534.774,12.915,12.379,12.568
5536.051,12.909,12.206,12.680
5537.324,12.020,12.024,12.683
5538.601,12.054,12.084,12.794
5539.875,12.841,12.245,12.635
5541.150,12.426,12.362,12.651
5542.428,10.467,12.138,13.301
5543.703,13.072,12.012,13.403
5544.981,11.459,12.165,13.607
5546.257,13.592,12.310,13.696
5547.536,12.262,12.142,13.486
5548.812,13.384,12.085,13.202
5550.088,12.557,12.209,13.111
5551.368,12.111,12.225,13.180
