Wavelength,Flux,BestFit,SkyFlux
4597.269,38.352,38.891,4.925
4598.329,38.468,39.576,5.517
4599.387,40.597,40.438,5.726
4600.447,42.137,41.440,5.464
4601.506,41.778,43.404,5.606
4602.567,40.936,44.384,5.569
4603.625,42.067,44.907,5.503
4604.685,40.795,45.046,5.905
4605.747,40.584,44.319,5.997
4606.806,42.411,43.492,5.991
4607.869,44.473,43.485,6.004
4608.929,45.130,43.795,6.241
4609.991,42.882,44.742,6.375
4611.052,44.469,45.612,5.964
4612.113,49.915,45.685,5.443
4613.176,44.399,46.012,5.436
4614.237,42.195,45.568,6.027
4615.301,45.213,44.939,6.139
4616.363,46.430,44.806,5.681
4617.428,44.357,44.939,5.389
4618.490,45.057,44.859,5.540
4619.552,46.393,44.899,5.702
4620.618,43.151,45.051,5.592
4621.681,42.697,45.168,5.469
4622.747,45.955,45.037,5.915
4623.810,44.921,44.673,6.400
4624.876,42.744,44.318,5.947
4625.940,42.490,44.055,5.343
4627.004,43.689,43.192,5.178
4628.071,43.654,43.409,5.873
4629.136,45.393,44.155,5.954
4630.203,46.600,45.050,5.040
4631.269,46.133,46.151,5.499
4632.336,46.482,46.776,5.781
4633.402,47.604,46.689,5.676
4634.468,44.596,46.200,5.886
4635.537,44.114,45.925,5.305
4636.603,47.876,45.958,4.955
4637.672,49.254,46.350,5.192
4638.739,51.174,47.518,5.273
4639.809,51.013,47.866,5.301
4640.876,49.021,48.692,5.612
4641.944,49.900,49.031,5.816
4643.014,46.236,48.430,5.828
4644.083,50.751,47.690,5.653
4645.153,48.547,47.385,5.360
4646.222,46.087,46.302,5.586
4647.293,43.335,44.470,5.459
4648.362,46.946,43.529,4.886
4649.432,42.816,43.305,4.857
4650.504,40.854,42.667,5.742
4651.574,43.430,42.234,6.227
4652.646,41.655,42.177,6.348
4653.717,40.480,42.103,6.329
4654.790,45.370,42.067,5.880
4655.861,43.434,42.672,5.726
4656.935,42.774,43.942,6.075
4658.006,43.611,44.539,6.459
4659.077,44.590,45.149,6.588
4660.152,46.433,45.583,6.550
4661.224,45.893,45.854,6.882
4662.298,46.197,45.839,7.476
4663.371,47.735,45.782,7.194
4664.446,46.828,46.679,6.991
4665.520,48.886,47.658,6.910
4666.593,48.312,48.567,6.177
4667.669,48.909,49.394,6.318
4668.743,49.583,50.133,6.708
4669.819,48.314,50.840,7.400
4670.894,48.388,51.463,7.393
4671.971,48.174,51.080,6.855
4673.045,49.211,49.853,6.744
4674.121,49.334,48.933,6.938
4675.198,49.319,48.200,6.925
4676.274,47.620,47.405,7.040
4677.352,44.676,48.041,7.359
4678.428,46.573,48.903,6.869
4679.507,50.938,50.034,6.301
4680.583,51.044,50.666,6.210
4681.660,50.873,50.716,6.222
4682.740,49.753,50.405,6.399
4683.817,46.714,49.305,6.532
4684.897,49.650,48.828,6.310
4685.975,48.548,48.675,6.536
4687.056,48.182,48.448,6.734
4688.134,50.683,48.419,6.375
4689.212,46.336,48.624,5.997
4690.293,50.164,48.101,6.591
4691.373,46.524,48.098,5.991
4692.455,50.993,48.599,5.372
4693.534,48.306,49.314,5.831
4694.616,46.875,50.283,6.246
4695.696,52.244,51.329,6.097
4696.776,51.768,51.611,6.272
4697.859,52.061,52.017,5.992
4698.940,54.326,53.305,5.842
4700.024,54.995,54.708,6.031
4701.105,53.971,55.093,5.906
4702.189,53.295,54.398,5.886
4703.271,53.270,54.169,5.830
4704.353,55.217,54.066,5.490
4705.438,58.174,53.680,5.352
4706.520,54.877,53.383,5.645
4707.605,51.257,53.196,5.831
4708.688,55.733,52.722,5.565
4709.774,51.370,51.941,5.495
4710.858,54.154,51.536,5.889
4711.941,49.721,51.513,6.293
4713.028,53.112,51.325,6.340
4714.112,54.680,51.154,5.886
4715.199,53.908,51.406,5.814
4716.284,53.393,51.571,5.822
4717.372,55.805,51.806,5.348
4718.457,53.757,51.705,5.684
4719.542,55.010,51.077,5.412
4720.631,52.273,49.948,5.526
4721.717,48.074,48.470,6.324
4722.806,46.816,46.949,5.560
4723.892,46.867,45.932,5.413
4724.981,46.954,45.008,6.156
4726.068,44.631,44.459,6.216
4727.155,44.583,44.699,5.582
4728.246,48.035,45.399,5.296
4729.333,48.077,45.428,5.795
4730.424,46.378,45.696,6.115
4731.512,48.824,45.886,5.880
4732.603,50.041,46.862,5.831
4733.692,48.919,48.394,5.777
4734.781,49.388,49.495,6.214
4735.873,49.035,50.286,6.503
4736.962,48.823,50.527,6.280
4738.055,51.610,50.499,5.820
4739.145,52.369,50.578,6.678
4740.237,49.080,50.536,7.069
4741.328,53.028,50.070,6.865
4742.421,50.723,49.755,6.936
4743.512,49.898,49.821,6.887
4744.604,48.581,49.463,6.501
4745.697,48.442,48.890,6.037
4746.789,48.780,48.714,5.716
4747.884,50.690,48.978,5.498
4748.976,50.122,48.881,5.801
4750.071,50.416,49.166,6.001
4751.164,48.873,49.322,5.741
4752.257,47.550,49.686,5.803
4753.353,50.745,50.469,6.013
4754.446,52.873,51.465,6.092
4755.542,54.106,52.449,5.984
4756.637,56.100,53.148,5.689
4757.733,53.749,53.471,5.558
4758.828,53.771,53.695,5.549
4759.923,55.663,53.755,5.595
4761.021,53.406,53.231,5.651
4762.116,53.456,52.162,5.534
4763.214,50.191,52.233,4.987
4764.310,54.287,52.356,5.292
4765.408,54.119,52.712,5.544
4766.504,53.108,53.276,5.030
4767.601,55.121,53.627,4.952
4768.700,54.466,53.754,5.159
4769.797,53.151,52.889,5.210
4770.897,51.696,52.741,5.247
4771.995,55.890,53.090,5.324
4773.095,52.075,53.407,5.270
4774.193,54.733,53.493,5.225
4775.292,53.865,53.147,5.346
4776.393,53.260,52.999,5.609
4777.492,52.312,52.254,5.779
4778.593,50.299,51.142,5.826
4779.692,50.072,50.374,5.907
4780.795,50.828,50.254,5.828
4781.895,50.825,50.237,5.552
4782.995,51.335,50.308,5.622
4784.098,50.451,50.550,5.735
4785.198,47.610,50.820,5.566
4786.302,51.575,51.338,5.295
4787.403,52.671,52.139,4.908
4788.507,55.456,52.374,4.885
4789.608,55.655,52.612,5.010
4790.710,54.071,52.082,4.639
4791.815,51.826,51.495,4.993
4792.917,54.058,51.262,5.539
4794.022,51.575,50.920,5.768
4795.125,53.111,50.196,5.547
4796.231,50.904,50.547,5.547
4797.334,53.219,51.068,5.629
4798.438,49.368,51.376,5.487
4799.544,51.166,51.333,5.672
4800.649,51.820,51.157,5.775
4801.756,54.304,51.651,5.754
4802.860,52.356,52.115,5.682
4803.968,51.822,52.106,5.837
4805.073,55.404,52.432,6.085
4806.178,53.029,53.267,5.589
4807.287,52.765,54.075,5.385
4808.393,55.664,54.786,5.749
4809.501,55.988,55.397,5.636
4810.608,55.633,55.649,5.255
4811.717,56.340,55.642,5.296
4812.824,57.403,55.404,5.527
4813.931,56.452,55.063,5.524
4815.042,56.686,55.159,5.324
4816.149,58.265,55.365,5.777
4817.260,57.644,55.909,6.376
4818.368,55.451,55.829,6.254
4819.479,54.397,55.359,6.704
4820.588,54.895,55.540,6.601
4821.697,53.688,55.940,6.180
4822.809,57.356,55.796,6.244
4823.918,55.082,55.662,5.916
4825.030,55.301,55.482,6.137
4826.140,55.015,55.432,6.479
4827.253,52.905,55.640,6.523
4828.364,54.876,55.422,6.272
4829.477,55.024,55.374,6.179
4830.588,53.556,55.021,6.140
4831.699,54.368,54.752,6.076
4832.813,53.924,54.758,6.426
4833.925,53.394,54.560,6.527
4835.040,53.458,53.710,6.409
4836.152,53.983,53.486,6.490
4837.268,53.583,53.075,6.660
4838.380,53.754,52.718,6.647
4839.494,52.481,52.326,6.474
4840.609,51.339,51.749,6.489
4841.723,52.369,51.847,6.438
4842.839,54.169,51.469,6.231
4843.954,53.927,51.671,6.145
4845.071,52.271,51.710,6.168
4846.185,52.915,50.973,5.915
4847.300,50.685,49.935,5.934
4848.418,51.654,49.527,5.962
4849.533,52.702,49.694,5.471
4850.651,47.613,49.778,5.072
4851.768,47.853,50.297,5.289
4852.886,52.167,51.311,5.838
4854.002,53.279,52.148,6.142
4855.119,50.952,52.383,5.173
4856.239,55.119,52.082,4.953
4857.356,54.760,52.426,4.734
4858.476,56.759,52.740,4.862
4859.594,55.850,53.072,5.197
4860.714,55.117,54.103,4.876
4861.833,54.657,54.962,4.854
4862.951,54.230,54.473,5.289
4864.072,54.827,54.177,5.070
4865.191,52.550,53.470,4.920
4866.313,52.231,52.147,5.259
4867.433,54.613,50.864,5.208
4868.555,50.658,49.583,4.947
4869.675,48.647,48.428,4.811
4870.795,48.508,47.912,4.854
4871.919,49.545,48.373,4.683
4873.040,52.098,49.480,4.637
4874.163,51.925,50.625,4.914
4875.285,51.260,51.709,4.986
4876.409,52.251,52.507,4.978
4877.531,51.469,52.343,5.260
4878.653,50.109,52.316,5.723
4879.778,51.852,52.728,6.143
4880.900,52.382,52.706,5.989
4882.026,51.133,52.002,5.720
4883.149,51.611,51.828,5.578
4884.275,48.631,51.573,5.166
4885.398,52.141,51.618,5.454
4886.522,52.337,52.198,5.613
4887.649,49.718,52.843,5.545
4888.773,53.050,52.997,5.610
4889.901,52.406,53.161,5.222
4891.026,52.197,53.295,5.525
4892.154,50.273,53.214,5.966
4893.279,52.045,53.021,5.682
4894.405,49.680,52.867,5.451
4895.534,51.133,52.581,5.728
4896.660,53.738,52.716,5.719
4897.789,55.158,52.760,5.617
4898.916,51.784,52.725,5.554
4900.045,49.845,52.654,5.749
4901.172,50.928,52.426,5.605
4902.300,51.196,51.954,5.578
4903.431,51.815,50.965,5.368
4904.559,50.425,50.587,5.674
4905.689,52.591,50.432,6.148
4906.818,50.346,50.141,6.002
4907.950,49.112,49.972,5.896
4909.079,50.355,50.198,5.658
4910.208,51.314,50.860,5.265
4911.340,50.842,50.696,5.132
4912.470,52.662,50.567,5.381
4913.603,52.944,51.050,5.596
4914.733,51.215,51.620,5.755
4915.867,48.505,51.822,5.809
4916.998,51.258,52.377,5.862
4918.131,54.990,52.447,5.814
4919.263,54.441,52.614,5.274
4920.395,54.233,53.266,4.633
4921.529,54.401,54.068,4.711
4922.661,56.344,54.848,5.356
4923.796,54.141,56.050,5.700
4924.929,54.756,56.604,5.825
4926.065,50.984,56.623,5.916
4927.198,54.391,56.546,5.833
4928.332,54.641,56.441,5.406
4929.468,57.215,56.077,5.472
4930.602,55.160,55.710,5.481
4931.739,53.544,54.986,5.104
4932.874,55.375,53.442,5.535
4934.011,56.216,51.968,5.275
4935.146,51.205,51.630,5.626
4936.281,50.276,51.427,6.137
4937.419,53.991,51.887,5.112
4938.556,53.600,52.699,5.112
4939.694,51.228,53.410,5.222
4940.831,54.822,53.778,4.815
4941.970,52.998,53.954,5.009
4943.107,56.474,54.410,5.542
4944.244,53.502,54.827,6.020
4945.384,54.819,54.769,5.580
4946.522,54.836,54.920,4.949
4947.663,58.978,55.458,5.385
4948.801,56.570,55.858,5.572
4949.942,58.819,55.947,5.223
4951.081,57.647,55.993,5.691
4952.220,56.697,57.060,5.943
4953.362,56.483,57.351,6.078
4954.501,57.345,56.582,6.191
4955.644,58.881,56.444,6.026
4956.784,57.240,57.121,5.473
4957.927,56.896,56.332,4.731
4959.067,54.683,55.675,4.868
4960.208,54.709,55.155,5.508
4961.352,57.275,54.569,5.645
4962.493,58.150,54.449,5.496
4963.638,56.180,55.109,5.513
4964.779,53.767,54.535,5.429
4965.924,52.181,55.091,5.082
4967.067,53.930,55.131,5.274
4968.209,53.497,53.938,5.988
4969.355,51.938,52.891,6.148
4970.498,54.631,52.377,6.014
4971.645,52.726,52.102,6.078
4972.788,51.473,51.923,6.299
4973.935,52.036,52.258,6.670
4975.079,54.427,52.906,7.209
4976.224,52.838,53.359,6.748
4977.371,53.171,54.036,7.187
4978.516,55.545,54.893,7.735
4979.664,56.346,55.284,8.664
4980.810,58.456,55.685,8.060
4981.958,55.267,56.210,8.220
4983.104,56.401,56.465,8.430
4984.251,56.925,56.573,8.236
4985.400,58.068,56.471,8.086
4986.547,57.172,56.628,7.964
4987.697,56.681,56.481,8.290
4988.844,54.667,55.709,7.650
4989.995,53.604,54.857,7.194
4991.143,55.086,54.676,7.368
4992.291,53.115,54.172,7.113
4993.442,54.571,54.159,7.223
4994.591,57.096,54.106,6.800
4995.743,52.436,54.247,5.985
4996.892,53.199,55.040,6.045
4998.044,53.279,54.968,6.165
4999.194,55.793,54.870,6.148
5000.344,55.637,56.166,5.610
5001.497,57.414,57.422,5.427
5002.647,55.954,57.783,5.686
5003.801,56.632,57.940,5.757
5004.952,56.784,58.223,5.705
5006.106,57.433,57.305,5.482
5007.258,59.097,56.966,5.557
5008.413,58.527,56.977,5.108
5009.565,56.446,56.818,5.164
5010.717,56.615,56.746,5.309
5011.873,58.230,57.074,5.567
5013.026,55.572,56.912,5.476
5014.182,56.490,56.583,5.276
5015.335,55.308,55.837,5.275
5016.492,53.651,55.122,5.041
5017.646,55.322,55.341,5.215
5018.800,55.225,56.027,5.292
5019.958,55.940,55.753,4.938
5021.112,57.173,55.932,5.047
5022.270,57.595,56.601,5.448
5023.426,58.858,57.083,5.227
5024.584,59.233,57.175,4.945
5025.740,57.788,57.610,5.061
5026.896,58.626,58.252,5.128
5028.055,59.614,58.602,5.122
5029.212,56.816,58.162,5.215
5030.372,54.487,57.433,5.356
5031.529,55.679,57.165,5.392
5032.689,56.894,56.623,5.469
5033.847,58.519,55.597,5.219
5035.005,59.238,55.792,4.889
5036.166,56.853,56.025,4.976
5037.325,54.196,55.988,4.957
5038.486,55.797,56.329,4.810
5039.646,56.344,55.815,4.772
5040.808,51.417,55.348,4.729
5041.967,53.146,55.493,4.344
5043.127,55.767,55.549,4.328
5044.290,55.518,55.396,4.936
5045.450,55.003,55.635,5.333
5046.614,53.185,56.098,5.342
5047.775,54.871,55.722,5.128
5048.939,53.600,55.134,5.016
5050.100,53.683,54.884,5.112
5051.262,53.548,54.867,4.802
5052.427,55.192,54.806,4.677
5053.589,54.709,54.967,5.170
5054.754,55.960,54.866,4.921
5055.917,55.432,55.099,4.722
5057.083,55.208,55.403,5.103
5058.247,54.972,55.453,5.198
5059.410,54.559,55.243,5.293
5060.577,54.284,54.829,5.112
5061.741,53.272,54.383,5.091
5062.908,55.587,53.984,5.386
5064.073,51.376,53.192,5.609
5065.241,53.739,51.948,5.307
5066.406,56.020,50.751,4.806
5067.572,54.222,50.085,4.798
5068.740,53.018,50.162,5.162
5069.906,51.877,51.430,5.813
5071.075,54.454,52.151,5.608
5072.242,54.011,51.948,5.543
5073.412,57.036,52.138,5.010
5074.579,53.851,52.646,4.499
5075.746,55.926,51.322,4.901
5076.917,50.944,50.331,5.521
5078.084,52.419,49.884,5.394
5079.255,55.482,49.627,4.727
5080.424,52.052,49.777,5.069
5081.596,53.152,50.359,5.593
5082.765,49.771,49.628,6.014
5083.934,50.237,50.038,6.999
5085.106,50.443,50.755,6.733
5086.276,53.677,51.281,6.601
5087.449,55.381,52.257,7.242
5088.619,51.149,52.988,6.642
5089.792,56.825,53.915,5.656
5090.963,55.723,54.662,5.442
5092.135,55.145,54.780,5.124
5093.309,54.147,54.453,5.506
5094.480,52.768,54.235,5.457
5095.655,53.656,54.066,5.034
5096.828,52.529,53.339,5.649
5098.003,53.794,52.450,5.685
5099.176,52.723,52.124,5.521
5100.352,52.525,52.133,5.447
5101.525,53.450,51.847,5.380
5102.699,53.671,51.880,5.652
5103.875,53.686,52.433,5.480
5105.049,52.314,53.729,5.050
5106.227,56.940,55.387,4.723
5107.401,56.732,57.075,4.643
5108.579,57.789,58.453,4.555
5109.754,56.181,58.879,4.536
5110.930,58.234,59.366,5.171
5112.108,58.108,58.894,5.113
5113.284,58.964,58.052,4.784
5114.463,54.924,57.787,5.365
5115.640,56.770,58.025,4.994
5116.820,59.325,57.647,4.638
5117.997,56.995,57.880,4.837
5119.174,58.267,58.110,4.782
5120.354,56.635,57.887,4.874
5121.533,55.484,57.175,4.872
5122.713,54.022,56.328,4.685
5123.892,57.315,55.988,4.362
5125.074,56.098,55.878,4.358
5126.252,56.686,56.485,4.684
5127.432,56.964,56.785,4.527
5128.614,53.250,56.667,4.903
5129.794,54.385,56.612,5.153
5130.977,53.299,55.318,4.870
5132.157,54.975,53.506,4.664
5133.341,54.919,51.866,4.660
5134.522,52.113,51.205,5.238
5135.703,54.109,51.539,5.492
5136.887,52.920,52.358,5.353
5138.069,53.156,53.698,5.110
5139.254,55.398,54.920,4.721
5140.436,53.836,56.442,4.755
5141.622,55.606,57.875,5.192
5142.804,57.907,58.877,5.109
5143.987,60.516,59.397,5.040
5145.174,60.252,59.187,4.965
5146.357,56.674,58.519,5.144
5147.544,60.265,57.446,5.303
5148.728,60.188,56.547,5.212
5149.916,56.190,56.170,5.663
5151.100,57.040,55.876,5.666
5152.285,57.330,54.850,5.696
5153.473,54.606,54.561,6.372
5154.659,54.419,55.451,6.442
5155.848,56.778,56.657,6.214
5157.034,58.959,57.797,6.174
5158.223,58.150,59.014,5.672
5159.410,57.865,59.762,5.574
5160.596,59.905,60.207,5.138
5161.786,62.844,60.574,4.916
5162.974,61.158,60.776,5.158
5164.165,58.979,60.856,4.947
5165.353,60.212,60.936,4.725
5166.543,59.764,60.761,4.834
5167.732,59.329,60.229,4.684
5168.921,57.072,59.424,4.522
5170.113,57.442,58.390,4.401
5171.302,59.567,57.136,4.307
5172.495,60.487,55.495,4.293
5173.685,57.462,53.469,3.889
5174.878,56.689,53.867,4.121
5176.068,54.518,56.289,4.613
5177.259,61.285,58.113,5.013
5178.453,57.518,58.203,4.959
5179.644,57.585,57.521,4.672
5180.838,55.230,56.914,4.988
5182.030,54.341,55.966,4.995
5183.225,55.089,55.858,4.288
5184.417,58.634,56.116,3.722
5185.610,57.865,56.489,3.982
5186.806,56.170,57.197,4.355
5188.000,55.582,57.527,5.152
5189.196,54.088,58.164,5.805
5190.390,56.594,58.216,5.462
5191.586,59.057,57.847,5.444
5192.781,57.772,57.306,4.865
5193.978,57.185,56.501,4.508
5195.173,51.950,55.483,4.715
5196.368,56.544,53.889,4.876
5197.566,52.446,52.656,6.267
5198.762,51.201,52.013,7.845
5199.961,47.607,51.730,8.506
5201.157,50.589,51.885,8.419
5202.356,52.482,53.149,7.528
5203.553,53.617,54.486,6.900
5204.750,53.406,55.148,6.246
5205.951,57.241,55.871,5.442
5207.148,54.658,56.323,5.181
5208.349,55.248,55.847,4.806
5209.547,58.169,56.341,5.103
5210.749,56.356,56.632,5.025
5211.947,55.156,56.229,5.187
5213.146,53.919,56.293,5.174
5214.348,54.501,56.685,4.836
5215.548,52.569,56.127,4.763
5216.750,55.368,55.214,4.595
5217.951,52.960,54.748,5.003
5219.154,55.031,54.651,5.523
5220.354,54.712,55.394,4.962
5221.556,62.894,55.797,4.986
5222.760,57.219,53.998,5.270
5223.961,64.275,51.581,5.748
5225.166,66.234,51.541,6.105
5226.368,64.933,54.454,5.434
5227.573,59.007,56.153,4.750
5228.775,55.047,55.022,4.761
5229.979,55.041,53.287,4.793
5231.185,52.733,52.041,5.216
5232.388,50.700,51.094,5.499
5233.594,49.023,50.961,5.451
5234.798,50.308,51.287,4.928
5236.005,50.000,51.575,4.702
5237.210,50.793,51.837,5.210
5238.415,53.911,52.521,5.155
5239.623,52.460,53.059,6.824
5240.828,52.624,53.349,6.589
5242.037,52.834,53.596,5.218
5243.243,51.967,53.969,4.843
5244.452,52.851,54.359,4.882
5245.658,51.672,54.475,4.966
5246.865,53.514,55.218,4.502
5248.075,53.926,55.963,5.032
5249.282,53.201,56.330,5.210
5250.493,54.377,56.510,5.381
5251.701,54.314,56.764,5.256
5252.912,54.715,56.651,4.619
5254.120,53.450,55.683,4.850
5255.329,53.893,54.605,5.170
5256.541,49.730,53.397,5.956
5257.750,53.269,52.034,6.279
5258.962,53.672,51.113,5.769
5260.172,50.840,51.425,5.326
5261.385,50.308,52.078,5.018
5262.596,51.940,53.409,4.884
5263.806,52.972,55.066,4.397
5265.020,54.767,56.134,3.921
5266.231,51.274,56.133,3.725
5267.446,51.894,55.956,3.937
5268.657,53.787,55.335,4.136
5269.872,53.773,55.125,4.207
5271.084,54.085,55.025,4.067
5272.297,54.745,55.263,4.384
5273.513,52.850,56.375,4.849
5274.726,54.597,57.137,5.087
5275.942,55.531,57.657,5.722
5277.156,54.347,58.275,5.860
5278.373,57.318,58.961,5.155
5279.587,56.857,59.461,4.978
5280.805,55.404,59.459,5.093
5282.020,55.567,58.793,4.695
5283.235,56.527,57.998,4.488
5284.453,55.117,56.932,4.388
5285.669,54.735,55.993,4.166
5286.888,54.891,55.462,4.590
5288.104,53.624,55.324,5.025
5289.323,52.017,55.639,5.050
5290.540,54.509,55.673,5.140
5291.757,55.219,55.572,5.221
5292.978,54.258,55.464,5.024
5294.195,53.103,55.600,5.197
5295.416,52.304,55.760,5.233
5296.634,55.015,54.724,4.841
5297.855,53.383,54.763,5.188
5299.074,48.904,53.848,5.377
5300.293,49.453,52.857,5.132
5301.516,51.268,52.437,5.443
5302.735,52.168,52.040,5.115
5303.958,50.835,52.505,4.789
5305.178,50.314,53.758,4.987
5306.401,52.152,54.494,5.163
5307.622,52.291,55.317,5.122
5308.843,56.577,56.343,5.168
5310.067,54.293,56.700,5.278
5311.289,53.661,56.720,4.912
5312.514,54.886,57.242,5.118
5313.736,52.467,57.689,5.899
5314.961,55.628,57.630,5.173
5316.184,53.482,57.071,5.455
5317.407,53.278,56.184,5.064
5318.633,51.025,55.013,4.925
5319.857,51.116,54.160,5.457
5321.083,52.360,53.985,5.245
5322.308,51.576,54.172,4.864
5323.535,51.731,54.398,4.936
5324.760,52.676,54.532,5.401
5325.984,52.457,54.414,5.140
5327.213,54.892,54.416,4.654
5328.438,51.382,54.385,4.989
5329.667,50.667,54.243,4.805
5330.893,49.505,54.243,5.410
5332.122,53.735,54.577,5.548
5333.349,51.423,54.852,5.313
5334.576,52.984,55.884,5.374
5335.806,54.701,56.546,5.246
5337.034,53.245,56.952,5.404
5338.264,52.331,57.399,5.426
5339.492,54.039,57.702,4.817
5340.724,54.229,57.702,4.617
5341.952,55.398,57.026,4.723
5343.181,55.866,55.999,4.960
5344.413,54.495,55.063,5.215
5345.643,50.511,54.286,5.444
5346.875,50.561,53.355,5.373
5348.105,49.450,52.227,4.896
5349.339,50.935,52.285,5.018
5350.569,52.966,52.667,5.385
5351.800,50.498,52.838,5.554
5353.034,50.572,53.128,5.450
5354.266,50.982,53.972,5.171
5355.500,50.461,54.744,5.445
5356.732,54.698,55.212,5.525
5357.968,53.943,55.293,5.259
5359.200,51.433,55.196,5.449
5360.433,51.855,54.906,5.216
5361.669,52.678,54.267,4.840
5362.903,54.331,53.672,4.871
5364.139,52.495,53.587,4.560
5365.374,51.229,53.275,4.566
5366.611,53.526,53.072,4.649
5367.845,50.913,53.264,4.628
5369.080,48.435,53.402,4.661
5370.318,51.878,53.004,4.904
5371.554,48.175,52.955,4.854
5372.792,47.974,52.992,4.742
5374.028,52.071,53.051,4.847
5375.268,50.628,53.014,5.234
5376.504,50.699,52.888,4.990
5377.744,50.862,53.410,5.210
5378.981,50.711,54.053,5.471
5380.218,51.768,55.148,4.974
5381.459,54.785,55.873,4.651
5382.697,52.453,56.000,5.102
5383.938,53.647,56.044,5.111
5385.177,49.827,55.415,4.526
5386.419,49.237,54.048,4.928
5387.658,46.806,52.185,5.351
5388.897,46.002,49.804,5.119
5390.140,42.103,47.168,4.938
5391.380,40.559,44.887,4.836
5392.623,37.900,43.289,5.136
5393.864,38.159,42.666,5.188
5395.107,38.371,42.470,5.009
5396.349,38.898,42.441,4.976
5397.590,39.146,42.954,4.602
5398.835,39.851,44.572,4.301
5400.077,41.333,46.934,4.878
5401.322,41.287,48.653,5.033
5402.564,42.925,49.905,4.846
5403.811,44.839,50.059,4.655
5405.054,44.615,49.230,4.228
5406.297,43.451,48.201,4.161
5407.544,43.910,46.419,4.428
5408.788,42.878,44.941,4.436
5410.035,41.832,45.532,4.352
5411.280,45.055,47.772,4.700
5412.527,44.654,49.970,4.909
5413.772,47.384,51.172,4.970
5415.018,49.854,52.699,4.730
5416.267,51.653,53.154,4.961
5417.513,50.196,52.844,4.960
5418.762,49.670,52.939,4.705
5420.008,51.711,53.577,5.517
5421.258,53.410,54.200,5.436
5422.505,54.892,55.554,5.121
5423.753,54.410,56.818,4.645
5425.003,57.248,57.411,4.510
5426.251,55.137,57.365,4.653
5427.503,55.345,56.688,5.282
5428.751,55.687,55.376,5.221
5430.003,54.640,54.019,4.494
5431.252,49.994,52.702,4.401
5432.502,48.020,51.368,5.019
5433.755,46.507,50.794,5.098
5435.005,50.495,51.280,4.655
5436.258,53.326,52.355,4.636
5437.509,52.332,53.808,4.829
5438.763,50.737,55.203,4.987
5440.014,53.946,55.880,5.159
5441.265,56.418,56.717,5.265
5442.520,55.227,57.516,5.175
5443.772,55.847,57.459,5.032
5445.027,56.316,58.409,5.085
5446.280,54.792,58.927,5.231
5447.536,58.813,58.727,5.005
5448.789,56.800,58.268,4.992
5450.042,54.647,57.582,5.326
5451.299,56.200,56.221,5.257
5452.553,53.025,54.498,4.998
5453.811,52.961,54.163,5.077
5455.065,51.868,54.643,5.061
5456.323,53.409,55.504,4.879
5457.579,54.231,56.574,4.796
5458.834,56.422,57.533,6.105
5460.093,57.149,57.877,12.641
5461.349,57.070,57.918,23.618
5462.608,58.607,58.434,26.767
5463.865,61.879,59.425,18.547
5465.125,59.847,60.311,11.899
5466.382,57.148,60.656,8.314
5467.640,59.196,60.942,7.356
5468.900,59.339,61.117,6.589
5470.159,59.131,61.119,6.484
5471.420,61.366,60.898,5.959
5472.679,57.722,60.399,5.737
5473.940,58.893,59.661,5.532
5475.200,57.822,58.959,5.543
5476.462,57.187,58.401,5.676
5477.722,56.977,58.123,5.424
5478.982,58.138,58.025,5.276
5480.246,58.691,58.253,5.411
5481.507,56.329,58.946,5.561
5482.771,55.046,59.372,5.891
5484.032,55.365,59.663,6.387
5485.296,58.467,60.181,6.306
5486.559,62.171,60.629,5.817
5487.821,57.555,60.431,5.621
5489.086,57.899,59.208,5.036
5490.349,54.211,57.185,5.010
5491.615,52.869,55.115,5.506
5492.878,53.375,53.678,5.473
5494.145,50.986,52.121,5.389
5495.409,49.492,50.918,4.962
5496.673,49.093,51.216,4.887
5497.940,50.136,51.104,4.959
5499.206,54.189,51.498,5.298
5500.474,51.531,52.793,5.379
5501.739,52.834,54.599,5.591
5503.007,56.331,56.292,5.246
5504.273,57.469,57.549,4.877
5505.540,56.788,58.716,5.163
5506.810,56.989,59.762,5.142
5508.076,59.679,60.257,5.073
5509.346,59.813,60.502,5.320
5510.614,60.844,60.508,5.302
5511.884,59.233,60.112,5.451
5513.152,60.186,60.363,5.154
5514.421,62.187,61.324,5.515
5515.692,60.934,62.559,6.182
5516.961,62.746,63.336,5.545
5518.233,62.379,63.826,5.555
5519.503,64.040,64.655,5.824
5520.776,64.908,64.909,5.986
5522.046,64.306,64.392,6.654
5523.316,60.818,63.713,6.104
5524.590,62.148,62.726,4.964
5525.861,58.807,61.456,5.325
5527.135,59.326,60.334,5.689
5528.406,57.141,59.419,5.017
5529.681,57.601,59.988,4.895
5530.954,59.728,60.925,5.072
5532.226,61.428,61.656,5.133
5533.501,59.907,62.539,5.280
5534.774,61.726,63.872,5.104
5536.051,61.674,64.660,4.818
5537.324,62.527,65.178,5.153
5538.601,65.699,65.403,5.239
5539.875,66.406,65.898,5.174
5541.150,65.022,66.349,5.528
5542.428,65.352,65.915,5.855
5543.703,67.587,65.591,6.495
5544.981,63.029,65.057,6.588
5546.257,62.346,64.673,6.635
5547.536,62.305,64.370,5.594
5548.812,68.186,64.031,5.969
5550.088,63.153,63.657,6.198
5551.368,64.893,63.026,5.637
5552.645,61.339,62.491,5.348
5553.926,59.919,61.780,4.933
