Wavelength,Flux,BestFit,SkyFlux
4590.923,37.508,38.485,6.509
4591.979,37.443,38.982,6.226
4593.039,38.838,39.268,6.214
4594.095,39.499,39.908,6.005
4595.154,40.756,40.138,6.477
4596.211,38.203,40.543,6.697
4597.269,41.143,41.385,6.267
4598.329,42.727,42.137,6.180
4599.387,42.928,42.324,6.646
4600.447,42.176,42.141,6.570
4601.506,40.697,41.820,6.184
4602.567,41.969,41.746,6.006
4603.625,44.099,41.400,6.083
4604.685,43.674,41.199,6.283
4605.747,43.484,41.323,6.303
4606.806,41.604,40.920,6.159
4607.869,40.976,40.356,6.299
4608.929,39.640,40.088,6.406
4609.991,37.753,39.901,6.370
4611.052,38.078,39.846,6.567
4612.113,39.519,39.984,6.572
4613.176,42.115,40.039,6.387
4614.237,42.001,39.970,6.131
4615.301,41.537,40.378,6.145
4616.363,37.113,40.341,6.364
4617.428,40.116,39.736,6.448
4618.490,39.261,39.041,6.358
4619.552,36.825,38.352,6.319
4620.618,36.481,37.215,6.513
4621.681,33.253,36.397,6.791
4622.747,33.840,35.887,6.792
4623.810,34.443,35.679,6.720
4624.876,34.286,35.805,6.721
4625.940,35.240,36.044,6.730
4627.004,38.517,36.007,6.502
4628.071,35.281,36.279,6.533
4629.136,34.579,36.368,6.477
4630.203,36.226,36.736,6.506
4631.269,39.179,37.706,6.496
4632.336,40.544,38.511,6.565
4633.402,39.362,39.251,6.793
4634.468,38.776,39.367,6.661
4635.537,38.793,39.336,6.379
4636.603,38.860,39.462,6.214
4637.672,39.469,39.515,6.215
4638.739,40.986,39.120,6.392
4639.809,41.584,38.777,6.480
4640.876,39.820,38.680,6.346
4641.944,37.591,38.520,6.440
4643.014,36.015,38.238,6.879
4644.083,37.177,38.075,6.432
4645.153,38.129,38.182,5.959
4646.222,40.016,38.124,6.115
4647.293,39.109,38.217,6.123
4648.362,39.862,38.230,5.957
4649.432,36.653,38.384,6.128
4650.504,37.787,38.939,6.307
4651.574,39.997,39.615,5.953
4652.646,38.412,40.138,6.057
4653.717,39.875,40.802,6.497
4654.790,41.132,41.026,6.583
4655.861,42.047,40.967,6.603
4656.935,42.910,40.925,6.653
4658.006,40.705,40.618,7.034
4659.077,38.594,40.203,7.607
4660.152,39.114,40.204,8.039
4661.224,37.213,40.236,8.270
4662.298,37.739,40.466,8.509
4663.371,43.749,40.883,7.813
4664.446,41.316,40.851,7.547
4665.520,42.216,40.940,7.709
4666.593,40.551,40.490,8.105
4667.669,37.998,40.459,7.536
4668.743,40.593,40.749,7.322
4669.819,42.750,40.841,8.028
4670.894,41.070,40.920,8.142
4671.971,40.490,40.893,8.290
4673.045,42.449,40.490,8.385
4674.121,39.651,39.961,8.085
4675.198,38.132,39.444,7.794
4676.274,39.057,38.992,7.842
4677.352,38.387,38.737,7.903
4678.428,37.927,38.699,7.657
4679.507,37.985,38.742,7.324
4680.583,39.283,38.942,7.263
4681.660,39.124,39.105,7.336
4682.740,39.589,39.290,7.341
4683.817,40.774,39.915,7.297
4684.897,41.869,40.261,7.270
4685.975,41.615,40.295,7.321
4687.056,41.564,39.936,7.031
4688.134,38.835,39.507,6.913
4689.212,38.979,39.328,6.823
4690.293,38.676,39.203,6.544
4691.373,41.849,38.742,6.697
4692.455,39.640,38.794,6.941
4693.534,36.831,39.095,6.960
4694.616,37.876,39.289,6.892
4695.696,39.642,39.296,6.965
4696.776,40.223,39.239,7.190
4697.859,39.314,39.260,7.013
4698.940,39.054,39.697,6.309
4700.024,38.251,39.832,6.271
4701.105,36.170,39.920,6.743
4702.189,41.655,40.383,6.800
4703.271,40.064,40.827,6.423
4704.353,42.210,41.287,6.517
4705.438,43.304,41.792,6.675
4706.520,42.758,41.995,6.459
4707.605,41.355,41.950,6.408
4708.688,41.892,41.849,6.390
4709.774,41.880,41.670,6.659
4710.858,43.362,41.574,6.996
4711.941,40.887,41.821,6.736
4713.028,39.228,41.877,6.566
4714.112,39.380,41.699,6.710
4715.199,40.020,41.632,6.740
4716.284,40.826,41.779,6.549
4717.372,42.777,41.756,6.562
4718.457,42.456,41.821,6.904
4719.542,40.604,41.894,7.117
4720.631,41.961,41.777,7.017
4721.717,41.382,41.635,6.732
4722.806,40.663,41.825,6.561
4723.892,43.973,41.497,6.721
4724.981,42.319,41.596,6.955
4726.068,42.003,41.357,7.180
4727.155,39.296,41.124,7.103
4728.246,41.638,41.322,6.927
4729.333,42.852,41.140,6.736
4730.424,41.445,40.658,6.910
4731.512,42.268,40.304,6.759
4732.603,43.103,40.067,6.668
4733.692,40.292,39.863,7.096
4734.781,38.697,39.619,7.319
4735.873,37.865,39.311,7.226
4736.962,38.477,39.203,6.930
4738.055,38.406,39.106,7.004
4739.145,40.033,39.190,7.381
4740.237,39.800,39.134,7.288
4741.328,39.231,38.590,7.294
4742.421,40.321,37.900,7.716
4743.512,37.346,37.765,7.799
4744.604,37.539,37.793,7.832
4745.697,37.235,37.945,7.775
4746.789,41.634,38.191,7.010
4747.884,41.662,38.601,6.454
4748.976,40.200,39.291,6.600
4750.071,39.897,39.598,6.747
4751.164,38.930,39.238,6.786
4752.257,40.447,39.282,6.926
4753.353,41.494,39.671,7.038
4754.446,39.081,39.979,7.058
4755.542,41.532,40.540,6.834
4756.637,43.062,41.172,6.617
4757.733,43.516,41.005,6.442
4758.828,41.307,40.622,6.152
4759.923,40.599,40.179,6.243
4761.021,38.157,39.452,6.366
4762.116,39.116,38.548,6.389
4763.214,38.918,37.834,6.376
4764.310,35.986,37.062,6.156
4765.408,35.309,36.574,5.923
4766.504,36.347,36.794,5.787
4767.601,42.109,37.626,6.052
4768.700,38.775,38.339,6.310
4769.797,37.997,38.673,6.078
4770.897,40.995,39.262,6.316
4771.995,40.610,39.273,6.473
4773.095,40.831,39.202,6.160
4774.193,39.536,39.532,6.418
4775.292,39.654,39.373,6.536
4776.393,39.253,39.237,6.354
4777.492,37.209,39.012,6.278
4778.593,34.516,38.727,6.799
4779.692,36.115,38.738,6.857
4780.795,39.581,39.120,6.779
4781.895,39.223,39.380,6.544
4782.995,40.306,39.585,6.094
4784.098,41.437,39.630,6.166
4785.198,38.155,39.644,6.340
4786.302,37.735,39.608,6.257
4787.403,40.410,39.507,6.176
4788.507,39.988,39.453,6.194
4789.608,38.834,39.235,6.202
4790.710,39.580,39.184,6.012
4791.815,40.170,39.337,6.138
4792.917,39.889,39.424,6.517
4794.022,39.621,39.348,6.433
4795.125,40.675,39.334,6.323
4796.231,40.910,39.037,6.239
4797.334,36.782,38.359,6.251
4798.438,36.640,38.040,6.547
4799.544,37.135,38.021,6.242
4800.649,38.899,37.930,6.265
4801.756,37.806,37.864,6.514
4802.860,38.943,37.764,6.400
4803.968,39.136,37.895,6.504
4805.073,37.410,38.047,6.511
4806.178,38.153,38.109,6.352
4807.287,37.776,38.218,6.314
4808.393,38.025,38.539,6.285
4809.501,38.593,38.812,6.372
4810.608,39.678,39.046,6.559
4811.717,39.550,39.066,6.485
4812.824,40.965,39.099,6.217
4813.931,40.050,39.467,6.345
4815.042,38.588,40.078,6.865
4816.149,41.451,40.563,7.034
4817.260,42.420,41.071,6.930
4818.368,43.728,41.503,7.239
4819.479,43.035,41.674,7.339
4820.588,42.454,41.679,7.145
4821.697,40.637,41.796,7.724
4822.809,38.936,41.408,7.715
4823.918,42.921,40.970,7.055
4825.030,41.445,40.577,7.148
4826.140,38.156,39.764,7.070
4827.253,39.622,38.671,7.213
4828.364,37.775,38.399,7.231
4829.477,38.849,38.383,6.884
4830.588,38.625,38.636,7.180
4831.699,38.286,39.120,7.332
4832.813,40.042,39.533,6.922
4833.925,41.107,39.682,6.977
4835.040,41.377,39.787,7.081
4836.152,39.862,39.993,7.225
4837.268,39.195,40.279,7.133
4838.380,40.362,40.508,6.783
4839.494,40.384,40.617,7.101
4840.609,40.387,40.722,7.376
4841.723,38.705,40.968,7.055
4842.839,40.415,40.998,6.744
4843.954,44.867,41.042,6.703
4845.071,43.436,41.545,6.722
4846.185,42.674,41.917,6.784
4847.300,40.521,41.659,6.792
4848.418,41.228,41.500,7.126
4849.533,40.378,41.792,7.249
4850.651,41.608,41.489,6.328
4851.768,40.194,40.945,6.245
4852.886,39.944,40.516,6.743
4854.002,39.338,40.230,6.619
4855.119,40.719,40.139,6.486
4856.239,38.837,40.461,5.991
4857.356,37.572,40.220,5.530
4858.476,42.655,40.389,5.647
4859.594,40.844,40.489,5.760
4860.714,38.140,39.849,6.085
4861.833,39.424,39.356,6.422
4862.951,36.414,38.764,6.794
4864.072,34.075,38.577,6.810
4865.191,36.253,38.517,6.062
4866.313,37.993,38.493,5.576
4867.433,39.083,38.721,5.907
4868.555,40.285,39.282,6.143
4869.675,39.955,39.656,6.272
4870.795,40.493,40.157,6.375
4871.919,40.117,40.499,6.060
4873.040,39.818,40.688,5.809
4874.163,41.996,40.940,6.040
4875.285,41.877,41.203,6.167
4876.409,42.643,41.169,6.127
4877.531,43.507,41.239,6.122
4878.653,39.052,41.274,6.243
4879.778,40.295,41.157,6.809
4880.900,40.467,40.796,7.042
4882.026,38.503,40.171,6.883
4883.149,40.637,40.004,6.579
4884.275,41.094,39.758,6.387
4885.398,39.895,39.697,6.769
4886.522,39.393,39.693,6.670
4887.649,38.686,39.593,6.417
4888.773,39.632,39.803,6.322
4889.901,39.027,40.192,6.410
4891.026,40.593,40.228,6.603
4892.154,40.535,40.766,6.399
4893.279,40.767,41.535,6.137
4894.405,40.888,41.871,6.397
4895.534,42.396,42.093,6.667
4896.660,40.046,42.215,6.868
4897.789,41.045,41.577,6.790
4898.916,40.669,41.268,6.694
4900.045,39.001,41.257,6.570
4901.172,42.077,41.051,6.257
4902.300,40.385,41.127,6.351
4903.431,38.843,41.566,6.525
4904.559,40.488,41.320,6.384
4905.689,39.526,41.054,6.533
4906.818,39.704,40.738,6.821
4907.950,40.503,40.210,6.767
4909.079,39.017,40.200,6.347
4910.208,38.415,40.528,6.155
4911.340,39.271,40.558,6.314
4912.470,38.813,40.735,6.348
4913.603,40.894,41.039,6.199
4914.733,41.612,41.185,6.164
4915.867,41.817,41.318,6.658
4916.998,43.250,41.517,7.019
4918.131,43.205,41.787,6.961
4919.263,41.610,42.012,6.272
4920.395,42.977,41.832,5.747
4921.529,42.074,41.377,5.556
4922.661,39.729,41.361,5.794
4923.796,43.432,40.829,6.227
4924.929,38.701,40.286,6.042
4926.065,39.484,40.289,6.316
4927.198,39.654,40.492,6.470
4928.332,39.672,40.512,6.337
4929.468,39.106,40.601,6.750
4930.602,41.537,40.150,6.511
4931.739,41.533,39.988,6.135
4932.874,39.187,40.253,6.352
4934.011,38.265,40.448,6.480
4935.146,39.507,40.315,6.212
4936.281,39.854,40.300,6.339
4937.419,40.048,40.297,6.748
4938.556,40.218,40.109,6.847
4939.694,39.864,39.973,6.442
4940.831,40.162,39.839,6.245
4941.970,38.114,39.625,6.489
4943.107,37.087,39.558,6.810
4944.244,37.934,39.506,6.802
4945.384,38.148,39.513,6.502
4946.522,41.006,39.700,6.332
4947.663,41.013,39.905,6.464
4948.801,40.507,39.899,6.605
4949.942,40.995,39.714,6.656
4951.081,38.533,39.467,6.665
4952.220,41.297,39.320,6.548
4953.362,41.210,39.128,6.834
4954.501,38.314,38.557,7.204
4955.644,35.436,37.668,7.073
4956.784,36.437,37.016,6.726
4957.927,36.168,36.178,6.071
4959.067,35.902,35.677,5.996
4960.208,34.417,35.466,6.386
4961.352,32.743,35.362,6.652
4962.493,32.669,35.248,7.064
4963.638,33.320,35.163,6.915
4964.779,30.774,35.444,7.146
4965.924,34.329,35.594,7.586
4967.067,35.772,35.922,7.342
4968.209,38.106,36.196,7.611
4969.355,34.954,36.178,7.485
4970.498,37.029,36.350,7.321
4971.645,36.575,36.429,7.713
4972.788,34.466,36.266,7.892
4973.935,32.516,36.420,8.312
4975.079,34.536,36.759,8.502
4976.224,36.739,37.068,8.690
4977.371,37.386,37.760,9.167
4978.516,38.748,38.311,9.350
4979.664,39.423,38.861,9.696
4980.810,38.035,39.302,10.270
4981.958,38.430,39.428,10.620
4983.104,39.475,39.205,10.549
4984.251,37.563,38.949,10.758
4985.400,37.854,39.037,10.860
4986.547,37.584,38.624,10.596
4987.697,36.492,37.992,10.447
4988.844,38.235,37.657,10.143
4989.995,36.336,37.698,9.872
4991.143,35.152,37.671,9.187
4992.291,35.812,37.477,8.848
4993.442,34.269,37.715,8.661
4994.591,36.028,38.587,8.223
4995.743,38.908,39.686,8.213
4996.892,41.995,40.635,7.794
4998.044,40.712,41.518,7.638
4999.194,40.961,41.906,7.604
5000.344,38.855,42.023,7.819
5001.497,44.232,41.770,6.834
5002.647,39.687,41.304,6.734
5003.801,39.121,41.058,6.820
5004.952,41.063,41.201,6.667
5006.106,41.963,40.938,6.915
5007.258,40.361,41.195,6.380
5008.413,40.853,41.414,6.393
5009.565,41.568,41.259,6.619
5010.717,40.409,40.828,6.769
5011.873,37.468,40.216,6.646
5013.026,37.615,39.865,6.238
5014.182,37.003,39.747,6.233
5015.335,37.651,40.126,6.535
5016.492,39.266,40.421,6.568
5017.646,41.427,40.208,6.407
5018.800,41.708,40.131,6.219
5019.958,37.729,39.569,6.416
5021.112,37.116,38.309,6.731
5022.270,34.176,37.138,6.694
5023.426,36.093,36.789,6.342
5024.584,36.024,37.188,6.009
5025.740,35.635,37.528,6.106
5026.896,34.708,38.140,6.127
5028.055,36.819,39.176,5.875
5029.212,39.657,39.990,6.053
5030.372,41.216,40.616,6.201
5031.529,39.601,41.352,6.325
5032.689,39.276,41.846,6.426
5033.847,40.920,41.754,6.370
5035.005,40.804,41.309,6.605
5036.166,38.480,40.720,6.476
5037.325,38.175,40.165,6.125
5038.486,39.241,39.790,6.038
5039.646,38.395,39.540,5.800
5040.808,36.947,38.990,5.648
5041.967,36.942,38.872,5.559
5043.127,38.187,39.169,5.664
5044.290,39.727,39.904,6.159
5045.450,38.800,40.897,6.364
5046.614,38.868,41.442,6.240
5047.775,40.984,41.666,6.221
5048.939,39.974,42.047,6.315
5050.100,41.871,42.435,6.313
5051.262,41.796,42.495,6.070
5052.427,41.416,42.362,6.079
5053.589,40.932,42.623,6.231
5054.754,41.224,42.588,6.033
5055.917,42.249,42.052,5.935
5057.083,41.017,41.656,6.281
5058.247,40.213,40.941,6.371
5059.410,39.509,39.607,6.064
5060.577,37.920,38.789,6.062
5061.741,37.459,37.867,6.126
5062.908,41.984,38.158,6.297
5064.073,40.612,39.284,6.194
5065.241,41.455,40.247,6.222
5066.406,38.311,40.492,6.636
5067.572,41.028,40.318,6.286
5068.740,41.262,39.997,6.180
5069.906,39.717,39.363,6.504
5071.075,40.443,39.145,6.786
5072.242,38.532,39.330,6.866
5073.412,38.190,39.606,6.651
5074.579,40.938,40.165,5.995
5075.746,39.954,40.444,6.163
5076.917,38.731,40.873,6.573
5078.084,41.045,40.939,6.449
5079.255,39.275,40.690,6.482
5080.424,37.680,40.425,6.062
5081.596,40.281,39.915,6.277
5082.765,40.576,39.319,6.875
5083.934,38.978,38.290,7.348
5085.106,36.588,37.470,7.996
5086.276,34.919,36.999,7.897
5087.449,35.183,36.684,8.266
5088.619,37.048,36.793,8.195
5089.792,34.939,37.600,7.175
5090.963,38.130,38.340,6.751
5092.135,37.811,38.820,6.512
5093.309,38.953,39.190,6.300
5094.480,39.784,39.425,6.414
5095.655,39.168,39.277,6.361
5096.828,37.324,39.392,6.263
5098.003,38.409,39.473,6.363
5099.176,40.600,39.333,6.459
5100.352,38.988,39.293,6.626
5101.525,38.719,39.484,6.831
5102.699,39.171,39.275,6.761
5103.875,36.568,38.627,6.467
5105.049,36.929,38.220,6.304
5106.227,38.235,37.785,6.138
5107.401,37.349,37.564,5.829
5108.579,38.300,37.561,5.675
5109.754,40.925,36.775,5.884
5110.930,42.609,36.083,6.150
5112.108,43.841,35.963,6.075
5113.284,42.690,37.018,6.057
5114.463,39.560,38.127,6.272
5115.640,38.325,37.920,6.124
5116.820,37.965,37.004,6.115
5117.997,35.151,36.409,6.438
5119.174,34.104,36.151,6.447
5120.354,35.043,36.016,6.354
5121.533,34.326,36.057,6.345
5122.713,35.488,36.325,6.156
5123.892,36.350,36.588,6.065
5125.074,35.679,36.976,6.057
5126.252,35.094,37.180,5.841
5127.432,34.389,37.355,5.635
5128.614,35.874,37.568,5.635
5129.794,36.108,37.802,5.818
5130.977,37.192,38.078,5.903
5132.157,37.229,38.053,6.085
5133.341,37.730,38.331,6.533
5134.522,39.806,38.788,6.484
5135.703,38.996,39.194,6.348
5136.887,41.882,39.488,6.542
5138.069,41.592,39.645,6.447
5139.254,39.681,39.353,6.337
5140.436,39.728,38.821,6.097
5141.622,37.119,38.230,5.880
5142.804,36.115,37.547,5.918
5143.987,36.046,36.728,5.997
5145.174,34.951,36.018,6.174
5146.357,33.622,35.877,6.340
5147.544,34.159,36.501,6.235
5148.728,35.211,37.384,6.585
5149.916,38.530,38.330,7.040
5151.100,38.818,39.170,7.271
5152.285,40.432,39.309,7.452
5153.473,40.497,38.968,7.309
5154.659,37.770,38.606,7.945
5155.848,37.121,38.431,8.405
5157.034,36.144,38.248,8.150
5158.223,35.227,38.228,7.531
5159.410,37.802,39.117,7.018
5160.596,38.810,39.770,6.730
5161.786,41.924,39.978,6.412
5162.974,41.285,40.270,6.226
5164.165,39.626,40.723,6.252
5165.353,39.247,41.035,6.282
5166.543,39.642,41.047,5.778
5167.732,41.281,40.669,5.173
5168.921,40.604,40.090,5.220
5170.113,38.769,39.387,5.319
5171.302,38.284,38.782,5.497
5172.495,36.673,38.481,5.217
5173.685,37.482,38.424,4.712
5174.878,38.744,38.592,5.122
5176.068,38.058,38.648,5.760
5177.259,38.621,38.574,5.946
5178.453,37.868,38.450,6.228
5179.644,36.489,38.424,6.614
5180.838,38.275,38.537,6.207
5182.030,39.997,38.011,6.068
5183.225,36.035,37.698,5.726
5184.417,36.159,37.345,4.824
5185.610,36.501,36.935,4.924
5186.806,33.456,36.622,5.452
5188.000,33.585,36.263,6.246
5189.196,35.825,36.571,6.909
5190.390,38.159,37.106,6.798
5191.586,37.892,37.617,6.181
5192.781,38.694,38.138,6.063
5193.978,38.807,38.711,5.878
5195.173,38.461,39.159,5.846
5196.368,40.478,39.361,5.966
5197.566,41.198,39.485,6.085
5198.762,39.170,39.595,7.141
5199.961,40.309,39.678,8.060
5201.157,37.798,39.519,7.856
5202.356,39.225,38.804,7.603
5203.553,38.377,38.106,7.372
5204.750,37.853,37.661,7.301
5205.951,35.700,37.463,6.978
5207.148,37.247,37.530,6.009
5208.349,37.092,37.721,5.657
5209.547,38.200,37.657,5.927
5210.749,37.316,37.645,6.571
5211.947,38.328,37.720,6.708
5213.146,38.315,37.719,6.415
5214.348,37.830,37.586,6.545
5215.548,35.219,37.494,6.294
5216.750,36.747,37.669,5.924
5217.951,37.954,37.778,6.128
5219.154,38.238,38.248,6.419
5220.354,39.626,38.739,6.591
5221.556,40.120,39.204,6.729
5222.760,39.852,39.629,6.766
5223.961,39.024,39.551,6.761
5225.166,40.573,39.460,7.123
5226.368,40.431,39.134,7.040
5227.573,39.511,38.545,6.122
5228.775,37.524,37.873,5.672
5229.979,34.671,37.353,5.711
5231.185,35.809,37.001,6.058
5232.388,36.197,36.302,6.132
5233.594,36.980,36.246,6.211
5234.798,35.859,36.381,6.454
5236.005,36.354,36.359,6.351
5237.210,38.077,36.520,6.226
5238.415,38.364,37.235,6.475
5239.623,37.685,37.390,7.461
5240.828,37.876,37.931,7.842
5242.037,37.727,38.110,7.318
5243.243,37.095,37.864,6.402
5244.452,38.563,37.710,5.891
5245.658,37.634,37.446,6.078
5246.865,35.380,36.982,6.193
5248.075,38.299,36.695,5.935
5249.282,37.716,36.675,6.018
5250.493,36.445,36.699,6.398
5251.701,35.666,36.608,6.570
5252.912,35.436,36.587,6.467
5254.120,36.344,36.515,6.395
5255.329,36.588,36.356,6.656
5256.541,35.894,36.331,7.346
5257.750,35.934,36.469,7.993
5258.962,36.863,36.501,7.689
5260.172,38.182,36.298,6.847
5261.385,35.564,36.833,6.413
5262.596,36.327,37.082,6.109
5263.806,38.166,37.535,5.680
5265.020,37.890,38.041,5.613
5266.231,40.098,38.137,5.436
5267.446,40.917,38.254,5.164
5268.657,39.697,37.915,5.614
5269.872,38.686,37.213,5.653
5271.084,36.367,36.131,5.507
5272.297,36.341,34.614,5.776
5273.513,34.532,32.874,6.094
5274.726,31.043,31.476,6.247
5275.942,29.340,30.455,6.592
5277.156,29.149,30.093,6.950
5278.373,29.959,29.894,7.014
5279.587,29.578,29.719,6.828
5280.805,29.592,29.951,6.422
5282.020,29.545,30.957,6.182
5283.235,31.486,32.434,6.096
5284.453,35.867,33.577,6.021
5285.669,36.072,34.289,5.935
5286.888,35.309,34.416,6.231
5288.104,36.506,33.963,6.525
5289.323,32.584,33.385,6.589
5290.540,31.102,32.111,6.610
5291.757,27.845,31.317,6.647
5292.978,27.547,31.544,6.712
5294.195,31.985,32.726,6.743
5295.416,34.713,34.235,6.771
5296.634,36.585,35.199,6.550
5297.855,36.752,36.095,6.300
5299.074,37.972,36.544,6.642
5300.293,35.493,36.266,6.944
5301.516,34.519,35.967,6.909
5302.735,36.483,36.335,6.532
5303.958,38.127,36.821,6.320
5305.178,39.911,37.380,6.604
5306.401,37.300,38.009,6.838
5307.622,40.459,38.484,6.697
5308.843,38.652,38.545,6.474
5310.067,40.661,38.124,6.592
5311.289,37.440,37.509,6.676
5312.514,34.756,37.030,6.799
5313.736,35.016,35.975,7.420
5314.961,34.924,35.072,7.308
5316.184,33.961,34.803,6.878
5317.407,34.190,35.009,6.568
5318.633,35.217,35.510,6.558
5319.857,36.681,36.571,6.512
5321.083,35.995,37.466,6.689
5322.308,38.954,38.062,6.884
5323.535,38.370,38.448,6.761
5324.760,39.400,38.663,6.647
5325.984,36.444,38.792,6.895
5327.213,38.254,39.330,6.855
5328.438,38.942,39.889,6.312
5329.667,39.699,39.813,6.061
5330.893,38.905,39.331,6.404
5332.122,40.991,38.927,6.956
5333.349,38.190,38.207,7.129
5334.576,35.874,36.906,6.809
5335.806,34.987,36.616,6.749
5337.034,36.113,37.007,6.754
5338.264,37.302,37.607,6.784
5339.492,38.808,38.253,6.895
5340.724,39.938,38.642,6.564
5341.952,38.902,38.820,6.239
5343.181,37.980,38.961,6.542
5344.413,38.015,39.260,6.971
5345.643,38.948,39.825,6.748
5346.875,39.036,40.421,6.689
5348.105,39.697,40.571,6.762
5349.339,40.100,40.981,6.856
5350.569,41.008,41.034,7.337
5351.800,42.183,40.941,7.482
5353.034,40.198,40.880,7.203
5354.266,40.218,40.671,6.442
5355.500,41.983,40.142,6.582
5356.732,37.707,39.740,7.247
5357.968,36.326,39.241,7.626
5359.200,37.137,39.019,7.506
5360.433,37.542,39.121,7.125
5361.669,38.729,39.289,6.701
5362.903,36.123,39.507,6.435
5364.139,39.522,39.769,6.297
5365.374,39.940,39.878,6.284
5366.611,38.455,40.197,6.368
5367.845,41.278,40.541,6.373
5369.080,41.107,40.384,6.275
5370.318,40.565,39.686,6.223
5371.554,38.719,38.547,6.336
5372.792,36.198,37.255,6.362
5374.028,34.863,36.130,6.271
5375.268,33.987,35.195,6.437
5376.504,32.316,34.539,6.815
5377.744,34.773,34.560,7.189
5378.981,33.571,34.578,6.848
5380.218,33.490,34.835,6.612
5381.459,32.808,35.542,6.576
5382.697,35.685,36.549,6.202
5383.938,36.158,37.561,6.133
5385.177,37.083,38.439,6.382
5386.419,36.926,38.985,6.457
5387.658,40.546,39.733,6.505
5388.897,41.046,40.326,6.466
5390.140,41.589,40.494,6.307
5391.380,38.221,40.341,6.110
5392.623,40.434,40.125,6.305
5393.864,38.370,40.244,6.831
5395.107,40.210,40.862,6.702
5396.349,39.051,41.614,6.703
5397.590,41.784,42.069,6.238
5398.835,42.809,42.279,5.540
5400.077,42.494,42.821,5.809
5401.322,42.197,43.051,6.183
5402.564,42.673,42.703,6.158
5403.811,42.076,42.230,6.270
5405.054,41.057,41.754,6.152
5406.297,38.988,41.071,5.721
5407.544,38.852,40.211,5.768
5408.788,37.717,39.522,6.073
5410.035,38.522,40.018,6.276
5411.280,37.614,40.596,6.168
5412.527,38.399,40.952,6.023
5413.772,38.953,41.599,6.259
5415.018,41.570,42.274,6.208
5416.267,43.285,42.556,6.235
5417.513,43.694,43.036,6.431
5418.762,43.265,43.268,6.712
5420.008,42.737,43.432,6.634
5421.258,43.263,43.756,6.383
5422.505,42.393,43.388,6.346
5423.753,42.999,43.140,6.311
5425.003,41.974,42.903,6.307
5426.251,41.484,42.643,6.232
5427.503,39.623,42.459,6.324
5428.751,40.345,42.298,6.656
5430.003,41.301,41.887,6.539
5431.252,41.157,41.673,6.314
5432.502,41.604,41.514,6.600
5433.755,39.880,41.018,6.637
5435.005,39.741,40.266,6.400
5436.258,38.326,39.489,6.462
5437.509,38.016,38.561,6.569
5438.763,36.599,38.017,6.726
5440.014,35.766,37.820,6.877
5441.265,37.046,38.167,7.027
5442.520,38.128,38.980,6.973
5443.772,38.758,39.857,6.906
5445.027,41.274,40.515,6.696
5446.280,41.592,41.180,6.520
5447.536,41.418,41.291,6.480
5448.789,40.878,41.339,6.597
5450.042,39.336,41.288,6.824
5451.299,39.942,40.805,6.690
5452.553,37.398,40.391,6.977
5453.811,37.017,40.475,7.053
5455.065,39.399,40.814,7.160
5456.323,40.778,40.850,6.794
5457.579,39.652,40.761,6.543
5458.834,39.072,40.903,7.376
5460.093,38.120,40.866,11.651
5461.349,39.564,41.019,23.537
5462.608,40.593,41.852,33.008
5463.865,39.893,42.573,28.409
5465.125,41.897,43.001,16.963
5466.382,43.082,43.420,10.753
5467.640,44.725,43.592,8.702
5468.900,43.095,43.973,8.097
5470.159,44.234,43.908,7.825
5471.420,42.164,43.760,7.783
5472.679,43.206,43.462,7.531
5473.940,40.599,42.770,7.498
5475.200,40.159,42.281,7.193
5476.462,40.751,41.928,7.166
5477.722,41.392,41.246,7.064
5478.982,39.823,40.757,6.906
5480.246,37.938,40.344,7.055
5481.507,37.192,39.701,7.030
5482.771,36.416,39.574,7.120
5484.032,36.968,39.945,7.581
5485.296,38.654,40.329,8.267
5486.559,40.142,41.036,8.014
5487.821,41.573,41.813,7.850
5489.086,40.287,42.146,7.220
5490.349,42.785,42.352,6.890
5491.615,41.861,42.566,7.320
5492.878,42.264,42.611,7.099
5494.145,41.779,42.419,7.178
5495.409,39.757,42.075,7.175
5496.673,40.666,41.875,7.032
5497.940,41.792,42.105,7.268
5499.206,42.388,42.014,7.280
5500.474,42.261,41.931,7.442
5501.739,40.443,41.477,7.362
5503.007,39.582,40.792,7.357
5504.273,39.605,40.412,7.307
5505.540,38.718,40.268,7.396
5506.810,39.614,40.006,7.354
5508.076,39.079,39.457,7.272
5509.346,38.679,39.332,7.440
5510.614,36.993,39.503,7.646
5511.884,38.657,39.446,7.318
5513.152,40.486,39.552,7.094
5514.421,39.467,39.684,7.363
5515.692,41.414,39.305,7.503
5516.961,40.713,38.857,8.043
5518.233,37.596,38.574,7.436
5519.503,35.369,38.346,7.330
5520.776,37.286,38.323,7.790
5522.046,38.509,38.830,8.113
5523.316,39.119,39.343,7.824
5524.590,40.157,40.000,7.437
5525.861,40.043,40.760,7.587
5527.135,42.214,41.287,7.647
5528.406,41.262,41.504,7.478
5529.681,42.649,41.826,7.002
5530.954,42.664,42.164,7.044
5532.226,41.506,42.144,7.164
5533.501,40.434,41.922,7.255
5534.774,40.518,41.821,7.179
5536.051,40.908,41.597,7.087
5537.324,41.841,41.482,6.775
5538.601,42.457,41.646,6.955
5539.875,39.470,41.526,7.457
5541.150,40.564,41.158,7.431
5542.428,40.656,40.858,7.807
5543.703,37.341,40.342,8.748
5544.981,39.324,40.235,9.119
5546.257,37.943,40.102,9.143
