Wavelength,Flux,BestFit,SkyFlux
5560.323,16.469,16.938,9.080
5561.602,17.397,17.118,8.671
5562.885,18.075,17.272,9.248
5564.165,17.272,17.267,11.082
5565.447,16.428,17.091,13.431
5566.728,16.808,16.832,13.067
5568.008,17.406,16.597,9.801
5569.292,14.972,16.214,9.347
5570.574,17.768,15.882,10.002
5571.858,14.891,15.947,10.275
5573.140,17.035,16.330,9.667
5574.425,15.112,16.473,9.227
5575.708,16.990,16.652,13.689
5576.993,21.024,16.910,91.455
5578.276,23.055,17.061,352.387
5579.560,10.588,17.182,444.264
5580.846,15.546,17.329,206.063
5582.130,18.204,17.334,22.835
5583.417,17.778,17.466,10.772
5584.702,16.918,17.405,9.612
5585.989,17.508,17.299,8.895
5587.274,19.406,17.224,8.223
5588.560,16.024,17.119,9.080
5589.849,17.409,16.982,11.405
5591.135,18.007,16.947,13.031
5592.424,17.069,16.849,11.309
5593.710,16.645,16.803,9.040
5595.000,17.032,16.778,8.457
5596.288,17.185,16.648,7.949
5597.575,15.747,16.392,9.010
5598.866,18.842,16.035,10.674
5600.154,15.851,15.741,10.517
5601.445,15.486,15.466,9.768
5602.733,14.144,15.261,9.338
5604.025,15.334,15.294,9.242
5605.315,15.612,15.641,11.700
5606.604,14.932,16.002,14.820
5607.897,15.886,16.302,13.904
5609.187,16.680,16.612,10.426
5610.480,17.486,16.731,9.012
5611.771,15.804,16.624,9.113
5613.065,16.044,16.651,9.075
5614.357,14.928,16.511,9.234
5615.648,15.481,16.237,9.168
5616.943,16.778,16.155,9.061
5618.235,17.096,16.320,9.889
5619.531,17.611,16.488,10.636
5620.824,15.941,16.444,9.858
5622.120,14.891,16.520,9.538
5623.413,15.069,16.437,10.188
5624.707,15.619,16.404,12.409
5626.004,14.758,16.626,13.637
5627.298,15.759,16.982,11.078
5628.596,17.514,17.146,9.086
5629.891,18.166,17.372,8.717
5631.189,17.747,17.488,8.787
5632.484,18.493,17.576,9.253
5633.780,19.155,17.610,9.380
5635.079,18.481,17.543,9.171
5636.375,17.380,17.447,9.330
5637.675,18.215,17.221,9.091
5638.972,17.952,16.942,9.290
5640.272,15.949,16.786,10.206
5641.570,15.439,16.644,10.612
5642.868,16.660,16.450,9.967
5644.169,17.165,16.392,9.425
5645.468,15.466,16.168,10.475
5646.770,14.376,15.901,12.533
5648.068,14.731,15.963,12.006
5649.371,14.541,16.211,10.422
5650.670,16.107,16.466,9.862
5651.971,17.671,16.872,9.646
5653.274,16.254,16.890,9.443
5654.574,18.627,17.020,9.540
5655.878,18.637,17.123,9.800
5657.180,17.294,17.053,9.987
5658.484,16.421,16.908,10.193
5659.786,17.238,16.867,10.041
5661.088,17.732,16.752,10.252
5662.393,16.745,16.807,10.091
5663.696,15.461,16.886,10.595
5665.002,16.340,16.878,11.107
5666.305,15.869,16.742,11.408
5667.612,16.306,16.468,11.759
5668.916,17.361,16.310,11.664
5670.220,15.807,16.274,12.560
5671.527,16.428,16.237,13.757
5672.832,16.682,16.060,14.429
5674.140,16.272,15.830,14.234
5675.445,16.711,15.857,13.760
5676.754,15.214,15.940,13.220
5678.060,15.292,16.017,13.278
5679.370,15.510,16.050,13.145
5680.676,14.916,15.973,13.485
5681.983,16.684,15.791,14.885
5683.293,16.704,15.610,18.207
5684.601,14.849,15.445,20.927
5685.911,15.061,15.455,22.192
5687.219,14.620,15.601,22.726
5688.531,14.478,15.786,23.723
5689.839,16.478,16.020,24.526
5691.148,17.204,16.368,24.558
5692.461,16.918,16.533,23.974
5693.771,16.638,16.636,21.646
5695.083,17.109,16.691,18.891
5696.394,17.011,16.834,17.035
5697.707,16.736,16.996,16.129
5699.018,17.310,16.813,15.102
5700.329,16.341,16.763,14.752
5701.643,15.852,16.719,14.433
5702.955,16.746,16.661,13.589
5704.270,16.769,16.670,12.856
5705.583,16.000,16.713,12.275
5706.898,16.089,16.600,11.532
5708.211,15.005,16.466,11.588
5709.524,14.670,16.189,11.522
5710.841,17.091,16.147,11.256
5712.154,14.416,16.233,11.719
5713.472,15.111,16.157,12.075
5714.786,15.205,16.069,12.312
5716.104,15.214,16.178,11.621
5717.419,15.789,16.431,11.154
5718.734,17.028,16.840,11.215
5720.053,17.879,17.116,11.615
5721.369,17.735,17.133,11.375
5722.688,14.739,17.199,11.360
5724.004,17.405,16.913,11.134
5725.324,17.120,16.564,11.341
5726.642,16.182,16.373,11.393
5727.959,16.035,16.318,11.535
5729.280,15.910,16.336,11.185
5730.598,16.460,16.448,10.520
5731.919,17.675,16.467,10.456
5733.238,16.201,16.496,10.986
5734.560,16.056,16.328,11.145
5735.879,15.348,16.071,11.293
5737.199,15.085,16.039,10.680
5738.521,16.205,16.299,10.695
5739.842,17.364,16.509,10.596
5741.166,17.805,16.504,10.806
5742.486,17.339,16.425,10.567
5743.811,15.811,16.319,10.558
5745.132,16.919,16.271,10.628
5746.454,16.684,16.455,10.943
5747.778,17.357,16.484,10.750
5749.101,17.279,16.570,10.972
5750.427,16.307,16.557,10.747
5751.750,16.212,16.473,10.764
5753.076,16.543,16.433,11.105
5754.399,16.098,16.330,10.786
5755.723,15.340,16.068,10.953
5757.050,14.851,15.950,10.955
5758.375,15.030,15.821,10.718
5759.703,16.136,15.783,11.172
5761.027,17.217,15.915,11.078
5762.356,17.796,15.929,11.488
5763.682,17.533,16.010,11.549
5765.008,16.469,16.136,11.098
5766.337,15.627,16.362,12.279
5767.664,15.299,16.489,13.483
5768.994,15.896,16.390,16.502
5770.321,16.722,16.339,20.279
5771.651,16.053,16.384,21.351
5772.979,16.717,16.464,18.441
5774.307,16.552,16.566,14.619
5775.639,15.905,16.592,12.575
5776.967,16.797,16.534,11.702
5778.299,15.796,16.547,12.102
5779.629,15.256,16.403,11.899
5780.961,16.244,16.369,11.874
5782.292,16.384,16.427,11.379
5783.625,15.318,16.447,11.711
5784.956,17.196,16.372,11.744
5786.286,15.549,16.279,11.740
5787.621,16.426,16.252,12.240
5788.952,16.096,16.310,14.099
5790.287,15.131,16.251,16.843
5791.619,16.661,16.178,20.527
5792.955,16.690,16.229,21.436
5794.287,15.029,16.222,17.618
5795.620,16.862,16.183,14.858
5796.957,15.805,16.105,13.730
5798.290,16.607,16.167,12.896
5799.627,17.650,16.307,12.740
5800.961,18.176,16.417,12.739
5802.299,16.921,16.620,12.611
5803.634,15.606,16.852,13.031
5804.969,15.139,16.845,13.065
5806.308,16.379,16.758,12.219
5807.644,17.124,16.714,12.465
5808.982,16.844,16.674,12.457
5810.319,16.148,16.531,12.728
5811.659,17.334,16.261,12.790
5812.996,15.840,16.138,12.972
5814.333,15.998,16.207,12.377
5815.674,15.788,16.342,12.762
5817.012,17.386,16.418,12.660
5818.353,17.415,16.425,12.325
5819.691,16.094,16.420,12.980
5821.034,17.464,16.495,13.123
5822.373,18.344,16.604,13.170
5823.712,15.850,16.658,13.577
5825.055,17.175,16.694,13.306
5826.395,19.049,16.835,13.403
5827.739,19.113,16.777,13.550
5829.079,17.423,16.852,12.966
5830.423,17.946,16.870,13.184
5831.765,15.970,16.822,13.585
5833.106,16.800,16.871,13.431
5834.452,18.336,16.988,13.678
5835.793,17.118,16.981,14.106
5837.140,18.390,17.048,14.099
5838.482,17.017,17.061,14.298
5839.829,15.380,16.933,13.668
5841.172,17.246,16.837,13.330
5842.516,17.303,16.991,13.588
5843.863,14.393,16.872,13.858
5845.208,13.997,16.798,14.071
5846.555,16.780,16.718,14.139
5847.900,16.849,16.635,14.095
5849.249,16.594,16.563,13.823
5850.594,16.488,16.416,13.792
5851.940,15.206,16.486,13.940
5853.290,16.488,16.386,13.904
5854.636,15.750,16.400,14.164
5855.986,16.199,16.468,13.773
5857.333,18.267,16.392,13.797
5858.684,16.094,16.374,13.949
5860.032,15.811,16.413,13.957
5861.380,17.034,16.471,13.688
5862.732,15.900,16.539,13.634
5864.081,14.782,16.609,14.144
5865.433,17.079,16.670,16.682
5866.782,17.745,16.702,22.380
5868.135,16.778,16.645,28.129
5869.485,17.116,16.554,27.976
5870.835,15.914,16.379,23.397
5872.189,16.207,16.218,17.491
5873.540,16.548,16.088,15.347
5874.894,17.300,15.802,14.981
5876.246,15.411,15.694,14.827
5877.601,15.680,15.661,13.820
5878.953,15.863,15.721,12.770
5880.305,15.496,15.844,11.655
5881.661,16.815,15.957,11.120
5883.015,17.367,16.057,10.919
5884.371,16.939,16.184,11.251
5885.725,17.096,16.156,11.972
5887.082,16.275,16.078,14.233
5888.437,16.863,16.008,24.989
5889.794,14.285,15.949,64.560
5891.149,13.577,15.989,124.311
5892.504,12.801,16.219,121.361
5893.863,16.353,16.489,60.742
5895.219,16.048,16.703,31.951
5896.579,16.360,16.904,70.132
5897.935,16.465,17.053,92.027
5899.295,15.817,16.957,65.266
5900.652,17.441,16.899,23.002
5902.010,17.311,16.774,13.108
5903.371,16.783,16.450,12.717
5904.729,16.203,16.107,13.742
5906.090,15.723,16.011,13.994
5907.449,15.470,16.156,14.978
5908.811,15.889,16.310,15.881
5910.170,17.050,16.388,14.359
5911.530,19.448,16.367,12.327
5912.893,17.450,16.272,12.411
5914.253,14.865,16.188,14.467
5915.617,17.129,16.215,19.505
5916.978,17.966,16.292,25.385
5918.343,15.972,16.506,23.449
5919.704,16.778,16.695,15.747
5921.066,17.919,16.753,13.588
5922.431,16.557,16.714,13.731
5923.794,15.778,16.659,14.438
5925.160,15.858,16.551,17.550
5926.523,16.326,16.465,19.844
5927.890,16.116,16.366,18.495
5929.253,17.022,16.285,15.740
5930.617,15.696,16.274,15.228
5931.985,13.502,16.299,17.618
5933.350,14.423,16.367,24.396
5934.718,16.358,16.431,30.274
5936.083,15.742,16.510,25.998
5937.452,14.604,16.548,17.934
5938.818,18.758,16.563,15.291
5940.184,15.572,16.685,14.999
5941.554,16.814,16.526,14.638
5942.920,16.138,16.514,14.641
5944.291,16.807,16.587,14.705
5945.659,16.249,16.523,16.411
5947.030,15.068,16.330,19.350
5948.397,14.443,16.247,20.092
5949.766,15.386,15.926,17.622
5951.138,16.666,15.828,15.419
5952.507,15.515,16.042,16.937
5953.880,17.486,16.167,23.022
5955.250,17.270,16.071,28.247
5956.623,17.454,16.275,24.733
5957.993,16.359,16.291,17.239
5959.364,17.911,16.302,14.724
5960.738,15.512,16.418,14.500
5962.109,16.074,16.499,14.694
5963.484,17.367,16.524,14.524
5964.856,17.413,16.774,14.723
5966.231,17.449,16.889,15.042
5967.604,16.629,16.882,15.081
5968.977,15.574,16.896,14.918
5970.353,16.383,16.912,16.420
5971.727,17.020,16.842,18.630
5973.104,17.013,16.722,18.204
5974.478,15.188,16.620,16.261
5975.855,15.728,16.487,15.430
5977.230,16.692,16.349,18.316
5978.605,17.526,16.281,22.163
5979.984,16.324,16.313,21.143
5981.360,16.035,16.375,16.967
5982.739,17.572,16.510,14.361
5984.115,17.444,16.592,13.748
5985.495,16.548,16.690,13.928
5986.872,17.993,16.838,13.548
5988.250,16.984,16.928,13.570
5989.630,15.977,16.806,13.881
5991.008,16.195,16.622,13.914
5992.390,15.967,16.484,13.901
5993.768,15.533,16.357,13.930
5995.150,15.006,16.274,13.546
5996.530,14.473,16.282,13.822
5997.913,15.758,16.276,14.790
5999.292,16.067,16.104,15.728
6000.672,15.858,15.963,15.363
6002.056,16.316,15.844,13.842
6003.437,16.323,15.741,14.013
6004.821,16.089,15.739,16.278
6006.203,15.399,15.919,17.485
6007.587,13.808,16.108,15.548
6008.970,16.076,16.328,12.877
6010.352,16.516,16.597,12.551
6011.738,14.886,16.777,12.791
6013.121,16.519,16.824,12.691
6014.508,17.504,16.945,12.420
6015.891,17.563,16.955,12.370
6017.278,17.253,17.037,11.956
6018.663,16.348,17.150,11.707
6020.047,15.751,17.175,11.894
6021.436,16.243,17.096,11.778
6022.821,17.298,17.043,11.666
6024.209,16.743,17.004,11.950
6025.596,17.648,16.935,12.224
6026.985,18.787,16.915,12.528
6028.372,17.803,16.945,12.629
6029.758,18.533,16.997,12.811
6031.149,18.319,17.096,12.561
6032.536,17.571,17.065,12.294
6033.927,16.904,17.070,12.984
6035.315,16.824,16.972,13.777
6036.707,17.019,16.919,13.858
6038.096,17.036,17.004,12.553
6039.485,17.042,16.905,11.428
6040.877,17.133,17.000,11.357
6042.267,17.170,17.042,11.617
6043.661,16.998,16.976,11.772
6045.051,16.326,16.942,11.597
6046.445,15.968,16.986,11.456
6047.836,17.667,16.903,11.301
6049.227,15.843,16.717,10.953
6050.622,13.851,16.696,10.990
6052.014,15.647,16.851,11.190
6053.410,16.380,16.927,10.851
6054.802,15.369,16.837,10.909
6056.198,15.278,16.881,11.056
6057.592,15.928,16.762,10.937
6058.985,16.559,16.612,10.668
6060.382,16.238,16.702,10.455
6061.776,17.239,16.944,10.909
6063.174,17.663,17.068,11.295
6064.569,17.302,17.042,11.190
6065.968,15.945,17.011,11.069
6067.363,16.800,17.031,10.930
6068.759,15.495,17.036,11.451
6070.158,15.854,16.931,11.593
6071.555,17.340,16.783,10.697
6072.955,16.889,16.834,10.142
6074.352,17.038,16.843,10.108
6075.753,17.119,16.712,10.251
6077.150,16.401,16.478,10.244
6078.548,15.907,16.236,9.967
6079.950,14.752,16.051,10.149
6081.349,14.692,15.932,10.445
6082.751,14.800,16.000,10.220
6084.150,14.798,16.149,9.948
6085.554,15.403,16.319,9.866
6086.954,16.295,16.462,9.940
6088.354,16.411,16.549,9.967
6089.758,16.355,16.625,9.785
6091.159,16.324,16.795,9.749
6092.563,16.121,16.860,9.811
6093.965,16.035,16.892,9.855
6095.370,16.296,16.928,9.750
6096.772,16.349,16.973,9.725
6098.178,16.541,17.102,10.226
6099.581,17.195,17.233,10.740
6100.984,16.993,17.259,10.477
6102.391,16.172,17.163,10.408
6103.795,16.074,17.060,10.128
6105.203,16.783,17.033,10.371
6106.607,17.046,16.997,10.791
6108.015,17.303,16.972,10.230
6109.420,17.611,17.009,9.828
6110.826,17.545,16.988,9.838
6112.235,16.665,16.915,9.875
6113.641,16.316,16.857,10.093
6115.051,16.924,16.809,9.803
6116.458,17.566,16.975,9.543
6117.868,17.772,16.975,9.492
6119.275,16.423,17.063,9.514
6120.683,14.975,17.225,9.411
6122.095,17.759,17.252,9.050
6123.503,17.490,17.246,9.028
6124.915,17.726,17.221,9.078
6126.324,17.416,17.202,9.221
6127.737,16.106,17.215,9.126
6129.146,16.718,17.230,9.267
6130.557,18.194,17.210,9.101
6131.970,17.914,17.196,8.904
6133.381,17.160,17.245,8.924
6134.795,16.569,17.093,9.065
6136.207,17.042,17.008,9.734
6137.622,17.950,17.045,10.592
6139.034,17.605,17.092,11.535
6140.446,16.304,17.194,12.793
6141.862,16.002,17.134,12.674
6143.275,17.051,17.125,12.101
6144.691,17.627,17.106,12.254
6146.105,17.360,17.040,12.984
6147.522,17.114,16.957,12.502
6148.937,16.798,16.850,10.571
6150.351,16.509,16.772,9.494
6151.769,16.481,16.722,9.961
6153.185,16.839,16.644,10.350
6154.604,17.184,16.484,11.512
6156.019,16.724,16.300,11.958
6157.439,16.084,16.264,12.007
6158.855,15.564,16.248,10.938
6160.272,15.636,16.231,10.812
6161.693,16.165,16.205,12.103
6163.110,16.920,16.271,13.077
6164.531,16.844,16.398,12.283
6165.950,15.696,16.319,10.442
6167.371,16.487,16.453,9.331
6168.790,16.979,16.442,9.444
6170.209,16.621,16.511,11.173
6171.632,16.438,16.673,13.940
6173.052,16.430,16.784,14.605
6174.476,16.596,16.980,12.565
6175.896,16.939,17.240,10.576
6177.320,17.397,17.715,10.629
6178.741,17.331,17.948,10.652
6180.163,16.866,17.594,9.810
6181.587,17.364,16.870,8.803
6183.010,15.398,16.450,9.037
6184.436,14.706,16.241,9.316
6185.858,16.200,16.077,9.190
6187.285,16.277,15.858,9.539
6188.708,15.872,15.557,9.443
6190.132,15.944,15.152,9.147
6191.559,15.918,14.603,9.358
6192.983,14.955,14.078,9.629
6194.412,14.813,13.759,10.171
6195.836,15.380,13.784,10.279
6197.265,14.695,13.948,9.779
6198.691,14.215,13.996,9.018
6200.117,15.819,14.086,8.448
6201.547,14.303,14.455,9.243
6202.973,13.970,14.873,11.445
6204.404,17.175,15.293,13.384
6205.831,15.989,15.690,13.105
6207.262,17.922,15.968,10.376
6208.690,18.106,16.059,8.790
6210.122,16.021,16.188,8.970
6211.550,15.942,16.265,9.356
6212.979,16.590,16.312,9.996
6214.412,16.723,16.342,10.745
6215.842,16.079,16.330,10.329
6217.275,15.276,16.271,9.452
6218.706,15.511,16.222,8.609
6220.139,15.421,16.142,8.871
6221.570,15.133,16.153,10.882
6223.001,15.849,16.249,13.589
6224.437,16.331,16.322,14.089
6225.869,16.574,16.359,11.397
6227.304,17.075,16.431,8.930
6228.737,16.880,16.493,8.162
6230.173,15.594,16.485,7.998
6231.606,17.660,16.418,8.176
6233.040,17.900,16.352,9.406
6234.477,16.960,16.335,14.815
6235.912,17.405,16.423,25.657
6237.350,16.863,16.356,34.347
6238.784,15.503,16.343,32.989
6240.223,16.460,16.428,24.433
6241.659,17.836,16.444,17.858
6243.094,15.540,16.403,17.800
6244.534,17.100,16.579,17.276
6245.971,16.404,16.504,14.762
6247.411,16.827,16.409,12.411
6248.848,16.549,16.468,10.656
6250.289,16.002,16.561,9.897
6251.727,15.932,16.537,9.262
6253.165,16.684,16.545,8.376
6254.607,17.538,16.482,8.240
6256.046,16.854,16.392,9.343
6257.489,16.234,16.366,16.615
6258.928,16.531,16.390,27.820
6260.372,15.971,16.326,31.137
6261.812,16.399,16.291,23.387
6263.252,16.846,16.336,13.689
6264.696,16.879,16.392,12.718
6266.138,16.159,16.445,15.533
6267.583,16.384,16.514,16.447
6269.024,17.068,16.559,15.101
6270.470,15.076,16.566,12.007
6271.913,15.278,16.635,10.112
6273.355,18.182,16.647,8.747
6274.802,17.621,16.654,9.460
6276.246,17.028,16.738,10.616
6277.693,18.136,16.707,11.976
6279.137,16.934,16.641,13.175
6280.585,16.376,16.755,12.266
6282.030,16.540,16.709,10.285
6283.475,15.700,16.495,8.551
6284.924,16.555,16.381,8.809
6286.370,17.391,16.373,11.235
6287.819,15.016,16.410,20.462
6289.266,16.205,16.392,27.035
6290.716,15.105,16.313,24.715
6292.164,16.301,16.287,15.132
6293.611,16.150,16.333,9.494
6295.062,15.772,16.267,8.879
6296.510,16.668,16.349,9.962
6297.962,19.407,16.493,15.449
6299.411,17.124,16.564,34.430
6300.864,14.671,16.549,66.775
6302.313,15.889,16.531,80.409
6303.763,16.190,16.556,66.425
6305.217,17.586,16.572,30.800
6306.667,18.987,16.500,19.178
6308.122,14.832,16.412,29.534
6309.573,18.636,16.406,30.879
6311.028,14.369,16.423,21.223
6312.479,17.857,16.270,10.754
6313.932,16.541,16.283,8.463
6315.388,16.324,16.213,8.222
6316.840,16.312,16.152,8.062
6318.297,15.592,16.153,8.186
6319.751,16.196,16.190,8.370
6321.208,16.808,16.269,11.647
6322.662,15.925,16.167,15.503
6324.120,15.048,16.187,16.092
6325.575,16.599,16.243,12.566
6327.030,17.331,16.235,9.301
6328.489,15.888,16.169,10.754
6329.945,15.950,16.067,19.171
6331.405,15.871,16.125,27.005
6332.861,15.961,16.196,26.122
6334.322,15.795,16.294,15.899
6335.779,16.507,16.423,8.935
6337.236,14.903,16.527,7.935
6338.698,16.712,16.590,7.767
6340.156,15.553,16.716,8.130
6341.618,15.813,16.748,8.268
6343.077,16.168,16.761,8.390
6344.540,15.943,16.766,8.607
6345.999,16.613,16.774,8.894
6347.459,16.283,16.924,9.553
6348.923,16.716,16.900,12.303
6350.383,17.425,16.869,13.972
6351.848,16.823,16.857,13.130
6353.309,16.404,16.832,9.865
6354.774,16.778,16.824,9.359
6356.236,17.869,16.906,14.073
6357.698,16.719,16.943,20.059
6359.164,16.454,16.978,20.486
6360.627,18.626,16.995,14.356
6362.094,18.060,16.959,11.068
6363.558,17.545,16.879,20.430
6365.025,17.464,16.820,31.404
6366.489,14.798,16.752,33.135
6367.954,16.202,16.656,24.011
6369.422,16.262,16.644,10.905
6370.888,16.058,16.706,7.873
6372.356,16.365,16.717,7.917
6373.823,16.681,16.650,8.085
6375.292,15.492,16.652,8.039
6376.759,14.936,16.568,8.136
6378.226,16.491,16.529,8.817
6379.697,16.303,16.667,10.366
6381.165,17.105,16.875,11.644
6382.636,16.433,16.896,11.289
6384.104,17.834,17.118,9.305
6385.576,17.527,17.073,9.637
6387.045,16.336,16.984,13.374
6388.515,16.273,16.991,15.285
6389.988,16.724,16.921,13.452
6391.458,17.719,16.674,9.436
6392.932,17.256,16.665,7.815
6394.402,16.544,16.595,7.756
6395.877,15.691,16.534,7.971
6397.348,15.562,16.536,7.874
6398.820,16.894,16.517,7.562
6400.295,16.495,16.440,7.360
6401.768,16.556,16.424,7.406
6403.244,16.603,16.446,7.760
6404.717,15.581,16.411,7.714
6406.194,16.366,16.412,7.631
6407.668,17.927,16.509,7.389
6409.142,17.619,16.475,7.095
6410.620,16.618,16.604,7.067
6412.095,17.785,16.642,7.342
6413.573,16.435,16.551,8.142
6415.049,16.919,16.393,9.231
6416.528,15.821,16.227,9.489
6418.004,15.811,16.125,8.130
6419.480,15.852,16.222,8.161
6420.961,15.512,16.367,9.616
6422.438,15.893,16.483,10.797
6423.919,16.681,16.546,9.851
6425.397,16.819,16.615,7.949
6426.878,16.076,16.777,7.312
6428.357,15.639,16.668,7.393
6429.836,16.440,16.628,7.404
6431.318,17.709,16.653,7.075
6432.798,17.639,16.582,7.002
6434.281,17.715,16.396,6.966
6435.762,15.971,16.294,7.081
6437.246,15.355,16.138,7.119
6438.727,16.167,16.101,6.993
6440.211,16.457,16.200,7.010
6441.693,15.875,16.332,6.847
6443.175,15.923,16.389,7.009
6444.661,17.069,16.369,7.180
6446.143,16.179,16.427,7.220
6447.629,16.127,16.462,7.161
6449.113,16.408,16.372,7.349
6450.600,15.965,16.175,7.787
6452.084,15.308,15.972,8.460
6453.568,14.807,15.836,8.744
6455.057,15.434,15.793,8.711
6456.542,16.650,15.991,8.142
6458.030,16.319,16.174,8.265
6459.516,15.101,16.270,8.874
6461.005,16.420,16.416,9.085
6462.492,16.866,16.566,9.039
6463.979,16.144,16.495,11.944
6465.469,16.066,16.379,17.826
6466.957,15.993,16.319,23.045
6468.448,15.460,16.295,21.756
6469.936,16.486,16.260,17.882
6471.428,17.045,16.200,17.959
6472.917,15.778,16.045,19.821
6474.406,15.164,15.864,16.614
6475.898,15.421,15.654,10.389
6477.388,15.268,15.410,8.372
6478.882,14.572,15.159,9.889
6480.373,14.072,14.988,10.697
6481.867,14.567,15.092,9.237
6483.358,15.430,15.148,7.595
6484.850,15.468,15.232,6.914
6486.345,16.039,15.333,6.704
6487.837,15.557,15.378,6.757
6489.333,14.510,15.526,6.701
6490.826,14.944,15.656,6.562
6492.323,16.994,15.712,6.510
6493.816,16.320,15.808,6.672
6495.310,16.162,15.922,7.100
6496.808,16.241,15.962,8.368
6498.303,15.449,15.993,15.710
6499.801,16.301,16.065,27.833
6501.296,17.070,16.167,30.817
6502.795,16.973,16.077,21.197
6504.292,16.637,15.874,12.111
6505.788,16.649,15.779,13.507
6507.288,15.993,15.682,14.916
6508.785,15.402,15.511,12.637
6510.286,15.112,15.417,8.294
6511.784,15.009,15.515,6.890
6513.285,15.165,15.684,7.432
6514.784,15.993,15.769,8.630
6516.282,16.272,15.862,9.028
6517.785,15.591,15.871,8.125
6519.284,16.365,15.881,6.840
6520.788,15.962,15.918,6.794
6522.288,15.802,15.976,9.040
6523.792,16.225,16.034,11.979
6525.292,15.241,16.070,12.614
6526.794,16.038,16.138,10.224
6528.299,16.175,16.059,7.996
6529.801,15.628,15.931,7.426
6531.306,16.447,15.763,7.699
6532.809,15.056,15.535,14.019
6534.315,14.397,15.425,23.078
6535.818,15.642,15.326,24.673
6537.322,15.288,15.310,16.407
6538.830,15.103,15.281,8.248
6540.334,14.843,15.247,7.011
6541.842,13.949,15.303,7.522
6543.347,14.957,15.414,9.766
6544.856,15.322,15.476,13.714
6546.361,14.906,15.519,15.634
6547.868,14.370,15.420,13.269
6549.377,14.695,15.258,9.028
6550.884,14.596,15.175,7.731
6552.395,14.108,15.054,9.981
6553.902,14.676,15.153,20.054
6555.414,15.449,15.303,28.913
6556.921,15.790,15.457,26.116
6558.434,15.400,15.477,13.935
6559.942,15.378,15.301,7.294
6561.451,15.721,15.223,7.255
6562.964,16.009,15.172,9.867
6564.474,15.431,15.058,12.894
6565.988,14.918,15.003,12.517
6567.499,14.951,15.067,10.047
6569.013,15.506,15.170,10.770
6570.524,15.184,15.232,13.857
6572.036,14.830,15.370,13.392
6573.551,15.724,15.302,9.532
6575.063,16.994,15.092,7.631
6576.580,16.092,14.949,10.789
6578.092,14.289,14.954,20.882
6579.609,15.323,14.955,24.949
6581.123,16.040,15.016,19.251
6582.637,15.682,15.079,10.023
6584.155,15.752,15.209,7.975
6585.669,15.659,15.416,8.285
6587.188,15.653,15.584,8.141
6588.704,15.973,15.590,7.338
6590.223,15.926,15.637,6.816
6591.739,15.929,15.632,6.978
6593.255,16.668,15.668,6.819
6594.776,17.188,15.722,7.030
6596.293,17.001,15.732,8.490
6597.814,15.496,15.829,11.099
6599.332,15.593,15.746,11.881
6600.854,16.255,15.785,9.572
6602.372,14.998,15.746,7.781
6603.891,15.433,15.605,10.881
6605.414,16.430,15.579,16.013
6606.934,16.014,15.661,16.742
6608.457,15.860,15.732,11.908
6609.977,16.123,15.905,7.273
6611.501,16.292,15.978,6.619
6613.022,16.400,15.961,6.771
6614.544,16.462,15.999,6.575
6616.069,16.459,15.972,6.415
6617.591,16.152,15.945,6.312
6619.117,15.643,15.873,6.530
6620.640,15.564,15.846,6.630
6622.167,16.411,16.094,6.750
6623.690,18.184,16.632,6.515
6625.214,18.568,16.900,6.333
6626.742,17.971,16.578,6.975
6628.266,17.471,16.136,8.361
6629.794,16.732,15.893,9.174
6631.320,16.033,15.845,8.666
6632.849,16.542,15.872,7.707
6634.375,16.803,15.971,9.081
6635.901,15.961,15.963,11.274
6637.431,15.529,15.851,10.887
6638.958,15.512,15.771,8.388
6640.489,15.457,15.652,6.828
6642.017,15.317,15.461,6.589
6643.548,15.140,15.520,6.591
6645.077,15.609,15.497,6.532
6646.605,15.977,15.571,6.364
6648.138,15.183,15.747,6.312
6649.667,15.209,15.906,6.519
6651.201,16.452,15.984,6.568
6652.731,16.786,16.077,6.599
6654.265,16.466,16.156,6.611
6655.796,15.853,16.098,6.552
6657.327,15.529,16.063,6.726
6658.862,15.866,16.032,6.547
6660.394,15.725,15.884,6.740
6661.930,15.310,15.775,7.226
6663.462,15.130,15.746,7.714
6664.999,15.187,15.769,7.526
6666.532,15.388,15.868,7.370
6668.066,15.695,15.929,7.984
6669.604,16.058,15.844,8.946
6671.138,16.311,15.794,8.238
6672.676,16.443,15.797,7.156
6674.211,16.370,15.897,6.397
6675.750,15.963,16.012,6.506
6677.286,15.319,16.060,6.472
6678.826,15.178,16.038,6.129
6680.362,15.690,16.001,6.335
6681.899,16.375,15.864,6.412
6683.440,16.290,15.790,6.323
6684.978,15.449,15.628,6.341
6686.519,14.891,15.442,6.508
6688.057,15.065,15.457,6.787
6689.600,15.505,15.590,6.758
6691.138,15.899,15.745,6.706
6692.678,16.240,15.886,6.515
6694.221,16.409,15.991,6.264
6695.761,16.371,16.022,6.197
6697.305,16.213,16.012,6.569
6698.846,16.047,16.129,6.894
6700.391,15.919,16.232,7.447
6701.932,15.917,16.282,7.531
6703.474,16.038,16.301,7.322
6705.020,16.197,16.270,7.411
6706.562,16.356,16.187,7.791
6708.108,16.409,16.164,8.005
6709.652,16.135,16.153,7.725
6711.199,15.646,16.215,7.482
6712.743,15.477,16.232,7.026
6714.287,15.655,16.179,6.696
6715.835,15.882,16.175,6.870
6717.380,16.071,16.272,7.411
