Wavelength,Flux,BestFit,SkyFlux
5556.484,19.612,20.134,7.933
5557.763,21.123,20.008,8.077
5559.041,20.927,19.796,8.062
5560.323,20.243,19.758,7.858
5561.602,20.665,19.732,7.925
5562.885,20.249,19.766,8.295
5564.165,20.792,19.937,9.530
5565.447,21.131,20.300,10.839
5566.728,19.885,20.903,10.454
5568.008,21.082,20.935,8.526
5569.292,21.333,20.494,8.403
5570.574,20.965,20.699,8.916
5571.858,20.371,21.423,8.843
5573.140,20.972,21.481,8.624
5574.425,22.363,21.093,8.829
5575.708,21.266,20.507,17.822
5576.993,18.164,20.407,127.274
5578.276,19.545,19.964,433.543
5579.560,18.864,19.163,496.323
5580.846,21.448,19.005,209.256
5582.130,19.220,19.225,24.392
5583.417,18.999,19.294,9.795
5584.702,19.345,19.416,8.505
5585.989,19.543,19.568,7.938
5587.274,20.474,19.890,7.818
5588.560,21.096,20.358,8.202
5589.849,21.713,20.099,9.241
5591.135,20.259,20.060,10.127
5592.424,20.360,20.003,8.943
5593.710,20.676,19.819,7.760
5595.000,18.554,19.588,7.597
5596.288,19.817,19.566,7.648
5597.575,20.436,19.997,8.248
5598.866,19.730,19.320,9.077
5600.154,19.687,19.282,8.949
5601.445,19.873,19.778,8.049
5602.733,19.791,19.936,7.832
5604.025,19.257,19.601,8.234
5605.315,19.313,19.574,9.673
5606.604,20.264,19.576,11.187
5607.897,19.977,19.506,10.802
5609.187,18.736,19.441,9.282
5610.480,19.592,19.345,8.570
5611.771,20.286,19.294,8.370
5613.065,20.269,19.876,8.233
5614.357,20.445,20.593,8.230
5615.648,21.770,20.949,8.067
5616.943,22.087,21.057,8.201
5618.235,21.726,21.030,9.076
5619.531,19.805,20.740,9.317
5620.824,21.260,20.150,8.720
5622.120,20.554,19.462,8.152
5623.413,18.297,18.744,8.579
5624.707,17.440,17.729,10.550
5626.004,16.958,16.570,10.927
5627.298,16.898,15.912,9.096
5628.596,16.764,16.062,8.246
5629.891,16.921,16.517,8.095
5631.189,16.522,16.525,8.382
5632.484,17.503,16.600,8.662
5633.780,16.667,17.336,8.912
5635.079,18.005,18.507,8.551
5636.375,19.797,19.230,8.269
5637.675,20.050,19.775,8.381
5638.972,20.243,20.014,8.835
5640.272,18.765,19.575,9.121
5641.570,18.836,18.724,9.180
5642.868,17.244,17.818,8.735
5644.169,18.118,16.283,8.503
5645.468,18.005,17.195,9.353
5646.770,17.785,18.765,10.143
5648.068,19.376,19.086,10.076
5649.371,20.598,18.933,9.117
5650.670,20.247,19.707,8.719
5651.971,18.525,19.094,8.637
5653.274,18.657,19.049,9.025
5654.574,19.364,19.476,8.935
5655.878,19.907,19.550,8.690
5657.180,20.370,19.894,8.891
5658.484,20.522,21.517,8.937
5659.786,22.060,22.537,9.006
5661.088,25.536,22.635,9.169
5662.393,23.787,22.514,9.488
5663.696,21.171,21.797,9.664
5665.002,20.957,20.434,9.943
5666.305,19.640,19.365,10.658
5667.612,20.030,19.281,10.855
5668.916,19.638,18.454,11.140
5670.220,16.747,18.307,11.985
5671.527,19.787,18.874,12.615
5672.832,19.539,19.435,13.748
5674.140,19.231,19.720,13.433
5675.445,19.646,20.107,12.817
5676.754,20.096,19.903,12.883
5678.060,20.164,20.558,12.462
5679.370,20.826,20.667,12.343
5680.676,20.749,20.224,12.882
5681.983,21.109,20.726,14.439
5683.293,19.811,20.551,17.508
5684.601,20.483,20.937,20.757
5685.911,20.957,20.888,22.461
5687.219,20.542,20.376,22.495
5688.531,20.912,19.726,23.759
5689.839,19.574,19.047,25.212
5691.148,19.155,18.644,25.697
5692.461,19.751,19.050,24.061
5693.771,19.866,19.518,21.678
5695.083,21.349,20.136,18.959
5696.394,20.355,20.820,17.136
5697.707,19.947,20.870,15.593
5699.018,20.590,20.127,14.515
5700.329,20.945,20.391,13.959
5701.643,21.657,21.070,14.293
5702.955,22.374,21.476,13.158
5704.270,21.872,21.436,11.816
5705.583,21.401,21.283,11.316
5706.898,22.077,21.542,10.961
5708.211,22.023,21.546,10.766
5709.524,21.667,21.442,10.972
5710.841,22.021,21.260,10.845
5712.154,22.242,20.923,10.905
5713.472,19.674,20.541,11.319
5714.786,21.117,20.488,11.167
5716.104,21.913,20.261,10.273
5717.419,21.524,19.999,10.445
5718.734,19.160,20.336,10.613
5720.053,20.932,20.967,10.523
5721.369,19.886,21.023,10.345
5722.688,22.373,21.093,10.081
5724.004,20.524,21.230,10.405
5725.324,21.990,21.774,10.599
5726.642,22.211,22.012,10.441
5727.959,21.845,21.423,10.415
5729.280,19.933,20.344,10.257
5730.598,19.589,19.450,9.656
5731.919,19.294,19.016,9.705
5733.238,18.089,18.369,9.742
5734.560,18.220,18.221,9.840
5735.879,18.442,18.518,10.177
5737.199,16.564,18.320,10.009
5738.521,20.509,18.352,9.210
5739.842,19.989,19.137,9.336
5741.166,19.860,19.970,9.585
5742.486,20.509,20.252,9.765
5743.811,20.046,20.447,9.734
5745.132,20.672,21.222,9.987
5746.454,21.345,21.404,10.403
5747.778,21.205,21.141,9.962
5749.101,21.748,21.250,9.617
5750.427,21.555,21.093,9.827
5751.750,21.378,20.650,9.954
5753.076,20.571,20.805,9.890
5754.399,20.727,21.228,9.991
5755.723,21.400,21.903,9.619
5757.050,22.310,22.252,9.912
5758.375,24.003,22.432,10.175
5759.703,23.487,22.647,10.317
5761.027,23.534,22.780,10.411
5762.356,22.424,22.766,10.626
5763.682,22.544,22.470,10.255
5765.008,22.374,21.663,10.897
5766.337,22.451,21.070,11.766
5767.664,20.699,20.850,12.790
5768.994,18.786,20.526,16.279
5770.321,19.652,20.651,21.276
5771.651,21.104,21.306,21.975
5772.979,20.466,21.372,17.798
5774.307,22.345,21.726,13.814
5775.639,23.473,22.594,11.276
5776.967,24.447,22.841,10.994
5778.299,22.522,22.539,10.991
5779.629,22.742,22.733,10.861
5780.961,23.455,22.992,10.523
5782.292,23.063,23.111,10.493
5783.625,22.360,23.158,10.470
5784.956,22.275,23.064,10.803
5786.286,22.682,22.517,11.133
5787.621,22.608,22.342,11.637
5788.952,23.265,22.322,13.091
5790.287,22.183,22.396,16.825
5791.619,21.424,22.442,21.477
5792.955,21.999,22.161,21.575
5794.287,23.306,21.641,17.004
5795.620,20.495,21.786,13.888
5796.957,20.831,21.142,12.650
5798.290,21.880,20.603,12.202
5799.627,21.429,20.293,11.237
5800.961,19.171,19.309,11.347
5802.299,19.531,19.459,11.430
5803.634,21.975,20.563,11.795
5804.969,22.379,21.197,11.677
5806.308,20.828,21.552,11.832
5807.644,22.020,21.862,11.581
5808.982,22.068,21.904,11.709
5810.319,22.967,22.183,11.853
5811.659,21.985,21.781,11.842
5812.996,21.010,21.662,11.857
5814.333,21.227,21.550,11.986
5815.674,21.897,21.347,11.655
5817.012,22.828,21.610,11.562
5818.353,23.460,21.980,11.896
5819.691,22.063,21.965,12.045
5821.034,20.381,21.435,12.324
5822.373,22.536,21.096,12.377
5823.712,21.845,21.440,12.518
5825.055,21.772,22.105,12.736
5826.395,21.853,22.215,12.772
5827.739,22.420,22.134,12.693
5829.079,22.267,23.106,12.886
5830.423,23.870,23.843,12.604
5831.765,24.219,23.585,12.802
5833.106,22.686,23.354,13.228
5834.452,21.656,23.668,12.962
5835.793,22.259,23.630,13.159
5837.140,23.406,23.008,13.172
5838.482,22.225,22.509,13.091
5839.829,22.766,22.361,13.178
5841.172,21.902,22.068,13.648
5842.516,23.240,21.690,13.560
5843.863,22.643,21.697,13.699
5845.208,20.950,21.514,13.927
5846.555,19.503,21.065,13.500
5847.900,20.573,20.740,13.342
5849.249,21.976,20.981,13.493
5850.594,21.921,21.714,13.500
5851.940,22.396,21.972,13.696
5853.290,22.065,22.393,13.420
5854.636,21.436,22.950,13.913
5855.986,22.808,23.070,13.616
5857.333,23.309,22.640,13.432
5858.684,23.213,22.737,13.158
5860.032,21.480,22.484,13.441
5861.380,21.119,22.325,13.932
5862.732,20.945,22.522,13.634
5864.081,21.052,22.936,13.644
5865.433,21.647,22.964,14.839
5866.782,22.312,21.822,18.906
5868.135,22.960,21.397,21.444
5869.485,22.372,21.780,21.510
5870.835,21.058,21.806,18.461
5872.189,19.443,21.536,14.940
5873.540,21.004,21.911,13.594
5874.894,20.649,21.722,13.683
5876.246,21.241,21.463,12.546
5877.601,20.346,21.488,11.750
5878.953,21.027,21.556,11.131
5880.305,20.813,21.567,10.555
5881.661,21.077,21.593,10.096
5883.015,21.984,21.190,9.957
5884.371,19.444,20.679,10.228
5885.725,20.000,20.428,10.728
5887.082,21.704,20.681,12.361
5888.437,22.134,20.949,20.838
5889.794,20.865,20.725,54.677
5891.149,17.812,21.196,103.787
5892.504,21.661,21.460,97.654
5893.863,21.465,21.475,45.155
5895.219,23.533,21.920,27.961
5896.579,22.811,22.556,59.918
5897.935,21.013,22.437,77.180
5899.295,23.129,22.177,50.957
5900.652,22.408,22.435,18.123
5902.010,21.291,22.815,11.717
5903.371,22.934,22.717,11.182
5904.729,22.071,22.404,11.548
5906.090,21.588,22.514,12.382
5907.449,22.727,22.345,13.267
5908.811,21.042,22.622,13.739
5910.170,21.753,22.014,12.794
5911.530,20.981,21.344,11.825
5912.893,21.537,21.427,11.881
5914.253,21.844,21.647,13.054
5915.617,21.152,21.323,16.181
5916.978,21.628,21.147,19.356
5918.343,19.752,21.221,18.442
5919.704,21.019,21.810,14.475
5921.066,22.863,22.605,12.807
5922.431,23.618,22.854,13.299
5923.794,22.549,22.888,13.772
5925.160,21.902,23.339,15.546
5926.523,22.943,23.380,17.189
5927.890,22.237,22.621,16.328
5929.253,21.318,21.603,15.023
5930.617,20.907,21.216,14.612
5931.985,21.180,21.407,16.101
5933.350,21.715,21.942,20.359
5934.718,21.182,22.201,23.765
5936.083,20.870,21.977,20.901
5937.452,20.239,21.605,16.104
5938.818,21.382,21.539,14.771
5940.184,20.792,21.604,14.722
5941.554,21.921,21.853,14.138
5942.920,21.573,22.196,14.324
5944.291,22.562,22.451,14.144
5945.659,22.528,22.512,15.555
5947.030,21.349,22.372,17.363
5948.397,20.859,22.074,17.218
5949.766,21.120,22.078,15.381
5951.138,21.793,22.421,14.453
5952.507,22.327,22.438,15.471
5953.880,21.306,22.183,19.790
5955.250,22.970,22.362,22.850
5956.623,22.927,22.385,20.161
5957.993,22.369,21.919,15.524
5959.364,19.544,22.069,14.148
5960.738,20.429,21.856,14.251
5962.109,20.307,21.137,14.333
5963.484,19.676,21.240,14.245
5964.856,20.128,21.507,14.421
5966.231,21.469,21.409,14.110
5967.604,21.887,21.758,13.842
5968.977,20.992,21.741,14.036
5970.353,22.471,21.535,15.136
5971.727,22.394,22.257,16.219
5973.104,21.758,22.191,16.028
5974.478,22.149,22.221,14.551
5975.855,21.670,22.291,14.098
5977.230,21.620,22.215,16.183
5978.605,20.976,22.261,18.259
5979.984,21.600,22.686,17.634
5981.360,21.885,22.654,14.884
5982.739,21.724,22.574,13.619
5984.115,21.591,22.551,13.544
5985.495,22.235,22.666,13.350
5986.872,23.611,22.727,12.694
5988.250,21.624,22.376,13.085
5989.630,22.505,21.887,13.064
5991.008,22.156,22.206,12.675
5992.390,21.350,22.357,12.837
5993.768,21.738,21.779,12.859
5995.150,22.094,21.347,12.804
5996.530,21.402,22.031,12.905
5997.913,20.008,21.999,13.380
5999.292,20.918,21.601,14.211
6000.672,21.627,21.626,13.904
6002.056,20.273,21.923,13.041
6003.437,20.447,21.928,13.206
6004.821,21.547,21.639,14.264
6006.203,21.568,22.130,15.078
6007.587,21.783,22.249,13.775
6008.970,21.882,22.668,11.942
6010.352,23.558,23.174,11.839
6011.738,22.422,23.432,12.027
6013.121,21.978,23.552,12.158
6014.508,22.158,23.348,11.959
6015.891,22.439,22.730,11.685
6017.278,22.288,22.216,11.573
6018.663,22.005,21.814,11.453
6020.047,21.665,21.645,11.218
6021.436,21.226,22.028,11.323
6022.821,21.132,22.491,11.389
6024.209,21.147,22.623,11.223
6025.596,22.489,22.521,11.179
6026.985,20.123,22.580,11.755
6028.372,21.893,22.679,12.296
6029.758,21.956,22.443,12.099
6031.149,22.326,22.607,12.023
6032.536,22.306,22.989,11.573
6033.927,23.247,23.148,11.692
6035.315,23.114,23.232,12.489
6036.707,22.372,23.334,12.306
6038.096,22.550,23.199,11.333
6039.485,22.752,22.876,10.833
6040.877,22.972,23.157,10.722
6042.267,24.226,23.386,10.664
6043.661,22.189,23.471,10.826
6045.051,22.215,23.516,10.506
6046.445,23.245,23.334,10.555
6047.836,23.053,22.838,10.824
6049.227,22.247,22.960,10.621
6050.622,21.886,23.151,10.512
6052.014,22.049,23.094,10.450
6053.410,22.531,22.939,10.281
6054.802,23.052,22.902,10.360
6056.198,22.741,22.755,10.392
6057.592,21.761,22.521,10.272
6058.985,21.439,22.276,10.243
6060.382,21.899,22.246,10.174
6061.776,22.631,22.368,10.228
6063.174,21.269,22.305,10.575
6064.569,22.093,22.221,10.939
6065.968,21.809,22.646,10.468
6067.363,22.888,22.663,10.328
6068.759,22.507,22.567,10.676
6070.158,22.481,22.652,10.583
6071.555,22.454,22.537,10.231
6072.955,22.651,22.398,9.917
6074.352,22.579,22.881,9.861
6075.753,22.469,23.399,9.783
6077.150,22.851,23.283,9.604
6078.548,22.091,22.883,9.656
6079.950,21.773,22.946,9.508
6081.349,22.414,22.417,9.556
6082.751,21.990,21.490,9.542
6084.150,21.256,21.140,9.530
6085.554,21.121,21.233,9.390
6086.954,20.591,21.449,9.529
6088.354,20.977,21.766,9.457
6089.758,21.953,21.812,9.427
6091.159,22.118,21.883,9.276
6092.563,22.152,22.273,9.165
6093.965,22.357,22.547,9.230
6095.370,21.278,22.295,9.247
6096.772,20.216,21.800,9.386
6098.178,21.047,21.864,9.613
6099.581,21.088,21.783,9.517
6100.984,21.245,22.007,9.633
6102.391,20.284,22.543,9.520
6103.795,21.022,23.048,9.432
6105.203,22.549,23.308,9.503
6106.607,22.405,23.527,9.842
6108.015,22.627,23.770,9.768
6109.420,22.820,23.793,9.475
6110.826,22.595,23.487,9.260
6112.235,21.995,22.957,9.299
6113.641,21.546,22.420,9.448
6115.051,21.480,22.039,9.577
6116.458,21.172,22.115,9.548
6117.868,21.434,22.204,9.021
6119.275,22.266,22.403,8.816
6120.683,22.885,22.600,8.968
6122.095,22.182,22.471,8.721
6123.503,21.424,22.709,8.812
6124.915,22.688,22.529,8.721
6126.324,22.430,22.403,8.582
6127.737,22.038,22.559,8.656
6129.146,22.196,22.855,8.701
6130.557,21.970,23.150,8.660
6131.970,22.383,23.524,8.718
6133.381,22.995,23.263,8.703
6134.795,22.271,23.133,8.740
6136.207,21.608,23.003,9.076
6137.622,22.510,22.649,9.490
6139.034,22.036,22.453,9.976
6140.446,22.060,22.648,10.570
6141.862,21.872,22.322,10.496
6143.275,22.154,22.184,10.084
6144.691,21.759,22.345,10.695
6146.105,21.011,22.355,11.036
6147.522,21.943,22.235,10.348
6148.937,22.199,23.166,9.451
6150.351,21.220,23.098,9.286
6151.769,21.415,23.027,9.450
6153.185,21.796,22.974,9.749
6154.604,21.639,22.776,10.861
6156.019,22.241,22.778,12.104
6157.439,21.807,22.581,12.051
6158.855,21.472,21.987,10.813
6160.272,20.994,21.995,11.082
6161.693,21.205,22.168,12.825
6163.110,21.310,22.006,13.608
6164.531,21.639,21.998,12.737
6165.950,22.006,22.565,10.511
6167.371,20.845,22.037,9.423
6168.790,20.872,22.439,9.081
6170.209,21.855,22.836,9.931
6171.632,22.335,22.534,11.628
6173.052,22.253,22.768,11.910
6174.476,22.037,23.096,10.427
6175.896,22.601,23.183,9.064
6177.320,23.302,23.350,9.083
6178.741,21.780,23.571,9.446
6180.163,22.353,23.617,8.990
6181.587,22.338,23.481,8.210
6183.010,22.206,23.544,8.314
6184.436,23.370,23.239,8.632
6185.858,22.507,22.857,8.810
6187.285,22.332,22.635,8.778
6188.708,22.376,22.604,8.797
6190.132,21.659,22.662,8.812
6191.559,21.762,22.611,8.863
6192.983,22.469,22.394,8.909
6194.412,22.504,22.751,9.223
6195.836,22.220,23.244,9.565
6197.265,21.976,23.405,8.961
6198.691,21.947,23.459,8.692
6200.117,22.992,23.486,8.353
6201.547,21.995,23.784,8.520
6202.973,21.337,23.463,10.006
6204.404,21.869,23.041,11.125
6205.831,23.052,22.945,10.438
6207.262,22.765,22.790,9.081
6208.690,21.912,22.872,8.337
6210.122,21.965,22.819,8.541
6211.550,21.515,22.338,8.944
6212.979,20.683,22.008,9.381
6214.412,21.176,21.910,9.476
6215.842,22.210,21.485,9.077
6217.275,21.765,21.454,8.559
6218.706,20.775,21.968,8.157
6220.139,21.389,22.031,8.202
6221.570,22.199,22.276,9.406
6223.001,22.950,23.186,11.094
6224.437,22.444,23.849,11.161
6225.869,23.118,23.461,9.547
6227.304,23.569,23.513,8.257
6228.737,24.405,23.729,7.935
6230.173,24.657,23.894,7.709
6231.606,22.757,24.102,7.687
6233.040,23.133,24.314,8.609
6234.477,23.784,24.045,12.274
6235.912,22.611,23.757,18.765
6237.350,22.400,23.426,23.961
6238.784,22.764,23.378,23.047
6240.223,21.892,23.653,17.634
6241.659,22.912,23.785,14.081
6243.094,23.001,23.762,13.744
6244.534,23.575,23.911,13.258
6245.971,23.975,23.970,11.368
6247.411,23.391,23.892,9.909
6248.848,22.891,23.877,9.116
6250.289,22.693,23.958,8.989
6251.727,22.922,23.626,8.538
6253.165,22.005,23.831,7.985
6254.607,23.193,23.647,7.841
6256.046,23.491,23.410,8.678
6257.489,22.576,23.530,13.596
6258.928,22.522,23.615,20.507
6260.372,22.774,23.650,21.981
6261.812,23.122,23.442,17.031
6263.252,23.434,23.454,11.230
6264.696,22.303,23.635,10.607
6266.138,24.362,23.715,12.471
6267.583,24.682,23.762,13.198
6269.024,25.362,24.198,11.903
6270.470,23.099,23.890,9.779
6271.913,23.517,23.217,9.179
6273.355,23.462,22.983,8.297
6274.802,23.069,23.306,8.673
6276.246,22.017,23.551,9.625
6277.693,23.605,23.577,10.376
6279.137,23.434,24.252,10.481
6280.585,23.417,24.573,9.737
6282.030,22.925,24.094,8.773
6283.475,21.746,23.440,8.100
6284.924,23.028,23.440,8.017
6286.370,22.131,23.442,9.892
6287.819,21.983,23.249,15.046
6289.266,22.506,23.255,19.816
6290.716,22.878,23.159,17.686
6292.164,22.774,22.746,11.185
6293.611,21.983,22.261,8.153
6295.062,20.871,21.643,7.921
6296.510,21.243,21.689,8.853
6297.962,21.085,21.672,12.189
6299.411,20.289,21.968,23.279
6300.864,22.510,22.559,43.593
6302.313,22.785,22.574,50.839
6303.763,22.678,22.718,39.026
6305.217,22.895,23.220,19.672
6306.667,22.406,23.432,14.448
6308.122,23.455,23.296,21.008
6309.573,23.418,23.348,21.432
6311.028,22.416,23.841,15.214
6312.479,23.118,23.693,8.804
6313.932,23.492,23.791,7.808
6315.388,23.487,23.951,7.570
6316.840,23.465,24.038,7.552
6318.297,23.241,24.041,7.445
6319.751,23.203,23.992,7.606
6321.208,23.383,24.098,9.515
6322.662,22.924,23.792,12.219
6324.120,22.456,23.719,12.456
6325.575,22.768,23.992,10.116
6327.030,23.362,24.093,8.392
6328.489,23.114,23.723,9.482
6329.945,23.052,23.824,14.197
6331.405,23.497,23.650,19.230
6332.861,22.939,23.726,17.969
6334.322,23.114,23.867,11.929
6335.779,23.398,23.957,7.710
6337.236,23.801,24.280,7.506
6338.698,23.564,24.229,7.471
6340.156,22.655,24.021,7.495
6341.618,24.584,24.327,7.597
6343.077,23.407,24.490,7.966
6344.540,23.971,24.159,8.062
6345.999,23.706,24.078,8.064
6347.459,22.662,24.292,8.219
6348.923,22.966,24.045,9.756
6350.383,23.853,23.914,11.194
6351.848,24.330,23.879,10.539
6353.309,24.277,23.847,8.662
6354.774,23.852,23.989,8.337
6356.236,23.982,23.880,11.138
6357.698,24.700,23.842,14.796
6359.164,23.478,24.146,14.607
6360.627,21.472,24.216,11.091
6362.094,24.421,23.947,8.971
6363.558,22.651,23.956,14.184
6365.025,23.169,23.772,21.834
6366.489,22.555,23.716,22.125
6367.954,22.832,23.725,14.818
6369.422,22.889,23.493,8.459
6370.888,22.487,23.234,7.382
6372.356,22.602,23.441,7.391
6373.823,22.317,23.311,7.488
6375.292,22.036,22.972,7.331
6376.759,21.829,22.863,7.367
6378.226,21.404,22.768,7.756
6379.697,21.775,22.648,8.810
6381.165,22.494,22.877,9.781
6382.636,22.612,23.083,9.446
6384.104,23.557,23.349,8.193
6385.576,22.687,23.310,8.717
6387.045,22.893,23.308,10.602
6388.515,23.603,23.552,11.753
6389.988,23.431,23.735,10.215
6391.458,22.618,24.076,7.860
6392.932,24.261,24.558,7.182
6394.402,24.043,25.369,7.170
6395.877,24.460,26.667,7.102
6397.348,25.700,27.637,6.995
6398.820,25.674,27.071,6.991
6400.295,25.116,26.029,7.029
6401.768,23.649,24.129,6.987
6403.244,21.955,23.250,7.374
6404.717,21.059,23.012,7.663
6406.194,19.473,22.483,7.322
6407.668,18.786,21.782,7.034
6409.142,19.296,20.745,6.840
6410.620,16.679,18.920,6.879
6412.095,16.316,17.293,7.160
6413.573,16.105,16.591,7.638
6415.049,17.338,16.762,8.239
6416.528,18.502,17.282,8.237
6418.004,17.749,17.991,7.607
6419.480,17.975,18.118,7.307
6420.961,19.014,18.772,8.424
6422.438,20.004,20.144,9.017
6423.919,21.079,21.520,8.138
6425.397,21.869,22.228,7.109
6426.878,22.091,22.607,6.860
6428.357,21.934,23.033,6.895
6429.836,22.351,23.193,6.846
6431.318,22.729,23.215,6.843
6432.798,22.253,23.398,6.768
6434.281,22.069,23.614,6.764
6435.762,22.465,23.231,6.753
6437.246,23.072,23.260,6.771
6438.727,22.200,23.208,6.638
6440.211,23.166,22.899,6.553
6441.693,22.197,22.678,6.567
6443.175,22.862,22.929,6.643
6444.661,23.067,23.437,6.576
6446.143,23.222,23.629,6.802
6447.629,23.141,23.500,6.804
6449.113,22.618,23.289,6.845
6450.600,22.592,23.205,7.124
6452.084,22.371,23.243,7.502
6453.568,22.780,23.141,7.758
6455.057,22.282,23.117,7.721
6456.542,22.634,23.211,7.351
6458.030,23.127,23.208,7.384
6459.516,22.329,23.148,7.988
6461.005,22.384,23.320,8.150
6462.492,21.773,23.368,8.000
6463.979,21.984,23.403,9.463
6465.469,21.671,23.526,12.964
6466.957,22.477,23.601,15.756
6468.448,21.905,23.585,15.114
6469.936,22.596,23.631,12.325
6471.428,22.468,23.670,13.031
6472.917,22.614,23.731,14.607
6474.406,23.344,23.523,12.159
6475.898,23.407,23.175,8.355
6477.388,22.237,23.145,7.342
6478.882,21.946,23.567,8.267
6480.373,22.717,23.395,8.610
6481.867,22.576,22.889,7.781
6483.358,21.687,23.334,6.743
6484.850,22.593,23.605,6.427
6486.345,23.390,23.175,6.397
6487.837,22.679,23.379,6.313
6489.333,23.207,23.454,6.258
6490.826,22.695,23.619,6.365
6492.323,22.174,23.678,6.373
6493.816,23.208,23.539,6.422
6495.310,22.866,23.597,6.580
6496.808,22.119,24.125,7.219
6498.303,22.229,23.817,11.530
6499.801,22.894,23.630,19.134
6501.296,21.935,23.941,20.585
6502.795,23.096,23.980,14.161
6504.292,22.560,23.415,9.405
6505.788,23.407,23.123,10.559
6507.288,22.758,23.543,11.362
6508.785,21.870,23.337,9.662
6510.286,22.462,23.215,7.469
6511.784,23.277,23.207,6.671
6513.285,22.574,23.123,6.917
6514.784,21.973,23.109,7.528
6516.282,22.776,22.817,7.711
6517.785,22.193,23.035,7.221
6519.284,21.521,23.315,6.480
6520.788,23.035,23.330,6.306
6522.288,22.511,23.236,7.773
6523.792,22.645,23.377,9.765
6525.292,23.131,23.607,9.863
6526.794,21.617,23.594,8.522
6528.299,22.563,23.380,6.900
6529.801,23.312,23.194,6.711
6531.306,22.831,23.191,6.845
6532.809,23.904,23.246,10.931
6534.315,22.482,23.006,17.026
6535.818,22.610,23.094,16.945
6537.322,22.422,23.148,11.467
6538.830,22.467,23.095,7.182
6540.334,22.379,22.821,6.527
6541.842,23.169,22.314,6.956
6543.347,23.899,22.877,8.205
6544.856,22.543,23.073,10.660
6546.361,22.554,22.746,11.728
6547.868,23.564,22.575,9.833
6549.377,21.921,22.811,7.549
6550.884,22.454,22.977,6.865
6552.395,22.981,23.062,8.609
6553.902,22.114,22.774,14.672
6555.414,21.892,22.799,20.211
6556.921,22.378,23.001,17.822
6558.434,22.623,23.059,9.602
6559.942,23.236,23.137,6.491
6561.451,22.964,23.306,6.582
6562.964,22.988,23.643,8.288
6564.474,22.359,23.750,9.897
6565.988,23.581,23.770,9.151
6567.499,23.102,23.814,7.761
6569.013,23.000,23.771,8.661
6570.524,23.131,24.207,10.271
6572.036,22.413,23.977,10.111
6573.551,22.775,23.691,8.203
6575.063,22.675,23.664,7.214
6576.580,22.311,23.708,9.493
6578.092,23.000,23.708,14.409
6579.609,23.577,24.055,17.041
6581.123,23.371,24.108,13.562
6582.637,22.132,24.035,8.327
6584.155,23.344,24.040,7.228
6585.669,24.296,24.135,7.493
6587.188,24.473,24.130,7.163
6588.704,23.402,23.798,6.591
6590.223,23.149,24.065,6.447
6591.739,23.197,24.169,6.380
6593.255,22.243,24.007,6.526
6594.776,23.693,23.851,6.565
6596.293,21.909,23.735,7.510
6597.814,22.920,23.752,9.062
6599.332,22.033,23.397,9.146
6600.854,23.481,23.373,7.721
6602.372,23.226,23.415,6.785
6603.891,22.969,23.347,8.737
6605.414,23.339,23.682,11.754
6606.934,23.052,23.874,12.039
6608.457,23.042,24.123,9.118
6609.977,24.034,24.351,6.496
6611.501,24.654,24.380,6.185
6613.022,24.216,24.334,6.256
6614.544,23.595,24.469,6.102
6616.069,23.264,24.185,6.133
6617.591,23.364,23.687,6.187
6619.117,22.513,23.258,6.327
6620.640,22.300,23.279,6.212
6622.167,23.698,23.505,6.165
6623.690,23.853,23.290,6.166
6625.214,24.057,23.478,6.037
6626.742,23.695,23.626,6.379
6628.266,24.438,23.444,7.273
6629.794,24.043,23.522,7.990
6631.320,23.574,23.714,7.601
6632.849,22.859,23.193,6.938
6634.375,23.478,23.690,7.717
6635.901,23.811,23.870,8.940
6637.431,23.909,23.883,8.575
6638.958,23.081,23.795,7.094
6640.489,22.754,23.623,6.336
6642.017,23.007,23.506,6.289
6643.548,22.250,23.086,6.230
6645.077,22.017,23.154,6.145
6646.605,22.922,23.230,6.213
6648.138,23.025,23.196,6.067
6649.667,22.691,23.337,6.037
6651.201,22.865,23.702,6.219
6652.731,22.882,23.648,6.322
6654.265,23.111,23.744,6.258
6655.796,23.561,23.974,6.323
6657.327,23.315,24.059,6.202
6658.862,22.846,23.904,6.084
6660.394,22.420,23.633,6.359
6661.930,22.761,23.176,6.592
6663.462,22.872,23.275,7.158
6664.999,21.852,23.013,6.942
6666.532,22.261,22.674,6.814
6668.066,22.989,22.878,7.189
6669.604,22.216,23.337,7.625
6671.138,22.162,23.422,7.181
6672.676,23.382,23.360,6.521
6674.211,23.451,23.560,6.293
6675.750,22.934,23.723,6.222
6677.286,23.461,23.579,6.083
6678.826,23.130,23.220,6.112
6680.362,22.436,22.244,6.158
6681.899,21.988,22.003,6.166
6683.440,22.195,22.320,6.177
6684.978,22.404,22.626,6.077
6686.519,21.820,22.655,6.296
6688.057,22.907,22.732,6.306
6689.600,23.004,23.501,6.339
6691.138,23.236,23.545,6.189
6692.678,22.853,23.338,6.230
6694.221,21.897,23.111,6.178
6695.761,23.367,22.847,6.029
6697.305,21.738,22.739,6.136
6698.846,22.785,22.812,6.534
6700.391,22.410,22.894,6.990
6701.932,22.253,22.747,6.953
6703.474,22.026,22.336,6.679
6705.020,21.884,22.019,6.875
6706.562,21.687,22.034,7.186
6708.108,21.540,21.264,7.471
6709.652,21.247,20.934,7.454
6711.199,20.635,21.153,7.067
6712.743,20.227,21.459,6.595
