Wavelength,Flux,BestFit,SkyFlux
5546.257,50.443,48.519,8.738
5547.536,48.327,48.347,8.469
5548.812,43.268,47.708,8.414
5550.088,42.919,47.061,8.174
5551.368,41.780,46.260,8.236
5552.645,42.845,46.127,8.149
5553.926,42.337,46.808,8.251
5555.203,42.355,46.793,7.895
5556.484,41.783,47.061,7.730
5557.763,43.846,46.833,7.670
5559.041,42.928,47.107,7.655
5560.323,45.818,47.422,8.001
5561.602,46.188,47.324,8.118
5562.885,47.904,47.963,7.816
5564.165,46.092,48.342,8.136
5565.447,47.018,47.828,8.678
5566.728,47.613,48.925,8.602
5568.008,47.526,49.421,8.269
5569.292,46.777,47.758,7.921
5570.574,47.689,48.024,7.735
5571.858,49.177,48.964,7.544
5573.140,50.389,48.433,6.922
5574.425,52.597,48.646,6.495
5575.708,49.610,49.330,9.359
5576.993,42.895,49.157,146.380
5578.276,66.407,49.101,561.757
5579.560,62.354,49.861,655.559
5580.846,48.818,49.461,262.562
5582.130,47.853,49.617,43.785
5583.417,45.685,49.692,18.340
5584.702,47.481,48.666,9.067
5585.989,46.316,48.261,7.469
5587.274,46.924,48.598,7.140
5588.560,46.793,48.507,7.631
5589.849,50.475,48.924,7.865
5591.135,50.464,49.720,8.100
5592.424,51.701,50.163,7.842
5593.710,51.841,50.439,7.436
5595.000,51.847,50.915,7.465
5596.288,54.212,51.166,7.823
5597.575,53.060,50.992,7.772
5598.866,55.262,50.826,7.762
5600.154,52.513,50.805,8.074
5601.445,52.932,50.281,7.556
5602.733,52.867,49.709,7.658
5604.025,51.485,49.699,8.219
5605.315,53.363,49.481,8.455
5606.604,51.633,49.184,8.947
5607.897,53.007,49.125,9.277
5609.187,51.294,48.883,8.548
5610.480,52.809,49.117,7.710
5611.771,49.118,48.495,8.121
5613.065,49.472,48.386,7.858
5614.357,46.962,48.862,7.800
5615.648,48.321,48.995,8.130
5616.943,47.926,48.473,7.946
5618.235,49.446,47.197,7.976
5619.531,46.488,47.814,8.379
5620.824,46.953,48.383,8.173
5622.120,49.159,48.568,7.672
5623.413,49.479,49.154,8.103
5624.707,50.441,49.470,8.786
5626.004,52.532,48.766,8.777
5627.298,52.317,48.460,7.947
5628.596,50.563,48.589,8.076
5629.891,50.802,48.125,7.865
5631.189,47.843,47.624,7.646
5632.484,48.811,49.050,7.978
5633.780,50.600,48.214,8.361
5635.079,50.899,47.567,7.819
5636.375,47.937,47.663,7.793
5637.675,53.281,48.080,8.004
5638.972,54.600,48.333,7.672
5640.272,51.526,48.255,7.991
5641.570,52.491,48.416,8.121
5642.868,52.830,48.619,8.407
5644.169,52.527,48.373,8.185
5645.468,53.246,48.853,8.485
5646.770,53.241,49.785,8.677
5648.068,54.647,48.744,8.285
5649.371,53.560,50.185,8.561
5650.670,53.946,49.992,8.464
5651.971,55.795,49.290,8.056
5653.274,51.225,49.056,8.542
5654.574,50.696,49.010,8.405
5655.878,49.830,48.867,8.435
5657.180,49.889,48.318,8.325
5658.484,50.169,48.385,8.422
5659.786,46.928,48.186,8.385
5661.088,48.626,47.422,8.758
5662.393,49.769,47.063,8.652
5663.696,49.700,48.059,8.604
5665.002,47.393,48.433,8.982
5666.305,50.912,49.130,9.178
5667.612,51.263,49.126,9.414
5668.916,51.292,49.013,9.604
5670.220,52.630,49.180,10.189
5671.527,51.038,48.348,11.072
5672.832,51.203,49.030,11.309
5674.140,49.692,49.030,11.308
5675.445,50.149,48.454,11.179
5676.754,51.564,47.876,10.508
5678.060,54.577,47.804,10.315
5679.370,53.928,48.325,10.647
5680.676,50.518,47.407,11.043
5681.983,49.973,47.490,11.270
5683.293,52.227,47.943,13.287
5684.601,48.963,47.992,15.000
5685.911,47.789,47.642,15.924
5687.219,51.322,47.293,16.018
5688.531,48.806,47.457,17.082
5689.839,48.541,47.264,17.864
5691.148,45.738,46.994,18.167
5692.461,48.372,47.126,17.496
5693.771,46.156,47.462,15.766
5695.083,49.118,47.333,13.791
5696.394,49.153,47.553,12.978
5697.707,46.205,47.354,11.787
5699.018,44.209,46.920,11.113
5700.329,45.708,46.913,11.014
5701.643,47.355,47.451,10.968
5702.955,46.136,47.856,10.706
5704.270,45.847,48.397,10.179
5705.583,48.175,48.656,9.746
5706.898,47.960,48.580,9.577
5708.211,51.796,48.256,9.775
5709.524,50.258,48.060,9.481
5710.841,50.568,48.477,9.372
5712.154,53.191,48.781,9.567
5713.472,52.990,49.363,9.742
5714.786,50.871,48.847,9.621
5716.104,52.533,48.158,9.070
5717.419,51.294,48.316,9.236
5718.734,51.230,47.946,9.072
5720.053,49.451,47.661,8.673
5721.369,51.031,48.008,8.949
5722.688,50.522,48.344,8.900
5724.004,52.661,48.462,8.964
5725.324,49.094,48.370,9.429
5726.642,49.871,47.938,8.861
5727.959,47.985,48.124,8.846
5729.280,48.478,47.959,8.709
5730.598,48.780,47.639,8.213
5731.919,49.140,47.925,8.349
5733.238,50.006,48.833,8.838
5734.560,50.252,49.279,8.645
5735.879,51.318,49.417,8.769
5737.199,51.437,49.613,9.021
5738.521,51.791,48.964,9.147
5739.842,51.506,48.148,8.452
5741.166,51.245,48.208,8.383
5742.486,49.353,48.502,8.909
5743.811,50.625,48.075,8.831
5745.132,49.054,48.306,8.509
5746.454,48.838,48.317,8.613
5747.778,51.451,48.361,8.627
5749.101,47.339,48.750,8.637
5750.427,47.115,48.358,8.707
5751.750,47.915,47.873,8.434
5753.076,48.344,47.637,8.150
5754.399,47.391,47.657,8.149
5755.723,49.943,48.035,8.386
5757.050,48.829,48.523,9.079
5758.375,50.463,48.456,8.759
5759.703,52.766,48.400,8.524
5761.027,50.002,48.008,8.352
5762.356,50.591,47.811,9.110
5763.682,50.543,47.949,8.761
5765.008,49.214,48.372,9.077
5766.337,51.580,49.063,9.421
5767.664,50.847,48.833,10.370
5768.994,54.517,48.482,12.225
5770.321,48.478,48.573,15.040
5771.651,48.583,48.526,15.662
5772.979,48.494,48.160,13.709
5774.307,49.192,48.164,11.226
5775.639,48.848,46.628,10.036
5776.967,45.755,47.929,9.863
5778.299,46.653,48.468,9.123
5779.629,48.158,47.911,9.629
5780.961,48.925,48.336,9.156
5782.292,49.222,49.165,9.461
5783.625,49.833,48.927,9.009
5784.956,50.125,49.386,9.273
5786.286,49.857,49.346,9.741
5787.621,50.079,48.394,9.671
5788.952,48.272,47.755,10.532
5790.287,52.675,48.556,12.385
5791.619,51.281,48.727,14.782
5792.955,52.317,48.299,15.188
5794.287,53.515,48.806,13.010
5795.620,52.123,48.984,11.110
5796.957,48.921,48.153,10.153
5798.290,48.340,48.629,10.209
5799.627,50.654,47.922,9.319
5800.961,50.708,48.162,9.526
5802.299,48.091,48.892,9.775
5803.634,48.348,48.863,9.411
5804.969,48.894,48.472,9.417
5806.308,49.872,49.464,9.483
5807.644,46.342,49.185,9.493
5808.982,49.545,48.518,9.814
5810.319,49.727,48.513,9.642
5811.659,48.128,49.170,9.464
5812.996,48.472,49.554,9.811
5814.333,49.568,48.987,9.354
5815.674,50.424,49.376,9.350
5817.012,49.532,49.528,8.966
5818.353,50.720,49.803,9.352
5819.691,53.211,50.002,9.605
5821.034,52.509,50.125,9.811
5822.373,54.072,50.818,9.956
5823.712,51.120,49.831,9.773
5825.055,52.076,49.371,9.682
5826.395,51.013,49.595,9.665
5827.739,49.615,49.839,10.046
5829.079,49.748,49.810,10.366
5830.423,48.396,49.731,10.111
5831.765,51.065,49.252,9.822
5833.106,51.985,49.494,9.992
5834.452,52.085,50.132,10.141
5835.793,49.921,50.100,10.362
5837.140,53.455,49.476,10.376
5838.482,53.293,49.750,10.297
5839.829,54.467,49.567,10.517
5841.172,53.094,49.705,10.748
5842.516,50.705,50.274,10.641
5843.863,51.728,50.271,10.310
5845.208,52.017,49.468,10.503
5846.555,50.248,49.407,10.554
5847.900,49.361,49.822,10.907
5849.249,54.278,50.327,10.722
5850.594,54.319,50.629,11.011
5851.940,53.496,50.177,10.699
5853.290,54.285,49.606,10.195
5854.636,53.079,50.585,10.470
5855.986,53.940,50.401,10.712
5857.333,54.022,50.072,11.026
5858.684,52.285,50.108,10.862
5860.032,52.856,49.827,10.597
5861.380,51.486,49.287,10.411
5862.732,51.341,49.833,10.174
5864.081,50.486,49.586,10.539
5865.433,51.081,49.801,11.779
5866.782,50.027,49.964,12.731
5868.135,51.353,49.510,13.989
5869.485,51.004,48.794,14.060
5870.835,50.982,48.684,12.461
5872.189,51.317,48.692,11.070
5873.540,52.269,49.537,10.710
5874.894,52.823,49.997,10.558
5876.246,50.311,49.719,9.966
5877.601,50.204,49.480,9.385
5878.953,50.853,49.769,8.852
5880.305,52.005,49.318,8.475
5881.661,53.419,49.944,8.516
5883.015,52.820,50.038,8.398
5884.371,48.996,49.435,8.647
5885.725,50.703,49.121,8.756
5887.082,51.039,49.042,10.045
5888.437,48.176,48.672,15.775
5889.794,46.642,48.664,37.140
5891.149,45.324,48.961,69.446
5892.504,47.190,48.890,67.063
5893.863,45.139,48.251,33.319
5895.219,45.985,47.969,22.181
5896.579,46.588,48.412,44.853
5897.935,50.151,48.440,56.381
5899.295,48.665,48.708,35.734
5900.652,49.378,49.313,15.656
5902.010,51.589,49.569,9.868
5903.371,50.134,49.124,9.707
5904.729,47.342,48.960,9.893
5906.090,47.731,48.567,9.720
5907.449,47.437,48.873,9.925
5908.811,47.350,49.688,10.239
5910.170,49.867,50.045,10.064
5911.530,49.387,49.844,9.312
5912.893,53.349,50.318,9.261
5914.253,51.114,50.591,9.938
5915.617,52.079,50.217,11.630
5916.978,53.080,49.962,13.208
5918.343,51.839,50.180,12.327
5919.704,49.699,49.845,10.748
5921.066,48.780,49.497,10.226
5922.431,49.336,48.979,10.179
5923.794,49.123,49.339,10.721
5925.160,51.344,49.441,11.218
5926.523,51.266,48.837,12.124
5927.890,48.675,49.651,11.823
5929.253,50.863,49.104,11.045
5930.617,49.504,48.910,10.817
5931.985,48.138,48.592,11.880
5933.350,49.568,48.668,13.977
5934.718,51.302,49.486,14.904
5936.083,51.589,49.571,13.843
5937.452,53.104,49.338,12.099
5938.818,54.267,49.862,11.195
5940.184,51.645,49.824,11.105
5941.554,51.011,49.388,10.965
5942.920,48.795,49.468,10.670
5944.291,49.890,49.647,10.764
5945.659,49.635,49.202,11.297
5947.030,49.954,49.433,11.706
5948.397,48.545,49.874,11.965
5949.766,50.616,49.922,11.415
5951.138,51.524,49.667,10.846
5952.507,49.825,49.841,11.455
5953.880,50.852,50.770,13.572
5955.250,48.964,50.294,15.446
5956.623,50.874,49.843,14.164
5957.993,51.125,49.769,11.535
5959.364,51.768,49.642,10.466
5960.738,50.918,49.923,10.786
5962.109,50.643,50.089,10.968
5963.484,51.109,49.361,11.070
5964.856,49.796,48.886,11.196
5966.231,48.347,48.785,11.264
5967.604,47.927,48.722,10.773
5968.977,47.906,49.044,10.783
5970.353,48.246,49.074,11.149
5971.727,48.281,49.952,11.330
5973.104,48.404,50.092,11.652
5974.478,48.940,50.087,11.016
5975.855,50.458,50.806,11.084
5977.230,50.191,50.701,11.682
5978.605,50.520,50.267,12.462
5979.984,49.883,51.079,12.151
5981.360,50.653,51.152,11.214
5982.739,51.099,50.832,10.391
5984.115,50.962,51.171,10.132
5985.495,51.650,51.083,10.302
5986.872,51.765,51.111,10.224
5988.250,50.608,50.986,10.139
5989.630,50.753,50.773,10.053
5991.008,50.145,50.385,10.305
5992.390,49.693,49.971,10.008
5993.768,50.723,50.110,9.891
5995.150,52.524,50.356,10.007
5996.530,50.761,50.548,9.928
5997.913,51.193,50.493,10.230
5999.292,51.388,50.353,10.487
6000.672,50.562,50.658,10.457
6002.056,50.939,51.533,10.022
6003.437,51.372,51.149,10.162
6004.821,52.438,50.557,11.133
6006.203,52.773,50.380,11.176
6007.587,52.739,50.748,10.063
6008.970,53.384,50.990,9.380
6010.352,51.574,50.213,9.669
6011.738,49.724,50.438,9.584
6013.121,49.225,50.583,9.359
6014.508,49.494,50.510,9.419
6015.891,49.849,50.314,9.308
6017.278,49.482,50.096,9.099
6018.663,49.256,50.044,9.487
6020.047,49.395,50.013,9.529
6021.436,48.109,50.478,9.213
6022.821,48.669,51.442,9.256
6024.209,51.559,51.985,9.388
6025.596,50.879,51.927,9.150
6026.985,50.457,52.504,9.065
6028.372,53.166,52.448,9.330
6029.758,53.032,52.728,9.712
6031.149,53.706,53.315,9.564
6032.536,54.926,53.538,9.227
6033.927,55.199,53.347,9.212
6035.315,53.986,53.417,9.471
6036.707,52.956,52.436,9.676
6038.096,53.809,51.988,9.546
6039.485,51.595,51.807,9.277
6040.877,54.107,51.717,9.076
6042.267,55.085,51.717,8.678
6043.661,54.444,51.490,8.487
6045.051,50.543,51.526,8.750
6046.445,52.443,51.957,8.986
6047.836,53.670,51.584,9.100
6049.227,52.721,51.139,9.160
6050.622,53.321,51.629,9.095
6052.014,53.324,51.995,8.779
6053.410,52.140,51.571,8.646
6054.802,53.130,51.309,8.836
6056.198,53.960,52.000,9.000
6057.592,54.157,52.122,8.584
6058.985,52.727,51.370,8.402
6060.382,52.433,52.307,8.560
6061.776,53.451,51.754,8.838
6063.174,52.762,52.048,8.969
6064.569,53.113,51.920,8.978
6065.968,53.524,51.532,8.637
6067.363,52.059,51.840,8.651
6068.759,52.538,51.951,8.901
6070.158,54.891,50.851,8.840
6071.555,54.335,51.251,8.630
6072.955,53.532,51.994,8.563
6074.352,52.748,51.700,8.569
6075.753,53.066,51.051,8.441
6077.150,50.431,51.851,8.165
6078.548,52.716,51.715,8.312
6079.950,50.628,51.716,8.277
6081.349,52.239,52.217,8.180
6082.751,54.221,52.369,8.057
6084.150,53.789,51.971,8.123
6085.554,52.914,52.238,8.274
6086.954,53.151,51.933,8.206
6088.354,53.534,51.461,8.121
6089.758,53.013,51.575,8.263
6091.159,52.392,51.678,8.008
6092.563,51.107,51.392,7.675
6093.965,51.177,51.482,7.834
6095.370,48.738,50.164,8.112
6096.772,47.565,50.030,7.944
6098.178,48.298,50.148,8.161
6099.581,47.434,50.355,8.278
6100.984,48.982,51.118,8.185
6102.391,51.896,51.759,7.972
6103.795,51.986,51.768,7.995
6105.203,50.863,52.088,8.086
6106.607,52.231,52.314,8.107
6108.015,52.766,52.322,8.366
6109.420,50.793,52.397,8.435
6110.826,51.762,52.621,8.142
6112.235,53.678,52.787,8.230
6113.641,52.624,52.810,8.388
6115.051,53.284,52.808,8.312
6116.458,55.289,52.621,8.013
6117.868,54.566,52.410,7.954
6119.275,52.496,52.856,7.860
6120.683,53.861,53.112,7.941
6122.095,54.499,52.740,8.081
6123.503,54.332,52.494,8.103
6124.915,54.880,52.568,8.137
6126.324,52.831,52.636,8.054
6127.737,52.697,52.573,7.986
6129.146,52.947,52.494,7.905
6130.557,53.080,52.289,7.794
6131.970,52.954,52.640,7.908
6133.381,53.943,53.577,8.065
6134.795,52.118,54.021,8.200
6136.207,51.444,53.052,8.086
6137.622,53.899,53.290,8.160
6139.034,54.536,53.582,8.508
6140.446,54.793,53.717,8.724
6141.862,55.334,53.449,8.770
6143.275,54.401,53.198,8.943
6144.691,54.695,54.019,9.033
6146.105,55.036,53.518,9.138
6147.522,53.726,53.293,8.706
6148.937,54.125,53.301,7.789
6150.351,52.461,53.553,7.873
6151.769,54.305,53.910,8.225
6153.185,54.343,53.647,8.494
6154.604,54.234,53.676,9.415
6156.019,55.135,53.703,9.926
6157.439,55.721,53.857,10.157
6158.855,55.142,53.975,9.812
6160.272,55.641,54.087,9.744
6161.693,56.364,54.484,10.588
6163.110,54.382,53.646,11.019
6164.531,53.371,54.023,9.927
6165.950,55.055,53.817,8.864
6167.371,53.472,53.323,7.958
6168.790,51.412,53.590,7.849
6170.209,51.111,53.509,8.338
6171.632,51.466,53.791,9.192
6173.052,51.888,54.168,9.440
6174.476,50.960,53.770,8.714
6175.896,51.089,53.088,8.169
6177.320,50.424,53.290,8.047
6178.741,51.029,54.236,8.053
6180.163,52.673,53.638,8.018
6181.587,52.629,54.560,7.650
6183.010,53.218,55.322,7.392
6184.436,53.359,55.202,7.876
6185.858,53.919,55.241,8.206
6187.285,54.155,56.042,7.968
6188.708,56.572,56.335,8.051
6190.132,55.186,56.754,7.783
6191.559,55.007,56.944,7.927
6192.983,56.062,57.546,8.019
6194.412,56.124,58.591,8.147
6195.836,56.441,58.286,8.158
6197.265,54.566,57.661,7.867
6198.691,52.851,56.866,7.695
6200.117,52.606,56.149,7.746
6201.547,52.154,55.759,7.898
6202.973,53.289,55.341,8.687
6204.404,51.702,54.314,9.048
6205.831,50.871,54.495,8.748
6207.262,47.333,53.934,8.094
6208.690,47.822,52.700,7.450
6210.122,44.523,51.782,8.017
6211.550,43.562,51.675,7.838
6212.979,43.106,51.796,8.222
6214.412,44.544,51.632,8.063
6215.842,46.085,51.965,7.702
6217.275,45.775,52.251,7.699
6218.706,45.980,52.768,7.591
6220.139,48.350,53.620,7.318
6221.570,49.982,53.756,7.935
6223.001,50.655,54.211,8.907
6224.437,54.758,53.944,8.808
6225.869,52.525,53.899,8.205
6227.304,52.152,54.535,7.396
6228.737,52.380,55.119,7.281
6230.173,53.093,54.798,7.226
6231.606,52.832,54.777,7.020
6233.040,53.459,54.302,7.413
6234.477,51.421,53.938,9.222
6235.912,50.130,53.653,12.295
6237.350,51.035,53.318,14.588
6238.784,52.401,53.536,13.918
6240.223,53.198,53.710,11.380
6241.659,52.297,53.449,10.019
6243.094,51.191,53.277,9.865
6244.534,52.144,53.473,9.754
6245.971,51.736,53.576,8.841
6247.411,54.515,53.060,7.742
6248.848,56.135,53.455,7.268
6250.289,55.160,53.697,7.669
6251.727,53.473,53.763,7.600
6253.165,53.748,53.628,7.394
6254.607,54.759,53.431,7.239
6256.046,54.844,53.713,7.345
6257.489,55.475,53.757,9.915
6258.928,54.202,53.577,13.340
6260.372,52.407,53.468,14.369
6261.812,53.344,53.326,11.851
6263.252,52.657,53.335,8.593
6264.696,52.480,53.971,8.563
6266.138,50.777,53.371,9.674
6267.583,52.264,53.549,9.866
6269.024,55.004,53.991,9.041
6270.470,51.165,54.078,8.122
6271.913,52.244,53.889,7.903
6273.355,52.566,53.630,7.515
6274.802,51.579,52.961,7.746
6276.246,51.428,52.719,8.302
6277.693,50.645,53.164,8.666
6279.137,50.309,53.323,8.494
6280.585,51.649,52.980,8.017
6282.030,52.708,53.576,7.400
6283.475,52.902,53.635,6.914
6284.924,53.736,53.907,7.295
6286.370,54.200,53.925,8.016
6287.819,55.767,53.599,10.844
6289.266,52.105,53.451,13.220
6290.716,54.688,53.792,11.874
6292.164,52.309,53.893,8.823
6293.611,54.172,54.258,7.681
6295.062,54.147,53.879,7.130
6296.510,52.942,53.592,7.765
6297.962,52.396,54.228,10.020
6299.411,54.769,54.389,28.543
6300.864,49.343,54.411,67.786
6302.313,48.103,54.256,95.317
6303.763,57.109,53.485,70.050
6305.217,52.267,53.213,23.055
6306.667,50.746,53.784,10.998
6308.122,51.061,53.239,14.449
6309.573,49.116,53.077,14.609
6311.028,51.818,53.030,10.488
6312.479,51.127,53.252,7.483
6313.932,52.594,53.634,7.273
6315.388,52.652,53.696,7.031
6316.840,52.271,53.310,6.973
6318.297,52.675,53.834,6.937
6319.751,52.859,54.255,6.912
6321.208,51.802,53.748,7.769
6322.662,52.313,53.411,9.033
6324.120,51.934,54.002,9.253
6325.575,50.274,54.068,8.371
6327.030,52.766,53.822,7.286
6328.489,52.480,53.685,7.885
6329.945,52.299,53.591,10.280
6331.405,50.981,53.425,12.962
6332.861,52.304,53.216,12.179
6334.322,51.042,53.126,8.905
6335.779,51.549,53.322,7.182
6337.236,50.974,53.411,6.868
6338.698,50.740,53.186,6.952
6340.156,50.337,53.132,7.001
6341.618,50.526,53.351,7.036
6343.077,50.587,53.056,7.226
6344.540,50.842,53.153,7.329
6345.999,50.812,52.806,7.207
6347.459,50.306,52.616,7.370
6348.923,50.732,52.943,8.012
6350.383,50.546,53.404,8.751
6351.848,50.274,53.515,8.427
6353.309,49.815,53.892,7.372
6354.774,50.744,54.066,7.159
6356.236,53.980,53.995,8.701
6357.698,52.538,53.851,10.567
6359.164,53.131,54.060,9.995
6360.627,53.174,54.876,8.429
6362.094,52.763,54.694,8.852
6363.558,53.488,54.350,19.014
6365.025,53.036,54.745,30.788
6366.489,53.152,55.039,31.368
6367.954,54.143,54.628,19.004
6369.422,53.420,54.654,9.039
6370.888,52.329,54.180,6.987
6372.356,53.861,54.047,6.828
6373.823,55.386,54.380,7.287
6375.292,54.508,54.556,6.862
6376.759,54.406,54.332,6.950
6378.226,56.589,54.301,6.831
6379.697,55.371,53.837,7.701
6381.165,53.920,53.617,8.170
6382.636,52.601,54.415,7.960
6384.104,53.045,54.659,7.500
6385.576,53.482,53.696,7.557
6387.045,53.299,54.117,8.340
6388.515,52.848,54.460,8.933
6389.988,51.904,54.090,8.386
6391.458,52.677,53.625,7.362
6392.932,53.238,53.201,6.977
6394.402,51.930,53.152,7.016
6395.877,53.822,54.274,6.929
6397.348,54.791,54.529,6.921
6398.820,53.826,54.911,6.917
6400.295,53.926,55.197,6.806
6401.768,54.944,55.173,6.837
6403.244,54.792,55.153,6.858
6404.717,52.939,55.471,7.146
6406.194,53.850,55.501,7.060
6407.668,54.822,56.376,6.820
6409.142,54.695,56.444,6.642
6410.620,54.931,55.921,6.584
6412.095,53.410,55.963,6.679
6413.573,52.522,56.150,7.089
6415.049,52.973,56.197,7.411
6416.528,53.392,56.464,7.427
6418.004,53.892,55.841,7.136
6419.480,53.134,55.037,6.886
6420.961,52.610,54.872,7.401
6422.438,53.110,54.358,7.737
6423.919,53.687,54.754,7.312
6425.397,53.218,54.416,6.786
6426.878,52.978,53.937,6.706
6428.357,51.896,54.088,6.650
6429.836,53.821,54.455,6.900
6431.318,52.428,53.903,6.690
6432.798,49.889,53.635,6.357
6434.281,50.132,53.413,6.612
6435.762,51.284,54.007,6.591
6437.246,51.464,54.452,6.655
6438.727,52.635,53.952,6.690
6440.211,52.801,53.989,6.450
6441.693,51.612,54.269,6.512
6443.175,52.462,54.662,6.728
6444.661,53.488,54.652,6.592
6446.143,53.973,54.295,6.657
6447.629,53.278,54.050,6.495
6449.113,52.638,54.006,6.947
6450.600,50.678,53.518,6.774
6452.084,50.649,53.530,7.289
6453.568,51.776,53.844,7.087
6455.057,51.574,53.810,7.188
6456.542,52.143,53.661,7.023
6458.030,52.895,54.442,7.045
6459.516,52.575,54.483,7.325
6461.005,52.386,54.523,7.158
6462.492,53.232,54.237,7.259
6463.979,53.237,54.146,7.787
6465.469,52.588,54.457,9.109
6466.957,51.702,54.064,10.567
6468.448,50.626,54.305,10.089
6469.936,50.798,53.308,9.259
6471.428,50.247,53.059,9.376
6472.917,52.161,53.597,9.724
6474.406,51.420,53.696,8.959
6475.898,52.553,53.609,7.187
6477.388,53.260,53.356,6.659
6478.882,53.732,54.673,7.151
6480.373,52.394,54.944,7.394
6481.867,54.459,54.075,6.938
6483.358,54.145,53.744,6.479
6484.850,54.009,53.876,6.525
6486.345,52.590,53.483,6.556
6487.837,51.778,54.299,6.506
6489.333,52.165,54.453,6.459
6490.826,52.240,53.819,6.428
6492.323,51.092,53.457,6.329
6493.816,49.703,53.078,6.245
6495.310,48.633,52.586,6.333
6496.808,46.762,52.653,6.638
6498.303,49.151,52.553,8.642
6499.801,48.864,52.477,12.580
6501.296,48.766,52.766,13.149
6502.795,49.264,52.742,10.092
6504.292,49.428,52.874,7.127
6505.788,50.265,53.039,8.108
6507.288,51.617,53.496,8.539
6508.785,50.120,53.669,7.782
6510.286,50.825,53.396,6.770
6511.784,51.106,53.781,6.487
6513.285,51.116,53.797,6.667
6514.784,52.008,53.503,6.864
6516.282,50.464,53.908,6.900
6517.785,49.501,54.469,6.562
6519.284,52.031,54.243,6.000
6520.788,52.485,53.833,6.067
6522.288,49.504,54.085,6.953
6523.792,49.193,53.451,7.731
6525.292,51.474,53.085,7.868
6526.794,51.060,53.173,7.166
6528.299,48.687,53.096,6.580
6529.801,47.888,53.105,6.496
6531.306,50.627,53.566,6.336
6532.809,49.593,53.729,8.441
6534.315,51.822,53.548,11.059
6535.818,50.687,53.507,11.348
6537.322,50.838,53.838,8.726
6538.830,50.422,54.054,6.627
6540.334,51.215,54.029,6.360
6541.842,51.278,54.588,6.678
6543.347,51.564,54.993,7.333
6544.856,51.757,54.585,8.326
6546.361,51.526,53.838,8.765
6547.868,50.746,53.908,7.982
6549.377,49.394,53.757,6.957
6550.884,49.437,53.594,6.366
6552.395,48.214,53.281,7.040
6553.902,49.593,53.074,9.915
6555.414,49.287,53.129,12.409
6556.921,47.479,53.033,11.679
6558.434,49.486,53.245,7.397
6559.942,48.776,53.435,6.060
6561.451,49.284,53.366,6.440
6562.964,50.456,52.971,8.472
6564.474,50.279,52.598,9.966
6565.988,50.202,52.822,8.904
6567.499,48.977,52.870,7.231
6569.013,48.032,53.035,7.238
6570.524,47.365,52.993,7.804
6572.036,48.087,53.072,7.777
6573.551,48.347,53.730,7.172
6575.063,47.411,54.228,6.632
6576.580,47.633,52.940,7.539
6578.092,48.786,53.239,9.694
6579.609,48.922,53.429,10.812
6581.123,48.051,52.800,9.362
6582.637,48.049,52.592,7.511
6584.155,47.915,53.429,7.214
6585.669,48.844,53.157,6.870
6587.188,48.958,53.417,6.348
6588.704,48.520,53.809,6.334
6590.223,49.232,53.538,6.298
6591.739,50.019,52.847,6.253
6593.255,50.246,52.787,6.305
6594.776,46.279,52.447,6.523
6596.293,46.454,52.669,6.597
6597.814,45.866,52.889,7.067
6599.332,46.788,52.648,7.335
6600.854,48.583,52.341,6.953
6602.372,50.003,52.773,6.560
6603.891,49.460,53.309,7.114
6605.414,48.473,53.606,8.290
6606.934,49.516,53.339,8.540
6608.457,49.823,52.992,7.460
6609.977,49.311,53.006,6.448
6611.501,48.732,52.981,6.117
6613.022,50.110,53.304,6.161
6614.544,51.210,53.424,5.979
6616.069,50.922,53.568,6.268
6617.591,51.795,53.570,6.348
6619.117,50.972,53.297,6.144
6620.640,50.581,53.254,6.357
6622.167,49.372,53.139,5.928
6623.690,51.093,52.716,6.336
6625.214,50.992,52.952,6.029
6626.742,51.175,53.466,6.191
6628.266,52.125,53.754,6.492
6629.794,53.195,54.512,6.751
6631.320,52.962,54.339,6.571
6632.849,53.670,54.510,6.277
6634.375,53.763,55.181,6.628
6635.901,55.250,55.389,7.171
6637.431,57.878,55.726,7.017
6638.958,57.916,58.381,6.520
6640.489,60.097,58.817,6.254
6642.017,62.336,59.315,6.153
6643.548,61.821,58.932,5.922
6645.077,60.484,57.856,5.883
6646.605,58.026,56.790,5.962
6648.138,56.241,55.248,6.040
6649.667,53.275,55.203,5.965
6651.201,53.611,54.631,6.191
6652.731,52.418,54.212,6.350
6654.265,53.316,54.592,6.183
6655.796,53.051,54.975,5.990
6657.327,51.186,54.093,6.174
6658.862,50.776,53.730,6.336
6660.394,49.215,53.291,6.271
6661.930,50.023,53.275,6.323
6663.462,51.194,53.416,6.355
6664.999,51.833,53.438,6.255
6666.532,52.461,53.915,6.252
6668.066,52.534,53.549,6.550
6669.604,53.202,53.592,6.673
6671.138,54.244,53.777,6.326
6672.676,54.879,54.351,6.125
6674.211,55.300,54.945,6.033
6675.750,53.119,53.927,6.094
6677.286,53.363,53.613,6.011
6678.826,53.076,54.006,6.285
6680.362,52.251,53.526,6.102
6681.899,52.875,52.906,5.975
6683.440,52.474,53.167,5.989
6684.978,54.105,53.118,6.064
6686.519,50.937,53.389,6.032
6688.057,52.035,53.196,6.305
6689.600,52.586,53.330,6.347
6691.138,51.430,54.042,6.135
6692.678,52.817,54.416,6.139
6694.221,53.833,53.760,5.864
6695.761,53.663,54.618,5.926
6697.305,52.745,53.972,6.078
6698.846,51.818,53.766,6.214
6700.391,52.686,54.161,6.560
